DIJ,FFR,LEW,MID1,MID2,MID3,MID4,MOR.SN,corMean,Gene,Gene1,Gene2
0.696428571428571,0.347058823529412,0.195604395604396,0.175757575757576,0.863636363636364,0.507692307692308,0.525,0.432702771698877,0.467985101168438,RPS23:FNTA,FNTA,RPS23
0.371428571428571,0.732892030643049,0.279120879120879,0.478787878787879,0.636363636363636,0.573626373626374,0.294906283978795,0.433043478260869,0.475021141526257,RPS3:GNPAT,GNPAT,RPS3
0.15,0.441176470588235,0.12967032967033,0.587878787878788,0.880771012101088,0.371837408725071,0.878571428571428,0.181739130434783,0.452705570996215,RPS5:MGMT,MGMT,RPS5
0.221428571428571,0.620588235294118,0.49010989010989,0.818181818181818,0.763636363636364,0.389010989010989,0.732142857142857,0.52,0.569387340600576,SCP2:TAF7,TAF7,SCP2
0.239285714285714,0.661764705882353,0.635164835164835,0.503030303030303,0.581818181818182,0.403977447182295,0.371428571428571,0.473913043478261,0.483797850283814,SDF4:TMEM147,TMEM147,SDF4
0.65,0.717647058823529,0.428571428571429,0.709090909090909,0.763636363636364,0.112087912087912,0.585714285714286,0.287826086956522,0.531821755610119,SERINC3:CXorf40A,CXorf40A,SERINC3
0.635714285714286,0.732352941176471,0.714285714285714,0.878787878787879,0.727272727272727,0.204395604395604,0.462913500306108,0.748695652173913,0.638052288014088,SERINC3:RTN4,RTN4,SERINC3
0.410714285714286,0.520588235294118,0.476923076923077,0.454545454545455,0.827272727272727,0.301098901098901,0.371428571428571,0.34695652173913,0.463690971752033,SERINC3:TMEM14B,TMEM14B,SERINC3
0.282142857142857,0.697058823529412,0.2,0.345454545454545,0.2,0.564835164835165,0.685714285714286,0.227826086956522,0.400378970454098,SERPINA3:TMEM147,TMEM147,SERPINA3
0.192857142857143,0.541176470588235,0.208791208791209,0.527272727272727,0.136363636363636,0.49010989010989,0.667857142857143,0.345217391304348,0.388705701268041,SFPQ:ABCD3,ABCD3,SFPQ
0.782142857142857,0.508823529411765,0.358241758241758,0.357575757575757,0.354545454545455,0.736263736263736,0.482142857142857,0.348695652173913,0.491053950312262,SFXN1:MTHFD1,MTHFD1,SFXN1
0.64343189231737,0.414705882352941,0.327472527472527,0.721212121212121,0.381818181818182,0.692307692307692,0.596428571428571,0.34695652173913,0.515541673831067,SIRT2:ITGA5,ITGA5,SIRT2
0.714285714285714,0.141176470588235,0.340659340659341,0.490909090909091,0.418181818181818,0.41978021978022,0.457142857142857,0.392173913043478,0.421788678073844,SNAPC4:AP1S1,AP1S1,SNAPC4
0.253571428571429,0.55,0.235164835164835,0.272727272727273,0.309090909090909,0.503296703296703,0.287757040730824,0.204347826086957,0.326994501958616,SNRNP27:HNRNPAB,HNRNPAB,SNRNP27
0.164285714285714,0.382352941176471,0.323076923076923,0.418181818181818,0.674261430415744,0.758241758241758,0.589812567957589,0.129565217391304,0.429972296340915,SNRNP27:MPHOSPH10,MPHOSPH10,SNRNP27
0.641644581505377,0.773529411764706,0.358241758241758,0.709090909090909,0.336363636363636,0.2,0.453571428571428,0.321739130434783,0.474272606996575,SNW1:EIF4H,EIF4H,SNW1
0.517857142857143,0.482352941176471,0.318681318681319,0.503030303030303,0.163636363636364,0.164835164835165,0.617857142857143,0.22265710463299,0.373863435213362,SNW1:ERCC3,ERCC3,SNW1
0.628571428571428,0.158823529411765,0.6,0.781818181818182,0.518181818181818,0.409241171732919,0.814285714285714,0.533913043478261,0.555604360935011,SNW1:JAK1,JAK1,SNW1
0.575,0.659308493429892,0.841758241758242,0.806060606060606,0.727272727272727,0.762637362637363,0.539285714285714,0.518260869565217,0.67869800187622,SNX2:PCNA,PCNA,SNX2
0.810714285714286,0.320588235294118,0.345054945054945,0.103030303030303,0.672727272727273,0.767032967032967,0.228571428571429,0.36695652173913,0.451834494895556,SRPRB:ADSL,ADSL,SRPRB
0.717857142857143,0.15,0.542857142857143,0.648484848484848,0.681818181818182,0.736263736263736,0.741733986976968,0.564347826086956,0.597920358168122,SRPRB:KARS,KARS,SRPRB
0.421428571428571,0.302941176470588,0.674725274725275,0.672727272727273,0.472727272727273,0.854945054945055,0.470062743554079,0.317391304347826,0.523368583865742,SRPRB:RTN4,RTN4,SRPRB
0.628571428571428,0.588235294117647,0.441758241758242,0.309090909090909,0.7,0.942857142857143,0.442857142857143,0.390434782608696,0.555475617732651,STMN1:RAB33A,RAB33A,STMN1
0.760714285714286,0.305882352941176,0.389010989010989,0.551515151515151,0.927272727272727,0.824175824175824,0.746428571428571,0.779130434782609,0.660516292105167,STRAP:TAF7,TAF7,STRAP
0.621428571428571,0.691176470588235,0.705494505494506,0.466666666666667,0.827272727272727,0.683516483516484,0.657142857142857,0.777391304347826,0.678761198307234,SUCLA2:BPGM,BPGM,SUCLA2
0.353571428571428,0.673529411764706,0.692307692307692,0.36969696969697,0.290909090909091,0.235164835164835,0.728571428571428,0.426179614336583,0.471241308915342,SUCLG2:PDCD6IP,PDCD6IP,SUCLG2
0.103571428571429,0.306785995538948,0.327472527472527,0.406060606060606,0.163636363636364,0.286028775942363,0.292857142857143,0.291557986836111,0.272246353364436,SUPT3H:SLC27A2,SLC27A2,SUPT3H
0.71671163560907,0.325239234482156,0.27032967032967,0.672727272727273,0.327272727272727,0.731868131868132,0.703571428571428,0.277391304347826,0.503138925651035,TBPL1:DNAJA3,DNAJA3,TBPL1
0.803571428571428,0.511764705882353,0.384615384615385,0.43030303030303,0.472727272727273,0.894505494505494,0.657142857142857,0.56695652173913,0.590198336935869,TBPL1:DNM1L,DNM1L,TBPL1
0.410714285714286,0.520588235294118,0.213186813186813,0.272727272727273,0.590909090909091,0.705494505494506,0.832142857142857,0.164347826086956,0.463763860819488,TBPL1:NRBF2,NRBF2,TBPL1
0.6,0.411764705882353,0.30989010989011,0.551515151515151,0.427272727272727,0.375824175824176,0.628571428571428,0.32695652173913,0.453974352586884,TBPL1:RIOK2,RIOK2,TBPL1
0.439285714285714,0.347058823529412,0.564835164835165,0.163636363636364,0.290909090909091,0.745054945054945,0.646428571428571,0.300869565217391,0.437259779862082,TBPL1:TBK1,TBK1,TBPL1
0.414285714285714,0.214705882352941,0.696703296703297,0.757575757575757,0.681818181818182,0.846153846153846,0.841823392448559,0.496521739130435,0.618698476308591,TBPL1:UBE4A,UBE4A,TBPL1
0.207142857142857,0.158823529411765,0.393406593406593,0.672727272727273,0.587700841375885,0.81978021978022,0.667857142857143,0.272173913043478,0.472451546218152,TKT:PRPF8,PRPF8,TKT
0.35,0.155882352941176,0.503296703296703,0.624242424242424,0.6,0.454945054945055,0.721428571428571,0.615652173913043,0.503180910095872,TKT:TMEM147,TMEM147,TKT
0.528571428571428,0.570588235294118,0.459340659340659,0.551515151515151,0.427272727272727,0.723076923076923,0.167857142857143,0.478260869565217,0.488310392186671,TMEM246:RAB33A,RAB33A,TMEM246
0.75,0.647058823529412,0.806593406593407,0.357575757575757,0.245454545454545,0.432967032967033,0.403571428571428,0.714782608695652,0.544750450423404,TMSB10:LMO2,LMO2,TMSB10
0.792857142857143,0.629411764705882,0.186813186813187,0.248484848484848,0.227272727272727,0.683516483516484,0.482142857142857,0.108695652173913,0.41989933287088,TRIM37:ADSL,ADSL,TRIM37
0.432142857142857,0.114705882352941,0.538461538461538,0.624242424242424,0.481818181818182,0.63956043956044,0.302055527226765,0.303478260869565,0.429558138959339,TRIM37:KARS,KARS,TRIM37
0.55,0.576470588235294,0.265934065934066,0.381818181818182,0.418181818181818,0.802197802197802,0.292857142857143,0.412173913043478,0.462454189033473,TRIM37:RAB33A,RAB33A,TRIM37
0.607142857142857,0.344117647058824,0.723076923076923,0.842424242424242,0.736363636363636,0.393406593406593,0.253571428571429,0.320869565217391,0.527621611657737,TRIM37:SPCS2,SPCS2,TRIM37
0.867857142857143,0.414705882352941,0.323076923076923,0.612121212121212,0.545454545454545,0.257142857142857,0.321428571428571,0.401739130434783,0.467940783108622,TRIM37:TTC1,TTC1,TRIM37
0.617857142857143,0.166298794101736,0.771428571428571,0.236363636363636,0.845454545454546,0.496693582601183,0.128571428571429,0.418260869565217,0.460116071367933,TROAP:DLX5,DLX5,TROAP
0.192857142857143,0.435294117647059,0.617582417582418,0.903030303030303,0.436363636363636,0.56043956043956,0.907142857142857,0.34398783157167,0.549587233329331,TSC22D4:NFKBIB,NFKBIB,TSC22D4
0.117857142857143,0.382352941176471,0.424175824175824,0.745454545454545,0.181818181818182,0.81978021978022,0.618409540949472,0.153913043478261,0.430470179961265,TSPAN7:RBBP7,RBBP7,TSPAN7
0.462913500306108,0.129411764705882,0.103296703296703,0.575757575757576,0.545454545454545,0.481318681318681,0.341376365090605,0.370434782608696,0.37624548981735,TTC23:DSG1,DSG1,TTC23
0.314285714285714,0.620588235294118,0.217582417582418,0.224242424242424,0.554545454545455,0.428571428571429,0.639857270693385,0.233913043478261,0.40419824858665,TTC23:PEX10,PEX10,TTC23
0.182142857142857,0.138337049960736,0.283516483516484,0.103030303030303,0.390909090909091,0.516483516483516,0.586237946333604,0.13304347826087,0.291712590704683,TTC23:TROAP,TROAP,TTC23
0.432142857142857,0.291176470588235,0.16043956043956,0.296969696969697,0.518181818181818,0.446153846153846,0.537980554409801,0.287826086956522,0.371358861355292,TTC23:UBTD1,UBTD1,TTC23
0.471428571428571,0.652941176470588,0.586813186813187,0.563636363636364,0.5,0.292307692307692,0.796428571428571,0.62695652173913,0.561314010478013,TUBB4B:DDA1,DDA1,TUBB4B
0.346428571428571,0.305882352941176,0.265934065934066,0.648484848484848,0.3,0.679120879120879,0.907142857142857,0.153913043478261,0.450863327316332,TXN2:NFKBIB,NFKBIB,TXN2
0.182142857142857,0.470588235294118,0.784615384615385,0.2,0.327272727272727,0.41978021978022,0.578571428571428,0.606086956521739,0.446132226149809,UBC:CUL1,CUL1,UBC
0.194816878507204,0.261764705882353,0.630769230769231,0.151515151515151,0.254545454545455,0.384615384615385,0.371428571428571,0.693043478260869,0.367812356940527,UBC:POR,POR,UBC
0.135714285714286,0.467647058823529,0.784615384615385,0.515151515151515,0.590909090909091,0.138461538461538,0.317857142857143,0.582608695652174,0.441620589023083,UBC:RBM23,RBM23,UBC
0.267857142857143,0.491176470588235,0.661538461538462,0.818181818181818,0.763636363636364,0.573626373626374,0.686327351805195,0.306086956521739,0.571053867344416,UBE2B:RTN4,RTN4,UBE2B
0.607142857142857,0.226470588235294,0.674725274725275,0.393939393939394,0.3,0.450549450549451,0.310714285714286,0.273913043478261,0.404681861723102,UBQLN2:PDCD6IP,PDCD6IP,UBQLN2
0.639285714285714,0.148748159057437,0.621978021978022,0.406060606060606,0.345454545454545,0.756876145570559,0.257142857142857,0.324347826086956,0.437486734454587,WNT7A:CBL,CBL,WNT7A
0.443253081374188,0.623988395567576,0.78021978021978,0.76969696969697,0.745454545454545,0.556656002410905,0.764285714285714,0.540869565217391,0.653053006778384,WNT7A:CRYAA,CRYAA,WNT7A
0.107142857142857,0.455081001472754,0.701098901098901,0.407296714265643,0.409090909090909,0.651265520607225,0.742857142857143,0.316155693492547,0.473748592503497,WNT7A:E2F2,E2F2,WNT7A
0.285714285714286,0.311994197783788,0.740659340659341,0.721212121212121,0.513783090392302,0.64686507790042,0.582142857142857,0.171304347826087,0.4967094148289,WNT7A:GIT1,GIT1,WNT7A
0.239285714285714,0.5,0.485714285714286,0.260606060606061,0.554545454545455,0.719472382562712,0.732142857142857,0.389565217391304,0.485166496531049,WNT7A:PIK3R2,PIK3R2,WNT7A
0.210714285714286,0.328182575970683,0.30989010989011,0.696969696969697,0.790909090909091,0.745875038803545,0.792857142857143,0.325217391304348,0.525076916552363,WNT7A:UBTD1,UBTD1,WNT7A
0.371428571428571,0.355882352941176,0.283516483516484,0.127272727272727,0.109090909090909,0.643956043956044,0.267857142857143,0.225217391304348,0.298027702795925,XPNPEP1:TMEM147,TMEM147,XPNPEP1
0.164285714285714,0.652941176470588,0.643956043956044,0.466666666666667,0.636363636363636,0.191208791208791,0.101876716283584,0.161739130434783,0.377379734458726,XRCC5:PDCD6IP,PDCD6IP,XRCC5
0.25,0.432352941176471,0.626373626373626,0.563636363636364,0.645454545454545,0.476923076923077,0.492857142857143,0.332173913043478,0.477471451183088,YWHAZ:TMEM14B,TMEM14B,YWHAZ
-0.264285714285714,-0.364705882352941,-0.692307692307692,-0.454545454545455,-0.445454545454545,-0.147252747252747,-0.278571428571429,-0.359130434782609,-0.375781737444142,ACVR1B:HSPB1,HSPB1,ACVR1B
-0.560714285714286,-0.197203879731262,-0.762637362637363,-0.76969696969697,-0.781818181818182,-0.494505494505494,-0.767857142857143,-0.28695652173913,-0.577673729837479,ADSS:DYRK1B,DYRK1B,ADSS
-0.192857142857143,-0.355882352941176,-0.674725274725275,-0.381818181818182,-0.545454545454545,-0.431243385266947,-0.592857142857143,-0.476625364604995,-0.456432923815676,ANGPT1:TMEM147,TMEM147,ANGPT1
-0.214285714285714,-0.397058823529412,-0.626373626373626,-0.224242424242424,-0.618181818181818,-0.336263736263736,-0.471428571428571,-0.170434782608696,-0.38228368711425,ANXA5:CLSPN,CLSPN,ANXA5
-0.4,-0.397058823529412,-0.384615384615385,-0.709090909090909,-0.554545454545455,-0.296703296703297,-0.614285714285714,-0.370434782608696,-0.465841795672359,ANXA7:TK1,TK1,ANXA7
-0.532142857142857,-0.558823529411765,-0.556043956043956,-0.260606060606061,-0.918181818181818,-0.723076923076923,-0.546428571428571,-0.54695652173913,-0.580282529703885,AP1M2:PCNA,PCNA,AP1M2
-0.553571428571428,-0.423529411764706,-0.476923076923077,-0.260606060606061,-0.781818181818182,-0.41978021978022,-0.6,-0.283478260869565,-0.474963330041655,ARL6IP1:SH2D4A,SH2D4A,ARL6IP1
-0.407142857142857,-0.302941176470588,-0.463736263736264,-0.175757575757576,-0.190909090909091,-0.63956043956044,-0.471428571428571,-0.320869565217391,-0.371543192527847,ATP6V1G2:CTBP2,CTBP2,ATP6V1G2
-0.45,-0.138235294117647,-0.81978021978022,-0.757575757575757,-0.718181818181818,-0.837362637362637,-0.560714285714286,-0.399652107729918,-0.585187765057785,BTBD3:GABRR2,GABRR2,BTBD3
-0.596428571428571,-0.5,-0.459340659340659,-0.175757575757576,-0.554545454545455,-0.832967032967033,-0.557142857142857,-0.354782608695652,-0.503870594984725,CDA:BPGM,BPGM,CDA
-0.394610608660655,-0.512141419003576,-0.142857142857143,-0.393939393939394,-0.718181818181818,-0.718681318681319,-0.707142857142857,-0.367826086956522,-0.494422580677911,CERK:AGPAT2,AGPAT2,CERK
-0.578571428571428,-0.158823529411765,-0.454945054945055,-0.115151515151515,-0.881818181818182,-0.498901098901099,-0.748883230224939,-0.354782608695652,-0.473984580964954,CERK:RUNX2,RUNX2,CERK
-0.117857142857143,-0.208823529411765,-0.38021978021978,-0.466666666666667,-0.745454545454545,-0.604395604395604,-0.442857142857143,-0.449565217391304,-0.426979953656744,CERK:SLFN12,SLFN12,CERK
-0.142857142857143,-0.208977245685367,-0.120879120879121,-0.284848484848485,-0.5,-0.635164835164835,-0.828571428571429,-0.489565217391304,-0.401357934424711,CERK:TEK,TEK,CERK
-0.15,-0.544117647058823,-0.481318681318681,-0.272727272727273,-0.418181818181818,-0.613186813186813,-0.460714285714286,-0.481739130434783,-0.42774820607781,CERK:TK1,TK1,CERK
-0.235714285714286,-0.426470588235294,-0.758241758241758,-0.284848484848485,-0.727272727272727,-0.731868131868132,-0.710714285714286,-0.329565217391304,-0.525586934910784,CERK:TRIM25,TRIM25,CERK
-0.439285714285714,-0.429411764705882,-0.595604395604396,-0.2,-0.545454545454545,-0.384615384615385,-0.707142857142857,-0.201739130434783,-0.437906724030445,CERK:UBTD1,UBTD1,CERK
-0.553571428571428,-0.447058823529412,-0.569230769230769,-0.927272727272727,-0.681818181818182,-0.323076923076923,-0.557142857142857,-0.203478260869565,-0.532831246438983,CPOX:MDFI,MDFI,CPOX
-0.4,-0.679411764705882,-0.802197802197802,-0.466666666666667,-0.518181818181818,-0.186813186813187,-0.278571428571429,-0.328695652173913,-0.457567289913837,CSDE1:CLSPN,CLSPN,CSDE1
-0.30631873731649,-0.665195176406944,-0.23956043956044,-0.587878787878788,-0.563636363636364,-0.758241758241758,-0.592857142857143,-0.180869565217391,-0.486819746389415,CUL3:AGPAT2,AGPAT2,CUL3
-0.346738297526583,-0.464705882352941,-0.410989010989011,-0.2,-0.845454545454546,-0.613186813186813,-0.535714285714286,-0.557391304347826,-0.496772517446501,CYP3A4:PSMA3,PSMA3,CYP3A4
-0.267857142857143,-0.626470588235294,-0.261538461538461,-0.36969696969697,-0.4,-0.384615384615385,-0.282142857142857,-0.114012227688151,-0.338291703971783,DNAJC3:PDCD6IP,PDCD6IP,DNAJC3
-0.232142857142857,-0.444117647058824,-0.551648351648352,-0.793939393939394,-0.845454545454546,-0.621978021978022,-0.482142857142857,-0.557391304347826,-0.566101872339085,DNM2:CTH,CTH,DNM2
-0.464285714285714,-0.202941176470588,-0.340659340659341,-0.236363636363636,-0.272727272727273,-0.349835195191043,-0.392857142857143,-0.409565217391304,-0.333654336993255,DOK5:SNX15,SNX15,DOK5
-0.294906283978795,-0.182487172288631,-0.406593406593407,-0.527272727272727,-0.190909090909091,-0.204395604395604,-0.684540040993202,-0.420869565217391,-0.363996736456106,EFNA4:RTN4,RTN4,EFNA4
-0.296693594790787,-0.329654246714946,-0.367032967032967,-0.296969696969697,-0.218181818181818,-0.204395604395604,-0.603571428571428,-0.654782608695652,-0.371410245669112,EFNA4:WDYHV1,WDYHV1,EFNA4
-0.139285714285714,-0.182352941176471,-0.705494505494506,-0.575757575757576,-0.627272727272727,-0.846153846153846,-0.485714285714286,-0.52695652173913,-0.511123514699282,ELK3:CUL1,CUL1,ELK3
-0.141197554147423,-0.338235294117647,-0.771428571428571,-0.745454545454545,-0.845454545454546,-0.204395604395604,-0.441465770562195,-0.205696895491024,-0.461666097631444,ERN1:UBE4A,UBE4A,ERN1
-0.475,-0.141280391449262,-0.789010989010989,-0.139393939393939,-0.4,-0.265934065934066,-0.294906283978795,-0.160869565217391,-0.333299404373055,ESR2:KARS,KARS,ESR2
-0.414285714285714,-0.102941176470588,-0.169230769230769,-0.296969696969697,-0.305239971877397,-0.327472527472527,-0.557142857142857,-0.239130434782609,-0.30155164352902,FLNC:CCT6A,CCT6A,FLNC
-0.296428571428571,-0.164705882352941,-0.138461538461538,-0.43030303030303,-0.1776769985555,-0.468131868131868,-0.747095919412946,-0.38695652173913,-0.351220041298191,FLNC:SNRNP27,SNRNP27,FLNC
-0.160714285714286,-0.385294117647059,-0.173626373626374,-0.406060606060606,-0.259681767119577,-0.52967032967033,-0.814285714285714,-0.24695652173913,-0.372036214482884,FLNC:TRIM33,TRIM33,FLNC
-0.567857142857143,-0.255882352941176,-0.367032967032967,-0.612121212121212,-0.509090909090909,-0.428571428571429,-0.135714285714286,-0.278260869565217,-0.394316395986792,HSPA9:TK1,TK1,HSPA9
-0.347672484125337,-0.469462967419945,-0.591208791208791,-0.333333333333333,-0.663636363636364,-0.626373626373626,-0.881144230312398,-0.235652173913043,-0.518560496290355,IRS4:UBE4A,UBE4A,IRS4
-0.164285714285714,-0.382352941176471,-0.230769230769231,-0.587878787878788,-0.168565357603936,-0.138461538461538,-0.235714285714286,-0.247826086956522,-0.269481742855811,KLHL36:PLS3,PLS3,KLHL36
-0.296428571428571,-0.208823529411765,-0.389010989010989,-0.127272727272727,-0.827272727272727,-0.367032967032967,-0.442857142857143,-0.122608695652174,-0.347663418742383,KRT18:PTGES3,PTGES3,KRT18
-0.35,-0.267647058823529,-0.736263736263736,-0.260606060606061,-0.590909090909091,-0.745054945054945,-0.464285714285714,-0.228695652173913,-0.455432782264624,LRCH4:BPGM,BPGM,LRCH4
-0.210714285714286,-0.329411764705882,-0.162816380151806,-0.187878787878788,-0.772727272727273,-0.679120879120879,-0.107142857142857,-0.3,-0.343726528430221,LSM4:ATF7IP,ATF7IP,LSM4
-0.371428571428571,-0.59308330993805,-0.621978021978022,-0.115151515151515,-0.254545454545455,-0.762637362637363,-0.564285714285714,-0.322608695652174,-0.450714830702108,MAP1B:RPLP2,RPLP2,MAP1B
-0.646428571428571,-0.155997098891894,-0.16043956043956,-0.357575757575757,-0.163636363636364,-0.731868131868132,-0.236560659301776,-0.282608695652174,-0.341889354849279,MFAP5:EXOC2,EXOC2,MFAP5
-0.325,-0.208977245685367,-0.393406593406593,-0.478787878787879,-0.809090909090909,-0.375824175824176,-0.625,-0.368695652173913,-0.448097806871105,MORF4L2:SH2D4A,SH2D4A,MORF4L2
-0.34495098671459,-0.114790318052526,-0.134065934065934,-0.43030303030303,-0.190909090909091,-0.208791208791209,-0.539285714285714,-0.432173913043478,-0.299408774520697,NRP2:UBR5,UBR5,NRP2
-0.125,-0.461764705882353,-0.169230769230769,-0.684848484848485,-0.190909090909091,-0.23956043956044,-0.492857142857143,-0.322608695652174,-0.335847416117557,OLA1:BIRC5,BIRC5,OLA1
-0.439678459750203,-0.564705882352941,-0.551648351648352,-0.672727272727273,-0.2,-0.635164835164835,-0.553571428571428,-0.29304347826087,-0.488817463559488,OLA1:ITGA5,ITGA5,OLA1
-0.453976946246144,-0.465047955187156,-0.230769230769231,-0.2,-0.727272727272727,-0.428571428571429,-0.246428571428571,-0.339639059996807,-0.386463239934008,PDGFB:STAU1,STAU1,PDGFB
-0.15,-0.178072160055841,-0.305494505494505,-0.272727272727273,-0.563636363636364,-0.406593406593407,-0.432142857142857,-0.520869565217391,-0.353692016358455,PGAM1:CASP10,CASP10,PGAM1
-0.753571428571428,-0.511764705882353,-0.635164835164835,-0.575757575757576,-0.3,-0.67032967032967,-0.235714285714286,-0.104347826086957,-0.473331290938388,PGAM1:WAS,WAS,PGAM1
-0.403571428571428,-0.150110415914841,-0.595604395604396,-0.624242424242424,-0.8,-0.714285714285714,-0.821428571428571,-0.119156341151249,-0.528549911399828,PNMA1:GABRR2,GABRR2,PNMA1
-0.507142857142857,-0.497424711560945,-0.472527472527473,-0.224242424242424,-0.881818181818182,-0.771428571428571,-0.821428571428571,-0.120869565217391,-0.537110294420802,PNMA1:SH2D4A,SH2D4A,PNMA1
-0.228775783935065,-0.232352941176471,-0.345054945054945,-0.272727272727273,-0.336363636363636,-0.441758241758242,-0.121864582064551,-0.16,-0.267362175385023,PPP2R5E:SH2D1A,SH2D1A,PPP2R5E
-0.185714285714286,-0.25,-0.2,-0.272727272727273,-0.145454545454545,-0.569230769230769,-0.234137716371043,-0.19439008939638,-0.256456834861787,PTP4A3:RTN4,RTN4,PTP4A3
-0.262734689362926,-0.535294117647059,-0.389010989010989,-0.406060606060606,-0.572727272727273,-0.213186813186813,-0.182142857142857,-0.469232452927727,-0.378798724758281,PXN:WBP4,WBP4,PXN
-0.324337486570401,-0.363502673832998,-0.582417582417582,-0.357575757575757,-0.336363636363636,-0.578021978021978,-0.835714285714286,-0.553913043478261,-0.491480805496862,RANBP6:AGPAT2,AGPAT2,RANBP6
-0.267857142857143,-0.273529411764706,-0.305494505494505,-0.321212121212121,-0.583145020900103,-0.643956043956044,-0.753571428571428,-0.601739130434782,-0.468813100648854,RANBP6:BMPR1B,BMPR1B,RANBP6
-0.759607095096895,-0.594117647058824,-0.859340659340659,-0.36969696969697,-0.663636363636364,-0.745054945054945,-0.832142857142857,-0.56695652173913,-0.67381913234583,RANBP6:ITGA5,ITGA5,RANBP6
-0.567857142857143,-0.176470588235294,-0.2,-0.406060606060606,-0.463636363636364,-0.67032967032967,-0.385714285714286,-0.473043478260869,-0.417889016886779,RANBP6:PLA2G2A,PLA2G2A,RANBP6
-0.457142857142857,-0.373529411764706,-0.692307692307692,-0.236363636363636,-0.827272727272727,-0.586813186813187,-0.517857142857143,-0.378860374075685,-0.508768378574704,RAP1B:GABRR2,GABRR2,RAP1B
-0.260714285714286,-0.510669748259313,-0.38021978021978,-0.272727272727273,-0.772727272727273,-0.156043956043956,-0.528571428571428,-0.342608695652174,-0.403035304989435,RPA1:DYRK1B,DYRK1B,RPA1
-0.314285714285714,-0.494117647058823,-0.178021978021978,-0.115151515151515,-0.536363636363636,-0.514851796696252,-0.232142857142857,-0.342608695652174,-0.340942980046619,SLC5A1:TAF7,TAF7,SLC5A1
-0.121428571428571,-0.397058823529412,-0.331868131868132,-0.103030303030303,-0.9,-0.164835164835165,-0.514285714285714,-0.259130434782609,-0.348954642969988,SNAPC4:NUP88,NUP88,SNAPC4
-0.432142857142857,-0.164705882352941,-0.30989010989011,-0.6,-0.718181818181818,-0.850549450549451,-0.722073568045049,-0.445217391304348,-0.530345134683322,SNRNP27:RARA,RARA,SNRNP27
-0.225,-0.123529411764706,-0.494505494505494,-0.672727272727273,-0.627272727272727,-0.542857142857143,-0.210714285714286,-0.64448794739471,-0.442636785279542,SRCAP:CCDC59,CCDC59,SRCAP
-0.65,-0.464705882352941,-0.437362637362637,-0.454545454545455,-0.372727272727273,-0.824175824175824,-0.557142857142857,-0.288695652173913,-0.506169447560113,STRAP:NFKBIB,NFKBIB,STRAP
-0.339285714285714,-0.173529411764706,-0.393406593406593,-0.648484848484848,-0.590909090909091,-0.665934065934066,-0.303571428571428,-0.456521739130435,-0.44645536156086,STRAP:TK1,TK1,STRAP
-0.432142857142857,-0.267647058823529,-0.525274725274725,-0.551515151515151,-0.4,-0.501650468575836,-0.586237946333604,-0.280869565217391,-0.443167221610387,SUCLA2:CCDC40,CCDC40,SUCLA2
-0.475,-0.473529411764706,-0.243956043956044,-0.806060606060606,-0.518181818181818,-0.797802197802198,-0.653571428571428,-0.432173913043478,-0.550034427422535,SUCLA2:TK1,TK1,SUCLA2
-0.125,-0.108823529411765,-0.410989010989011,-0.272727272727273,-0.536363636363636,-0.406593406593407,-0.471428571428571,-0.143478260869565,-0.309425461047904,TBPL1:FFAR2,FFAR2,TBPL1
-0.542857142857143,-0.308823529411765,-0.375824175824176,-0.636363636363636,-0.672727272727273,-0.635164835164835,-0.814285714285714,-0.561739130434783,-0.568473179633666,TBPL1:NFKBIB,NFKBIB,TBPL1
-0.453571428571428,-0.326470588235294,-0.512087912087912,-0.648484848484848,-0.563636363636364,-0.771428571428571,-0.617857142857143,-0.242608695652174,-0.517018193869217,TBPL1:TRIM25,TRIM25,TBPL1
-0.167857142857143,-0.179411764705882,-0.503296703296703,-0.466666666666667,-0.783601121834513,-0.758241758241758,-0.728571428571428,-0.356521739130435,-0.493021040663066,TBPL1:TUT1,TUT1,TBPL1
-0.55,-0.488235294117647,-0.116483516483516,-0.636363636363636,-0.472727272727273,-0.591208791208791,-0.717857142857143,-0.20695652173913,-0.472479021937142,TBPL1:UBTD1,UBTD1,TBPL1
-0.310714285714286,-0.267647058823529,-0.345054945054945,-0.248484848484848,-0.181818181818182,-0.274725274725275,-0.389285714285714,-0.240052190932443,-0.282222812479903,TKT:CHP2,CHP2,TKT
-0.629133405821428,-0.561764705882353,-0.775824175824176,-0.793939393939394,-0.563636363636364,-0.868131868131868,-0.621428571428571,-0.36,-0.646732310583019,TRIM37:ITGA5,ITGA5,TRIM37
-0.221428571428571,-0.532352941176471,-0.274725274725275,-0.381818181818182,-0.136363636363636,-0.2,-0.160714285714286,-0.21304347826087,-0.265055796185911,TRIM37:LYVE1,LYVE1,TRIM37
-0.189285714285714,-0.344117647058824,-0.608791208791209,-0.333333333333333,-0.7,-0.758241758241758,-0.664285714285714,-0.412263545297021,-0.501289865161697,TSPAN7:GABRR2,GABRR2,TSPAN7
-0.403571428571428,-0.244117647058824,-0.758241758241758,-0.36969696969697,-0.409090909090909,-0.230769230769231,-0.171581837951299,-0.341739130434783,-0.3661011139769,UBC:DSC1,DSC1,UBC
