"","P_GSM208636.cel","P_GSM208637.cel","P_GSM208638.cel","P_GSM208639.cel","P_GSM208640.cel","P_GSM208641.cel","P_GSM208642.cel","P_GSM208643.cel","P_GSM208644.cel","P_GSM208653.cel","P_GSM208654.cel","P_GSM208655.cel","P_GSM208656.cel","P_GSM208657.cel","P_GSM208658.cel","P_GSM208659.cel","P_GSM208660.cel","P_GSM208661.cel","P_GSM208662.cel","P_GSM208663.cel","P_GSM208664.cel","P_GSM208665.cel","P_GSM208666.cel","P_GSM208667.cel"
"ARL4D",72.5344113724768,64.1210036265916,49.415647736684,60.9236873250348,71.7934884367807,81.0130481531114,69.0090825538631,66.5337586494304,67.9301739320786,55.2531074626019,55.7122832210157,61.1910111064732,58.930815117394,66.0575297879468,52.7195108828989,64.72238935343,65.7520348361585,73.1355909911715,64.9109203452145,68.4614112132499,67.3487813294386,68.1764320493676,72.332976920295,60.61691872816
"PRKAB1",87.2423732074038,86.3462798201444,134.712886786869,81.7243295307412,131.133219168692,121.87875182173,91.9051831384829,73.4384179935457,98.8042021093856,75.1433218705841,72.8897134123441,81.1230820517693,89.8115791707259,99.742468416085,103.17824424085,90.8659104315626,61.0612605574634,92.628671092911,86.9644254900061,79.5999133874682,86.2947580166052,80.5116911855792,84.4006041870864,90.4920769922997
"SNRPB2",270.540825730102,297.145503992666,264.104076158244,298.402220781628,236.637682493635,242.758120114097,301.633389932909,275.153000810044,306.424711112711,229.169521574965,323.292929306729,254.995346927703,277.618677930126,281.093426625415,258.553758851896,242.975615931228,237.318492404625,238.807185098629,285.114578984312,245.462222270747,263.611303551896,253.242072782665,278.74288863744,292.490608571954
"POLE3",79.6014614666173,95.3425296818796,138.584934644093,85.3430869512405,75.2920548763527,109.086695785012,107.316694918146,89.4525227969654,99.4688908109026,86.0968700963335,74.8976261962443,113.911293724212,102.383800671682,101.383779997202,118.294201176787,84.3813552050381,98.0825968751593,69.4290505654591,113.928008954865,91.5016806319145,91.4290719185034,76.4414697155602,100.521863635256,135.529887757688
"TNFRSF1A",156.949354359624,211.811143204294,125.230811635141,354.539820131832,147.251384839315,131.703720447274,144.47976415507,262.392443827373,271.910262168037,151.353233828152,217.74036239238,149.906312880208,317.971723862675,157.553345070248,139.579468271109,186.860568955167,212.114627317499,182.044994544587,162.906041674166,297.510366131407,244.524125330347,219.602132816058,190.111363808809,249.254509811387
"HTATSF1",91.4099633662357,210.630077778971,203.061803331761,144.302694413245,91.1153131132965,132.774218464631,190.885325193654,126.425802391793,123.30761572388,192.902763846394,136.459119986373,179.451959624488,184.329532688638,105.563535532623,152.039273785086,117.128249164786,137.906027368307,127.986342446661,165.804899008882,115.313864017358,142.355873721968,130.523668858212,185.164180368846,207.686749794493
"FLNA",112.125064350933,123.754208212735,140.789529986537,148.502327293143,101.207160799861,117.545045081355,106.794132972261,174.649643671091,126.539694982341,120.031862860143,148.583242133188,104.817697392972,131.395967641469,125.847748343642,103.60498540498,141.28863479471,117.654095371839,153.859220182314,134.681234663849,349.305391631974,160.714227629968,173.417713889726,132.521920967479,116.564750650396
"ABCF1",209.019100689057,192.959614606382,244.340297209526,173.003058372237,173.123188627246,208.389451481165,232.536600449286,208.294636885269,195.684380475724,217.099765090362,204.5789664943,243.107691170868,184.630534329804,188.593358553585,201.934753424803,192.959149984417,229.809158219197,219.801975653448,205.386489864488,213.137868219007,204.256717632343,179.602329217036,187.012067197769,180.234425165376
"RUNX2",76.4602704539541,60.9370172817641,66.2542922430642,60.7170384730094,100.353831328802,71.108409866631,89.0311469587057,73.5730301497538,71.0460328714561,72.7075286261287,49.1411447310715,67.3932017945086,63.4330163662595,65.8497531631482,74.8719925037555,88.3038920941656,73.8640918892209,78.9156359589931,59.477078985107,69.5410828811078,73.1316519389059,76.0724636602225,68.9545371434506,62.5417762651707
"TUBGCP2",63.6481340294102,45.4070318541943,68.0459409766304,80.7194662998836,75.9500690571639,73.9875872070199,80.8162193545341,85.7941550846926,64.3016928110984,69.1168892264951,52.841654674187,77.7633894909404,73.9109902875107,66.1854789884011,84.5257584033097,72.6602877031848,78.1026920900822,77.0365087798117,52.2974962612841,74.2277341237905,69.4258937352565,57.2490961574587,67.9999063661669,63.4846878440266
"CRK",79.4624632670315,179.047346014495,88.968431279497,119.789363643599,91.2446732472558,95.2097862266988,124.525444855665,146.463984808435,150.077439226675,114.857746991359,230.930534321127,192.191007148263,178.662043396929,148.95874661426,154.564953379851,139.568660622036,181.194577598354,109.555500531157,223.397804721578,147.343703552258,152.269087027106,147.3800749375,225.833108991608,164.836066836732
"TROAP",92.7837121067496,76.5112573324961,77.0165566074981,88.0796252260772,90.8464479578691,77.5803092390421,86.7444079769951,75.8332980823097,78.023529985918,86.7420061161106,73.3774625801231,62.9201566453824,74.7930476974233,76.6944088493791,68.1734621307525,86.3346238972013,79.5063496211536,78.7487225276556,69.0356255525974,68.8665169468739,87.8295585518192,82.4882752281393,81.4689198162287,55.8932077449819
"UTP14A",8.09876141472003,8.38202121681425,9.27646862325147,8.55901109332252,8.85083631125342,8.70701924080652,10.1691296471188,8.35569281345973,8.6199790904327,8.61095819523389,9.25681971382512,8.26876835728908,8.68425694730102,8.37687287021999,8.15098665345518,9.58922508211634,8.85141854356636,8.91469177202779,8.71853030621666,8.5154443363368,9.12135956920185,8.80953013157649,8.60617445833478,8.13105828917888
"RPAP1",148.443362914583,136.675988335814,121.011387894392,108.910275670439,115.559751592294,149.358737145938,149.534259154715,159.140791945574,120.241266884007,155.295492264297,156.042950702083,120.344910711879,129.405011336165,108.469202676622,120.252602927681,139.645334782207,137.081865834076,143.98056176998,147.763996734915,207.328678633466,154.208829998295,150.569096984976,135.989858500574,126.190603449238
"CDC73",40.0515267525617,52.6722749845946,38.3484080000686,60.738554388274,47.2355278647967,42.078523420355,48.4942929324313,44.8220576876226,49.1317087296294,43.6164861733697,39.5767627710819,40.4795828021954,49.9510503190849,41.6091541436491,40.9028529640316,41.3685733563706,45.4385596695536,34.4642663284073,41.9548243340765,51.4665950636094,53.5953148522929,47.7609430103002,50.8110260061602,62.429000052045
"DERL1",58.0126736458304,66.610629561027,75.2410992145903,72.9623010474186,54.0934012865242,62.9081699942633,68.3463970896774,90.6971391642889,73.0115464162285,54.7444022529786,52.4130532600725,70.2638100890539,76.130536271579,61.5432233179558,56.4907688557937,65.2097010345738,73.7995527771923,49.6554585978242,57.487959103647,88.3399923380932,61.8539873492636,53.3888951818488,59.9260392688106,71.6196735509296
"AKT1",128.139987182525,146.964608875727,204.104865444894,192.695097636958,124.8590311934,162.958740078233,117.828484983378,184.471995966935,165.061334067996,175.420970763374,166.284546099296,180.518756029063,180.547244992793,170.462850195703,165.112039615157,168.445299212289,177.315477170969,161.886515275888,171.590790850057,196.647446623677,167.795069965359,148.575409332627,158.885956177834,139.817396439959
"OIP5",14.9335460963288,13.890655748651,12.9409908628206,15.2199244228998,16.551799908572,14.3856916663643,14.5479103778108,15.0601177954455,15.5215585017679,14.8230096272967,15.6029165442861,15.1499824379812,13.6679337177888,16.3592921226019,14.7598844224407,14.1603306636538,17.0351255497,14.5970634208349,13.1767276424548,12.8863234308451,14.6637660427509,14.7269954159496,12.4441631367757,12.8388071474483
"SOX2",94.96169073721,94.1662535083186,70.9434062991697,238.654060493594,46.7102462278293,60.4963593566095,114.170573314062,147.374325688296,154.283653843227,87.1109413070947,54.9104172222076,74.5200527461954,165.079961006266,53.9036477081686,75.0079073205444,178.62175789624,36.7591904451027,103.216382072022,83.1812972923515,112.659152495755,102.758556329356,110.859818792161,121.289775239732,53.0179182496854
"WWC1",172.939681082081,207.942484917056,244.203832954569,227.72304613922,87.7496001391134,236.007745721747,313.235173618887,210.884380474994,159.342092327052,198.055655866726,226.124688048602,208.47668816732,252.869983471914,102.534991170309,209.737672888942,218.586262637115,201.83369865462,253.131961392189,197.213087570057,201.497114518707,168.773426462688,175.986515716591,210.268995859613,137.512606588913
"MRPL11",111.996713526264,118.128687267587,116.067354467733,165.44607105311,111.593728955859,112.352114741227,139.849502187338,123.50218400752,122.080374924477,111.593728955859,155.768325643992,135.190129453149,110.785803284269,123.173224295859,118.848066135237,118.128687267587,116.271382187513,132.154033537096,101.835918174857,118.128687267587,126.244725074704,116.024614896,103.18408963171,131.641285237758
"RNF115",40.4178507885988,66.4896126161309,65.8442999025946,86.6857061822113,49.4970580585451,42.2803239484019,47.5611501705604,62.798809261367,70.1430888035604,83.4131708679432,45.7673064596876,76.4979474719683,100.133259896615,75.2168029588831,50.68313628054,55.8364564525794,49.8051015777797,69.5801025111117,98.4838934704155,42.9947588993705,69.0035123124983,81.4030913386993,107.715046762903,79.8839649148253
"PML",29.5838941761185,24.4393607285665,23.1133035339626,22.5251818164217,29.8121383079091,24.6246061073476,25.5527265209388,27.6494549790219,19.9183595336947,24.1332038540545,25.8508998619229,24.6263221067188,30.3029032504357,25.7291674118257,24.1332038540545,28.6844078953548,23.1944820327038,28.186765071217,22.230006509082,28.9325562466117,25.7147984737366,22.8802960654307,23.2055058001847,20.8797498435992
"FBN1",59.2954949878868,67.1122083034638,41.3414109021305,58.9451745105162,68.9487172607962,52.9424296596605,52.3063631842141,66.2806087798288,66.9834416268599,59.1821488748401,55.9291255710833,48.0544408035856,59.2959476260367,47.0117078778346,57.0132844623817,62.3523575555559,57.949280289873,57.1763028311701,61.871763171962,63.7498829608954,59.3786787227684,72.4934739437282,54.7011730864401,56.6889796879117
"SMURF2",23.6808198238652,48.1635764051011,22.9596697362237,43.9590602420003,22.9955372775677,15.7125433846696,28.4579961643939,22.9887461821679,36.2669240019637,26.815631583501,22.8973237516142,21.5968344071746,37.539899499255,39.6898661879439,20.0421814308737,28.9694394992306,29.4936932056625,24.177998334402,33.0043251630711,25.7368542660744,26.8696014372922,29.4814104513555,32.2142852164142,34.9260059569288
"EPHB2",43.8949647213536,49.0585283350874,38.0983813458196,50.7107192477864,40.5827770716967,39.5489439821436,41.3265077158984,41.4322036238907,44.0844196111606,38.0715280858739,34.8142422595049,33.5517997710976,41.5924179417151,55.0617579302712,37.4915919309857,40.6799203663723,44.0099197143405,40.6799203663723,34.0948554761509,40.7835789040842,40.3159574463812,39.9152100155234,34.6650738792319,39.772495868195
"TBCB",839.686414570055,748.981000776831,1131.46618310199,847.459474130104,656.437014777503,784.073461343881,802.511470618888,602.119163800592,618.268763361069,673.154965531236,989.913211453229,781.166497858786,621.483918055805,754.67255259811,777.493891427799,703.920270485865,665.899139228315,487.208485777297,733.226971127929,685.995327420248,415.686769779873,514.185976435391,531.494657388431,660.843354833948
"AGER",15.2470571188229,17.1073478462477,17.9461057581424,19.6697761493679,21.5576668611929,17.5948495884082,19.9383982163658,19.7024361706277,20.3226945805173,18.4342721832366,16.6168714711477,19.141652337431,19.1241761998492,17.7557544991582,18.4342721832366,16.9349060868381,17.8968299471807,22.3879990179354,17.9443010360899,21.7676793178799,19.7538861905504,18.8286472762865,16.7552659520543,18.6114897379717
"TYMS",101.772588627604,97.2206020501123,158.349929987849,101.019726933794,99.8914624066962,72.6558626081031,72.9835631359697,64.6105312179392,66.9993814884553,100.379525216417,109.215803560554,105.044676585183,104.931649688321,140.008013902139,70.359449925886,47.8265943742876,125.282089209609,125.201016753692,70.221959034011,76.835407514821,98.1517643051567,85.762390835655,74.0401248247868,97.2206020501123
"RSL1D1",60.1511267518337,45.2963682714129,54.2600868339696,32.7577375219201,38.7086240348329,38.7993173133658,45.2963682714129,76.9436063211625,49.5800304128601,56.722256591592,36.8259528801167,45.9571924379404,53.1875239752319,34.3597975995165,38.1901533779667,54.4162487406973,29.5054304878633,43.4633144571265,50.5546834441953,58.3036880790683,55.1687498622007,52.2002585644004,69.6349731034722,42.9794895669214
"EPHA2",52.1252567368819,40.1291683780879,49.6930947869216,52.2722725200383,44.7565327449618,35.1536456969675,39.8390334807179,45.7629759719623,47.8125044222878,43.7876407645834,39.1578291517369,38.3091871086148,40.3077691257193,42.0082494521075,39.6017809301931,40.9233108641593,42.4071819974036,51.4714278021591,35.5449175439785,49.6165956187824,47.0805154906402,39.108983368448,40.718940619033,36.1265896817062
"SMAD4",24.080502727771,31.3450807044985,30.0642860981651,24.4250874686377,23.9190511836182,25.4394752760003,38.9833420047009,28.8013107593986,30.5239824941977,27.33461177364,34.625308892606,34.2250131982367,32.9543604345947,27.544519358213,27.2447499763727,28.0136421942866,35.3439890642815,16.9228398164734,42.6754267632014,40.7705280602605,32.1135254026306,33.3295873523275,46.4242888418591,40.961551656296
"STRN",23.8628428944668,26.1144608216515,25.691265143098,25.5510712972056,37.9514407171588,27.2495732187743,30.5272437967387,26.9862445729588,28.8079006345671,24.2526433129165,25.4540845844202,23.2554523927702,26.0745814884833,28.2612209360887,24.7564229942198,26.1527154856177,34.2352314038844,29.8169092707226,23.6804543319245,26.7876141887525,26.5119964251423,31.0476421008202,26.4988106709477,26.2833239102494
"HSPD1",205.803479449554,468.060509849923,499.699765090358,357.048522249878,244.280505409784,377.072037866952,724.849615492946,597.239619596036,465.740700254707,430.748483039076,195.570062476405,406.389582890396,574.657157323869,313.215129896171,366.50761213253,567.776395435064,113.110314172177,205.210980040923,482.240221505877,577.430534321127,340.848950418578,392.207791088584,582.538940456467,716.842268935831
"PDCD6IP",178.31514973589,207.783144172966,207.708387247639,200.572842013679,190.424441251058,206.804893295543,126.629501571032,188.131182609296,231.992059342083,237.741388020723,330.10745739805,223.798776953411,255.76386765446,213.276870377497,185.860276702418,131.204053491929,246.199858988535,188.573772879018,221.986944577538,195.633189247609,240.006716785583,206.887872452486,206.812585603235,266.409241289381
"EHD1",14.2353460450882,13.3418149447741,14.646799684674,14.238685614955,14.5272304052582,17.8677444438611,13.9269548850772,14.2423708761178,13.4926906883344,14.3691734350273,12.1896945978171,16.2693146178745,14.3161004451363,13.0659680267672,15.5898790377374,14.0061949602501,15.8234590496474,15.04283890399,16.0190415450441,18.2414694644531,16.3821552869801,14.993227981023,16.0599433876923,13.0467993963349
"RAP1B",246.131183149297,347.983896905083,266.880074564158,315.984493867113,230.408292113144,239.222842013434,408.201484995398,272.730636042542,343.530534321127,287.746303923614,278.543725380278,266.479110481262,361.365273052094,364.486305751581,262.70944619944,276.292007650149,317.048064653931,173.159306082037,277.466431757024,285.362736011829,271.981235542972,277.466431757024,310.439281228253,417.480515372974
"KLHL35",65.7003224679845,55.0532662249915,52.2259266584891,49.6312383676562,74.3137426763431,58.4447262640927,60.1016315692204,54.7159458946668,62.9020748808868,54.5057629331025,52.6277479619722,47.569648179044,50.0489886888699,53.9757645392816,52.1071864301403,64.5902821180655,46.8200863860673,63.9979373805919,47.9081615631596,57.5459906054055,52.4042872904261,55.4846878077668,45.035370746208,47.2515763185859
"CYB5R3",824.635662526255,958.7005414038,905.133128850538,1017.16723532191,699.435617682315,1075.79237987375,980.989723355117,776.670477861321,861.159264930764,779.956175346768,901.566415660282,894.939481505586,816.811939381679,699.645198868722,847.087245164553,1003.4016491806,846.237293724999,1044.75857405342,853.626509254936,1038.65617534677,787.126445768887,856.69463688523,811.764079329862,795.454898782171
"UBE2D2",205.143353335965,194.863867655349,313.313189756025,238.189614841332,198.886863015964,249.181913513579,254.726851732355,217.12543179618,225.66171976575,222.397444745446,194.830113235167,273.9628112297,236.259647511741,208.097877255074,238.102040321519,276.590181904721,242.733098423691,176.541462341726,313.954664208473,223.53307277417,196.855404734372,202.71116057647,247.415149705742,268.469798493667
"ACTN2",24.7049473976838,24.1424680575517,22.9967559920369,21.6254730469623,25.0593541381398,26.9856605875128,24.0572302069221,23.012694885905,26.583921977119,24.1549555476175,37.8419358141977,22.3834415305041,23.2964111544585,24.6304411656417,28.3556685366902,24.8606865060922,26.3397163269817,26.0111912418813,23.6909698136607,23.6218613136861,24.8693027253639,23.8513341001007,25.015103328064,24.3391064837557
"NDUFS6",210.466004084453,294.246687535489,297.791456731459,348.778762343595,157.040085822593,217.508861516091,325.08623429062,217.141136467474,219.097645994836,182.971712468176,272.535427975195,210.505130396753,215.091618458358,227.726105487893,211.983201857769,247.887518141782,296.225406115999,154.808918289979,176.44661906536,240.898981377977,135.850817092424,128.462248696168,163.515242330015,232.028276194231
"ASF1A",22.8596231629934,53.1213351003501,68.1136355915197,95.5036439233845,39.4677856812667,55.2978115286994,78.741031783036,53.7286792214795,56.8421593050899,42.2751837647544,48.7301024452825,48.7301024452825,64.3589584252451,42.447807505824,53.8973365538348,58.8298583376433,34.9549482021356,21.177081960795,57.2321808760716,55.7263849799885,38.7923912228205,41.6689958046714,62.5229662975557,59.3076929845509
"AZU1",19.6044133548862,18.0958076511,20.8519480705149,17.316404347813,19.9808909627642,18.8486919966517,26.5792368254356,21.5149007965615,22.11119889999,20.1525139284991,20.8523811428876,19.7369214811386,19.7369214811386,22.2739626764956,21.2847237869647,22.0332162661078,16.9128766534305,19.6229031753561,19.8839480691007,19.644414609642,20.1328364791156,19.3942104001466,22.9192806232614,16.6883524049505
"GRIN2B",42.6924835516304,33.0500795832024,25.939423324071,33.6003740046694,50.8308380435553,32.9686658235414,49.6460235842549,35.8796022340355,32.9686658235414,33.435356746899,31.6734886248782,26.8468071701242,28.8437656445913,29.9001661748899,32.6876278304482,32.3663361400309,34.6804542791567,39.8609515836575,30.1473501171139,31.9101081819713,35.4729345067168,37.3764636597887,31.9969165898012,29.9232293259916
"EPS15L1",129.98459422044,114.930071048967,80.0112202976086,124.493501093719,134.886779295722,108.012265896591,128.330709155827,125.572456206775,106.94063835855,82.1103679755293,74.6000976639074,78.3815654780026,111.495426511446,109.485051857369,102.992815432689,133.847379528979,93.7448925882471,125.879031772827,119.10206066751,118.092997183361,128.579342733217,154.439718004524,119.05471647271,91.1342477906882
"LAT2",73.4023284825481,53.4638915142761,59.4130427106992,61.7411901690439,71.0399565879881,58.781201652054,75.799289746974,61.6781318897333,64.3105282050103,71.0832476570851,52.798286764237,59.7805730042253,61.7195251249591,61.4303513928202,64.8895353571711,77.2552846733619,61.0266901657962,71.6637086341353,54.1461297829903,60.1500658298772,65.5453940838363,58.4056189117946,58.6231046800752,55.2484950377322
"TPRKB",57.6815984101557,101.891409533943,79.6835877935924,86.5674609731792,69.8027934818092,79.1177313592633,62.4657311714511,67.9092186002195,72.2910346783455,67.6216357584052,116.118788243792,93.2936507586415,78.741031783036,78.0807078905608,79.4006806074625,74.8471192330181,84.4521393169207,55.9949149068563,79.1177313592633,72.8471110811814,74.090232392313,63.5346583002704,85.8160492712654,98.2838530008048
"TMEM126B",282.894382005673,471.157054124079,360.335775025143,528.898693266103,269.111650496164,445.762368301903,467.262063247175,407.176528397342,369.861666082544,384.759778475684,433.958447071074,384.679387156915,356.16734816316,350.751047141639,407.958982240429,365.971590107751,467.825971027711,244.641500334804,415.084726012655,448.409980794393,342.749999721317,336.480619608477,447.041774899704,473.719462619775
"KIT",103.532629885769,86.1930529078733,155.079254780876,110.514768497442,71.2208039865937,123.211666585841,72.2586404192089,124.505630092259,86.3866804000228,111.155351490575,83.1245123396822,110.886090470601,112.735043256647,92.6735117373697,155.983499299075,85.5111962765888,191.037023433956,73.7519597828183,97.4876799597063,91.2477311689666,82.5725250217798,113.664649315064,217.892586721155,272.462274754427
"PRKD1",9.02169952736782,8.38626414483564,8.23036530084363,8.94778880067771,8.96558621021144,8.9064163295192,8.75730946557668,8.43037571868514,8.97192208608555,8.64248052008361,8.43037571868514,8.09708488244661,7.8481960834794,8.89368322866425,8.03379989631488,8.96042044597573,9.61378609821022,8.63456014932908,8.40083448820407,8.38640681367784,8.38767561750754,9.20990324324248,8.5670053322868,7.89749927179499
"DLG1",12.0660524710802,9.88318719936097,13.072098477647,10.8451485139964,10.8621786991276,11.6561320724521,14.7525478197109,13.7210734853623,15.0328088983973,11.8961123005451,10.0397865846386,11.2215984815794,11.3350274477778,11.2612399877534,10.6065400369638,13.9614566163914,11.6436654923046,12.4953901761902,10.714372422184,12.1497122902167,12.0559516150686,12.7478597804318,12.4391018517269,10.3002069645223
"KRR1",10.0865373366974,10.8938893320462,10.6612760269511,10.00775112054,9.48310809733926,7.23236404458847,8.58305284840779,8.55033174882646,10.9382546302085,10.3317723086414,8.50870968491541,11.3268568008061,10.6027700317787,11.0151711710878,9.9592864196981,9.6596439157309,9.19107244503289,9.42408372299222,9.76317569009075,7.54240553755604,10.8520127091185,9.2900666222631,11.3969481461235,12.2958953901148
"SERPINE2",387.397901641616,1095.40806200578,700.656027961675,1558.33517482029,294.46610508408,1071.80537617267,1354.24496438486,1537.19826690072,1701.43589934203,1042.2278328661,895.675106668229,735.835662526255,1558.424040605,446.626175802006,1496.56899585959,1388.59224841837,721.597200987793,815.013252462908,1417.02284201343,1250.31395497254,1380.86231767416,1286.30571214633,1493.91958799806,1290.43053432113
"SNX5",266.183113282693,304.275195600711,380.544550601592,420.820524394412,271.298808944213,313.814392436356,443.589922549846,341.288072044258,361.37119641277,355.726253437611,340.396412608573,323.176688167281,386.545027154785,269.360572844651,317.511832650502,357.680471292238,300.725011479697,372.919996733898,350.264012988965,347.434928000759,339.956574523556,395.02095201135,394.382732414446,399.309931640625
"LAMB2",41.0045059816106,43.6819721044384,52.8977070037214,47.222311090059,30.3080598545084,48.9340006226451,40.3254479265138,58.2731824254628,37.5698962013967,44.6319136350716,62.6161119290481,42.3985852389889,54.736400929914,28.2721006892388,39.0048295188237,35.7407717418714,41.4463093536334,51.4915757248603,43.750540808716,61.3916426613295,38.463093145574,38.0624516957329,36.6710887431826,41.1473925734723
"LPIN1",235.027152122478,347.0269631668,252.354513428445,379.721397911576,161.404412257187,342.964694919972,526.061518124587,337.001916396165,284.279252269845,232.908354007852,356.438607897566,184.687670242855,226.812694533233,89.6727148926696,280.388146489362,309.111777964497,134.017250707765,344.306245020027,274.90031315915,471.71245856837,227.39031027995,231.829214837076,242.459542804223,179.354265427312
"NUCB1",39.6102381201586,40.4761286904598,57.5125212544207,37.6993394448452,42.2714965050802,53.1673935223272,37.1833735993633,63.1309488157938,54.0589073403669,36.9492456409628,32.5644513673875,42.8974634270901,51.3257400576097,43.8576800319943,57.2950672821682,48.4158564434898,29.7515675211959,56.2021167495759,59.9546437994269,79.0714000844187,63.0438739476441,51.980916994097,57.5314755155663,51.3375358320391
"RAD23A",653.429232783544,432.899603362792,685.374124064717,591.343356477911,520.517298687443,647.911303551896,489.380534321127,620.344636885229,573.789266636198,588.342068757076,624.349048507345,671.762942334954,634.872734743573,511.549631936752,512.722842013435,623.576688167281,796.731353987137,717.997795299161,628.766431757024,688.687208024,656.832270542098,604.731998908239,635.197200987794,539.633040495866
"MFAP5",9.71051811890738,10.8098180730735,8.78725517598743,9.51649351876387,9.35576155373648,9.81780205806815,9.5532577338338,9.58024472407585,8.64890364907435,9.1514879107936,10.0838343731086,9.51135106824324,9.54832592860354,9.58776468133296,9.02076263717585,9.20899501658734,9.85410446583439,8.87293520338844,10.3279757481955,8.71139833725117,8.7907845312628,8.59271128969356,9.02276872115135,9.12030535216527
"DNPEP",225.901206623684,227.277214446153,247.730978200194,253.224728636327,296.116097204386,232.355412097965,227.839930848577,226.893483418859,250.099557584191,211.487437425443,212.961275388723,210.972278311988,241.23780543618,233.774208501202,206.985092370514,218.758058619213,216.267204646452,293.284605495647,227.400951714201,232.405166950759,255.414771818968,215.234387951307,213.600610102831,217.614496834761
"USP1",159.853612310444,232.331260521244,183.448949979374,208.163567131401,159.06887528753,132.31031521205,259.756175346768,149.288765316698,147.206838665448,170.998963512327,171.266989181808,159.853612310444,163.864592056298,195.766371773777,159.853612310444,213.802295617765,196.156175347445,105.109429976333,164.178015572949,145.980684985922,120.049128356337,177.097983601042,164.470697582027,215.761888988522
"TRIM28",304.566431757024,173.374777680824,244.679274885411,207.313442472578,145.102342964886,228.110002438413,111.621933921809,309.635662526255,216.342869939589,251.090400167463,341.412585603178,257.385885963137,287.681624120966,216.171295765148,238.331604225783,261.125406115999,295.367912257436,245.309041148932,275.146574676889,421.715104655565,267.647801300596,261.215492804824,254.025406115998,218.900513844065
"S100A8",83.2052107693388,1489.9252373653,271.340622143262,952.271559962153,314.353611244204,278.439857550856,144.047854238698,182.24715158834,2844.36061641185,27.9023568368721,1978.49413060405,364.391377801423,802.979373075325,461.48321463696,286.388133760299,113.775827573397,1566.94552396069,104.531904578377,1279.6343317633,245.094878371438,2001.26489893229,1305.43383742007,154.698647061627,2899.06734831812
"ABI1",43.2224011069642,99.67793270129,51.0784208808394,69.7672254613496,33.8572708202304,56.9770550432649,77.0700775057844,56.2298088567099,65.1626949700984,64.6658396262731,63.0908847533015,49.4236610771849,75.4453305577959,51.7385106965589,76.288561800784,49.3906546237357,68.8308410031702,49.1694071224286,78.1300222576585,66.6156449766316,77.1552679508268,71.6167206799971,82.4576643512622,108.920578290509
"NFATC4",45.4001578421471,44.0157982563315,46.0169342516804,51.6932478202289,38.6233078025847,49.3184133826571,51.5060179044439,51.7793205443779,46.8876125528657,41.8401065137025,35.9996526905615,49.1993883773958,42.1014880659862,35.946447936811,40.883212246079,46.1568512008583,59.8367955506593,49.4988210627704,42.0721201350038,55.4547842374191,44.8543844436912,47.0566419850867,47.0488756350991,43.8665535030089
"FLOT2",309.727970218563,235.309856206081,255.436765907713,246.740516125427,282.063035043123,305.922842013434,278.360344505262,331.510568059405,401.766938727699,278.917713808306,257.633665160175,257.778473261984,322.475122338646,270.986835684427,277.253554836109,346.847204807916,279.102329192921,324.640036825654,345.012302767483,374.103989041931,457.386200732081,316.00025916777,283.028611273826,318.2698506054
"KAT5",185.559989369599,169.084174297226,254.904086684022,165.980601046651,157.279425531977,184.454404274323,173.281698606012,214.197565528162,176.485350323264,161.077811283753,197.612585603651,246.411760659316,136.258934009703,157.066433542052,224.87457351322,208.722816192293,142.668714942265,166.011689333915,197.820885190515,221.265329722062,166.588472674066,176.130931481777,220.278998810465,166.134380819901
"IRF7",34.0379103923254,29.3359207499797,34.9504434749719,41.6277756631084,40.3259165025328,25.9942933928172,25.0316439879611,47.778949546632,38.651461126146,33.689322402715,36.1013227207252,26.7717154563138,41.4260372289014,63.4189156972778,23.9873669460547,25.468951432079,49.9113348895017,31.6062199432607,24.0351404792443,46.3043533961129,54.8388081930232,30.7035795436891,32.6904564275926,29.8117107015353
"MLF2",332.313389951864,235.07128057782,616.58650714959,346.143687332711,339.94842686858,518.181816372408,285.48108050085,510.021050790195,355.523744151709,413.517713808306,349.663185223474,510.536370920759,458.459213947686,326.716652858369,435.470881480542,468.622540479305,398.625984679346,475.155345614621,542.225032638082,502.741747241186,466.99105969866,397.458739449332,528.571338087362,336.177586434978
"TRAF2",87.5565848099796,74.7309901811077,98.525101121086,81.2844435927718,73.6965585116953,114.461871030384,98.7896127269339,105.920748256194,97.101922176806,106.31745351565,93.1468141763061,90.6122192129076,79.2521318051295,75.7392072000385,86.8742359247314,113.680298947579,85.7877628965485,84.4396765577106,85.3123024614207,106.625911700773,89.8826619625268,80.9983626955126,90.1727400321846,76.7729578036431
"DDX3X",44.7830119412743,39.4961955856072,67.5081230121494,55.6925051941972,38.6397466598275,41.651093789122,48.1992767696523,42.9429588466217,63.4905479526195,44.3690760456187,28.8745978158974,66.2547675723953,64.9878806611638,48.7796190111791,71.7644736245284,57.6516202140172,33.3569941090738,31.9974982760569,55.5518568152819,46.0580730783265,41.6428648776517,39.1279977333158,60.277383396121,49.67605582725
"UQCRFS1",617.434380474972,805.754108342677,1435.69683789983,1157.19058579956,633.080813448303,1103.5060871901,1161.91735296356,939.7895086801,779.639279661492,746.08732704996,893.43267502503,1145.3166143899,855.627061260307,622.38617545228,1023.68877151141,847.164335877715,990.250690012161,712.122304551973,949.083852955131,951.432173378091,836.63822662882,685.719464039109,958.926944810363,821.33303694419
