"","P_GSM506039_1_1364_BA9_Pm.CEL","P_GSM506040_1401_BA9_Pf.CEL","P_GSM506041_1516_BA9_Pf.CEL","P_GSM506042_1647_BA9_Pf.CEL","P_GSM506043_2515_BA9_Pf.CEL","P_GSM506044_2525_BA9_Pf.CEL","P_GSM506045_2685_BA9_Pm.CEL","P_GSM506046_2729_BA9_Pm.CEL","P_GSM506048_2977_BA9_Pm.CEL","P_GSM506059_5138_BA9_Pm.CEL","P_GSM506062_5441_BA9_Pf.CEL","P_GSM506063_5476_BA9_Pm.CEL","P_GSM506066_T72_BA9_Pm.CEL","P_GSM506068_T127_BA9_Pm.CEL"
"LMO2",423.628810234166,467.638318250776,158.788991834963,672.217008122884,306.67694569951,1319.83139804788,351.716671960701,498.475224969521,534.720264505613,1173.84725187642,676.567760040334,1142.50848478132,263.955007883548,481.496481866465
"TCERG1",115.83633057451,225.81145316672,100.242888485022,113.118712261363,196.695843808543,173.078041421569,122.812505093051,160.642240403217,224.667178782712,313.092977337491,442.972721269102,395.631398029615,229.939889345507,117.036683613985
"XPO1",396.51516274842,1309.66867500257,911.706976060053,1102.66214889117,1102.66214889117,814.016084416241,1225.14806474919,864.626955062292,1117.98533568162,3128.56382716101,2288.38497646762,1816.648822886,801.603515726565,1608.75787402384
"SOS1",54.3137846799006,71.8879645995966,65.8490528902754,72.6265782628949,63.9932632099908,65.3547019538351,58.1043464865916,65.6723423033553,70.2358864728297,81.861145022919,82.6347973171232,67.9307956587111,66.633209424677,68.0742492835661
"PRKAB1",175.849155994915,139.014941047169,172.121797810129,165.628701904976,141.229020144313,163.428809672908,155.264881031072,185.118096396722,124.498113020661,112.042817521256,91.2560070522916,81.5343321001496,136.15832506624,232.435161864099
"RPS4X",5299.44308988056,4935.05083163713,6925.41280293518,9046.16348986528,5880.26835329954,6612.34098630462,5187.84624323728,6451.97025531722,6226.88366627666,6995.42524893781,7386.14729193111,8216.73027481938,3978.91759170449,6077.07609593662
"PARK7",2652.84844292945,4540.98874434768,6068.64183642269,5445.86908439363,5722.83913098869,5030.42316125727,5304.04491790105,4543.80163148771,5364.87031833585,10682.8993845552,10594.8573636432,12240.3312078673,7389.43612567419,4622.05310826423
"NFIX",59.6491133068415,68.0829053231096,77.2953681631391,54.625797251578,67.7166124793881,57.4551691651495,66.5499110027127,66.2615837945028,51.7850615267551,58.3884262439376,55.6705861841895,67.4846828452669,79.2610363777825,54.2844612769946
"BMPR1A",70.6672749876641,77.9472848144185,86.4310929310717,90.5523340234861,83.9920580096821,107.40179963167,107.583052729215,84.7679565528073,91.928696150133,136.333517802139,137.741787320121,117.5084995093,74.4067448702469,84.2035402084353
"PHB2",1635.36174559779,1121.12844998951,750.374067784155,925.531285066753,1358.30436094283,1323.42177860731,906.346874218084,1089.08922164779,1193.54720983303,797.596409365645,816.630867283129,1116.14215334942,1389.09235341093,766.659775295298
"HABP4",186.137565015857,176.05588515897,193.600117165046,196.893059946479,256.297580578016,172.979229892569,162.845692708068,171.529799604846,211.471748753975,434.505402248829,475.922474429408,563.850381126997,284.428918947997,161.44687576438
"NRBF2",38.6150079638131,39.7266607084421,37.1099051295492,42.7456423504426,43.6541559122537,43.0283856106505,37.1088120369893,34.6972015316,45.1492621104805,73.605250862742,83.0740375770133,88.2451880469634,42.9339236671512,42.1560240329433
"HSD17B4",506.854955477292,837.396620826594,550.298818786409,1318.19381534601,843.310060286505,566.238674048176,591.663516610055,596.063192688069,823.325609017817,1300.70657149336,1723.27764464762,1627.08345035455,704.234469457287,549.045881103465
"ALDOC",7421.31192414743,3993.64152884645,2803.18645063807,2318.99318253206,6200.86499334626,6140.27217330138,4980.23231549365,5785.8103443552,4808.45445119515,2856.49551873772,2871.09022956783,2401.05195329872,5144.8404156892,1616.75378577954
"PRPF8",742.131809982407,725.816221057349,471.215466986746,481.643977916502,966.234161211328,609.63846752053,563.000437439705,462.324857683758,856.11929965368,1098.94991899681,1104.43287633691,1488.64845767581,888.596623452698,578.740551566537
"CNP",2331.64476210295,1376.95804462159,1971.86108361414,6490.0562162094,1702.83891492573,1860.99304822418,1515.05845382319,1425.07317818662,1160.03326966482,1296.0285165972,1853.30379716265,1384.67624680649,1667.64101402688,1412.76072480703
"TFDP1",171.076416783396,176.103943904676,138.555721357173,221.693645453931,162.969275266491,197.494667012151,259.267748463147,243.200143608403,194.798686564988,391.612644428227,328.885035846337,287.010356999648,172.101171575969,159.283031707373
"AIP",813.885811766378,776.870159254232,773.069309513524,689.916302434619,776.870159254232,596.24128225494,712.097170061388,606.196442504427,637.808525682805,776.870159254232,1076.40726957873,1057.62394465729,872.920581052553,824.712427216794
"PROCR",34.4101855480895,32.0743561963478,33.8420977857424,40.7237144227991,34.2187282952075,36.0999702882123,34.6004259880446,35.9100007630375,34.2258938584088,34.2329471333546,33.3833004035759,37.2766992218114,32.3373085295113,32.3552000607077
"CHUK",50.5300951036433,60.663310268085,53.3314960206467,65.7106964428807,56.8835041760273,73.7332331996966,61.8533903370368,59.2773541440897,73.5714802884053,322.997973634526,263.895431330728,257.180861510799,60.521491604894,56.9758104773328
"SYK",45.4359399198683,45.5916609524027,50.4361998255785,56.4757827119245,44.7062780701963,41.8341589406878,46.5171297838805,46.7101541811746,47.4306117399962,44.1417717335549,41.9722483594648,41.7555708690227,45.8195739948353,62.2658669559496
"DYNC1LI2",111.625642665164,98.2413153100515,101.282938373313,98.1848175527667,98.1634369799341,103.115948679842,137.305544145591,135.280449514107,99.196156080865,90.8243154518801,96.2876872994608,78.524840132347,81.9088927303445,100.926638046107
"PLSCR1",44.9247209503786,36.3449866082137,33.5969955268625,44.166398389287,38.5850122140459,133.628839805367,44.7334945627239,44.5884248412088,42.1358943187066,42.9621809186085,44.1725901362417,39.9461730582765,29.857637289004,34.7416908128264
"PPCDC",68.2540214145705,79.6553364180528,86.1811758794024,82.7955662909734,80.5896728605039,66.584393989896,71.7894423972474,66.7363123655339,70.5715172008536,83.4427188953893,91.79415457757,93.7729971598144,91.7612551512677,88.476276695479
"BRD4",95.3954222125931,95.5946784468982,78.4775556609136,82.6292852711808,95.9734525104492,140.956819855345,101.202417272902,88.391904339617,86.199700054777,101.344125680736,100.963728470668,78.013415376177,77.0434814270901,75.6281250595791
"HTT",736.647176145297,727.017323182587,845.463991378897,558.794134584376,856.151429697449,483.916098223806,605.292923004226,462.371539345926,780.835439709034,893.508082524663,1427.6140538917,1644.32477974319,1468.02244727459,714.119447467092
"HTRA2",168.988987162639,170.56631226868,250.555896935114,210.039566864194,178.977477160995,155.793847459915,163.316125672265,168.201821045648,155.565897310915,339.726419219033,241.029214295701,307.457473494071,187.758639459965,217.607548307845
"HSPA5",637.681437796153,1217.23068844754,168.287901198712,504.664226432463,1055.49657613605,2640.14950373726,434.913750678307,682.169544263707,1327.32644820448,1779.79129376692,975.039730257483,2608.57051446239,141.376470052343,237.692693720834
"ITGB1",707.398759881137,650.148129807452,425.829852089312,2398.12195891858,389.819608665182,1868.28139238428,1043.9292705924,975.539375225755,919.48972878656,1297.13835465294,924.512117418837,780.341948870284,170.551960148514,670.43811225575
"CLN8",70.4042497615519,83.4485115450524,85.6733024768311,75.1552535271161,72.85602016198,78.1725488592774,72.0995685586398,79.7750800833902,63.0165492649505,80.534005618166,72.4673846127035,76.7624810444849,76.849962889819,78.8219128093407
"UBE2H",173.59846283212,120.479428559651,157.067490390966,122.292972563538,109.625750746764,215.47693511771,144.474482427777,142.791258598076,118.292758776236,116.79517513707,115.546448260817,104.54710975938,111.028255888033,134.254635029144
"PEX13",45.3821599064791,56.9249621906615,50.9418820007284,50.715334838916,55.4345130111922,50.6041718990987,52.9634129210682,52.5154744793767,53.8147170496764,60.2989711512371,62.3941180402304,59.2554115516293,56.1901377289007,55.0522805401036
"SET",1428.63036929245,1518.23140599122,924.239367562108,666.96239712369,1722.60142362422,1917.03402204742,2156.76717298216,1948.58283896727,1735.44574098416,378.76687023271,466.48203233765,158.649573293629,648.920776764813,941.339099123105
"PSEN2",97.7069150497023,131.162770265425,126.290062709269,146.151759026864,162.663570077623,100.104674059137,116.920305333768,109.936810485546,132.864617833301,272.226209486727,315.525442478212,354.013149210762,225.772920071705,124.833146779723
"RGS2",191.036375690689,344.399980318747,315.413184696131,359.597813408843,468.057386640669,471.186582661063,177.192226682426,212.9130316172,515.562956324523,1961.88284149286,1576.28680982781,1950.62468213252,373.642319301451,489.062152471906
"VPS45",149.620229636958,114.812151283352,137.544679703091,131.25967751018,97.0242403281534,115.878031452305,107.404325509113,105.227207908736,97.0907315075231,70.4260132370089,78.2456168249346,81.3650607674299,110.859287292806,141.19013480469
"CLK4",202.929238818954,373.113134416941,248.369223258938,229.678306445195,175.408360474941,209.167375935214,199.454844595005,302.534457803897,195.256568460536,422.00940890151,434.813853676021,328.153822785071,189.350927264227,216.922834069209
"RBL1",33.5521275646492,32.9663156397195,34.0825647253409,34.0825647253409,32.1311376672326,32.3754773044935,33.6676895039856,34.5578885039136,35.3825521345496,39.0316591673779,36.7988754198143,37.8818520393881,32.4849827241796,33.5258610456362
"TNK2",801.715223520402,780.941453460869,633.870942318878,390.478309339282,671.322475528051,250.629667766632,505.083964776997,405.453439051988,763.46368997666,823.475896452514,734.637499502484,894.511315703948,840.68648134602,666.471713979214
"TICAM1",93.067355978511,91.6204020473195,96.0226162248029,100.668130613835,98.562196498372,93.067355978511,84.0233882621778,75.7227216535273,85.330796273976,87.9847235623978,90.7620696973731,91.7312322308216,110.494636587941,116.931073742405
"SF3B3",237.009823022805,199.070883044208,276.111565240417,172.782394753872,235.008610438745,180.451053786007,183.952926230823,153.683654925368,203.297110000262,269.455991989152,266.089279765365,334.9138470947,366.480959011325,292.062528441103
"SUV39H1",161.367017819733,130.084754712182,161.891930891816,171.841685561462,139.646859720539,132.492764329435,154.766112887016,157.303416882277,124.625305809543,128.39787066801,119.204333992366,117.029282884178,205.268653532903,165.018277765044
"DNAJA3",431.444541153675,464.182101546478,438.708110361622,518.570581313844,572.202496496228,506.944787608124,438.377004614668,437.375616228761,459.226228974695,799.281107042769,698.780279802246,848.094144784314,742.125103451524,433.541908367516
"PSMD13",142.358540891419,136.976691459679,130.249411566144,194.293316366954,187.921707755286,126.226869932703,120.158844710618,116.454911182724,151.259192287648,101.39002565327,109.462708850425,123.264776518108,173.476358351686,167.343992694459
"TRAPPC2",162.210174592167,243.047731865699,149.933139797057,135.56921021019,244.070200043748,134.552656596176,196.865750433574,189.51158018782,218.853927562585,498.536631113904,468.283717973594,460.930745948739,182.120451545116,145.693519425496
"CAPRIN1",144.763659610859,97.4790949371433,103.572836581157,89.6575452490442,105.557118472044,121.642994757769,118.398532631845,102.953184848089,103.207976547309,90.0296528144947,82.5457316216767,95.6888699718819,97.6487176112353,99.6221003021292
"HECTD3",609.751251458075,398.003395601225,243.700641138769,251.918521918151,237.015461523788,312.729995728739,366.471909588135,362.975062929932,336.553604475867,148.374238004529,120.463409472471,163.688613360065,251.89929416166,299.984531782547
"PRPF6",99.7667633867895,82.8566637886329,88.5648103091294,99.7791492854358,94.5760989984775,133.268278241075,114.718998983957,117.376963601032,99.1139229182729,74.8999219192844,74.1564361262854,69.2946156022075,123.0354662856,89.7097851419658
"RPS25",2373.08931012362,3093.89585125724,5358.59012641078,4291.67934186329,3100.03852698232,4356.00529453307,3929.81455552396,3894.89256566889,3768.5945804436,4715.41394158662,4315.1184824167,4084.96405607623,1360.54525963765,3102.61303602591
"ISG15",208.466544933663,162.253819905412,155.53442517788,455.158915539732,198.713895856364,291.344913207317,184.173485237752,160.52059940256,197.266487311959,232.848038840507,241.564370604024,295.008679754683,161.097886683835,167.569153006861
"DNM1L",123.180653935846,202.489977184359,137.289627581999,140.535174863641,211.945980712383,142.294780487664,157.271303712105,171.404401878501,193.230585432192,435.135645523002,434.0167648921,610.732568176306,200.342241660008,168.598569804709
"CLIC2",84.2263381542174,71.0449064296556,65.4393803945291,79.5332509370414,63.6839524464394,103.453022981341,80.4352740473117,92.1916982547444,77.1506320366187,157.438897229905,101.994064898165,83.6657404268062,61.0422347456132,100.428754457918
"TUBB4A",1709.64674829545,413.787852650632,125.993822513769,131.791035327723,556.373894995029,278.036704443215,177.301540277092,314.199986742833,490.630274666489,88.2208679018603,84.8139051517727,71.6171407050917,253.825481210217,124.87615460344
"DLX5",105.106060902732,105.106060902732,105.106060902732,114.087145165174,95.3213354349973,90.6702012664199,110.655309137619,108.560453719552,87.2935350322427,107.1199427074,92.4262807028348,87.9818078854831,129.004031707759,109.171630099459
"SMAD4",35.9632137814129,33.8381774677583,38.8759821802401,35.4402313570735,32.9002700956688,37.5037513943127,33.8975523803696,39.4395225302422,32.946592142825,33.6355642648411,32.7890331516175,31.5818807809405,31.9220102354694,33.71512880288
"MRPL9",318.744747344661,404.078920660362,367.046857967078,285.029963079013,443.889845925746,288.391428916183,242.708544065915,305.891691654781,354.737099297809,773.428722608256,764.405497811463,1051.07592035728,613.430110863426,326.67247188061
"SOCS2",81.6936718611725,62.9635359594308,61.3838085554454,113.678265567087,57.6075898160204,86.7860358975808,64.1952050141898,69.4281883864767,69.4281883864767,83.2841530098029,62.9420355096566,72.4088563082828,69.4281883864767,52.3806307918531
"CRMP1",1387.25223733575,1507.03283328469,1088.32477988404,850.427297312255,1545.64918475943,1160.10081837084,1288.18581597542,1272.02887106203,1699.72859507035,1459.72495245969,1157.61967701743,1328.65745657677,1849.01930884328,1269.44504592789
