"","P_GSM508608.CEL","P_GSM508609.CEL","P_GSM508610.CEL","P_GSM508611.CEL","P_GSM508627.CEL","P_GSM508628.CEL","P_GSM508629.CEL","P_GSM508661.CEL","P_GSM508684.CEL","P_GSM508695.CEL","P_GSM508697.CEL","P_GSM508700.CEL","P_GSM508701.CEL","P_GSM508704.CEL","P_GSM508706.CEL"
"GRB10",72.901525292339,46.910078229587,41.4950826875639,64.3301601777783,43.0988874416856,63.3901368572591,55.7917839599971,46.9992949158862,39.9596462320391,42.3844127241154,44.9035160375413,44.8645843560977,37.8393810250885,49.1314006535448,57.4482808388879
"ATG12",75.3312821962932,69.6175029029083,71.6485349937238,80.5545702947122,68.8384392784779,76.6618945523789,94.5519658466076,68.9081240372075,75.4683867244436,57.8942088295213,64.4274777406214,67.6350253782769,55.420804072338,78.2801219662534,70.1009726766264
"TUBGCP2",139.084399411744,214.557576024868,151.15502537603,199.487639211051,271.726887945673,189.718509580279,186.259042395665,181.026468282464,274.620169622058,108.325324126241,198.083168719539,144.20126281564,142.65815084107,193.871171910892,192.92884884937
"MEF2D",141.520344504403,94.30616407122,113.776292063335,134.821331594798,109.673217730338,138.970356267548,127.844628040923,132.400023368936,129.04455341611,76.1695356442762,69.0266913211406,83.6164156792141,84.2934005983858,89.0018066094432,121.957483646422
"LIFR",28.4859398441764,29.8710884272299,33.8392232775622,34.7697869765004,26.4032171770239,27.7044838576685,29.5603574844368,27.6449613261713,28.9719207791014,138.248412920167,56.2835587489923,42.002237504443,59.2814110843844,31.6677455834365,31.7273757726263
"AZU1",83.0012675996118,57.5394858944148,67.9530626508308,66.2460721004389,63.2820740506609,124.223533569501,82.5938252018033,73.9143965158279,62.0502483207594,51.6138452674881,58.3686371531867,54.9513327358898,52.3808165869882,60.5645626853629,65.3657181093029
"VCP",300.758187527538,505.842282642007,424.312714272508,257.385503934698,577.224898107304,418.211563931966,337.917070349882,511.398960440915,473.752106644639,301.107807684304,491.356270565117,259.491299604708,325.315877918122,526.499924051148,298.423194664015
"BCL2L1",230.840271842403,200.767615580567,123.33640755052,169.350984250527,241.033614166754,234.378208041498,441.553707042656,229.081626138782,237.599235843883,281.156713817077,254.037042120279,275.833049008655,238.662040467098,183.985551362495,357.100562054752
"MTOR",62.601553610466,48.2591073469747,66.4671417224159,55.778824938686,52.4968935564167,59.2293232932137,61.1085695732017,57.6013019678948,46.5320781796778,45.7789768797484,52.7036568466566,45.8729351912446,51.6191241136627,51.6191241136627,52.8723577268847
"SDCCAG3",116.223493185917,87.0454147282702,78.4803140560335,71.0174523540979,93.2225235387634,64.0014811028009,140.892528986781,77.3626757179561,93.6855747169601,164.027826492575,170.763666143082,157.559658064252,286.643150806652,92.5394625195809,93.4537272978773
"TAF6",313.32901661191,381.758800825034,272.657492970343,462.671599152146,481.700518634622,462.46637785928,374.508061159719,533.756674596781,461.70405097783,369.004628438632,218.3138905785,384.361503612706,329.910632122312,327.57310565626,333.232643492535
"SOCS3",70.6370881236818,57.6840074232638,61.6595049551461,88.30607297599,76.2640835573707,94.2520473494932,77.7370437478155,77.0838229759025,59.5063510632212,41.2204296832654,48.757820321071,55.7191583299095,39.595345317025,56.8771015620209,66.5198902240312
"RBM23",250.120585736155,332.191089852154,353.939196451085,294.197724220143,366.155434064935,367.52631239779,266.932180247841,351.473584587523,397.220065803487,361.244413837946,340.647640032258,338.774527147412,368.081176219965,345.709266786059,367.621898904121
"CUL4B",40.5174495871685,47.3425442783169,49.8061511929165,36.2063714283698,35.7406967729221,37.3701367123129,42.8009761464481,38.5832372327939,39.4460243512514,38.6067956347063,38.2222233715804,35.7764619314008,37.0057554327088,39.759576872078,39.1103279375007
"SUV39H2",23.2255424599302,25.709994567655,28.5151228222112,24.295897399335,24.5191113485781,24.8948927785447,24.3794408835035,25.2541859658836,24.9547601787832,24.6559077726279,24.1786146994593,24.7104629185096,25.057972034986,24.6559077726279,25.3732501290024
"DNPEP",43.5576439159352,39.5019561897973,31.9806333380276,38.1209485343066,40.624584285444,35.1947263596839,46.9375147519188,40.0582812953349,37.0548946135912,46.282733297401,43.838683641372,39.7842709864019,41.5681372130455,40.471584056744,39.3745000706098
"SLC2A4",43.7026649425706,44.6626403192529,45.8426870421506,51.8948980892641,48.5525701716393,61.7503658174613,47.474236731705,46.3346410784111,41.3144197389531,42.6225762632004,45.7062940813584,54.5043302328681,41.122232150062,45.4690992528258,50.3282004505783
"XPNPEP1",50.1585635826234,86.2732153207685,81.7240787265196,81.6065252596422,84.4632413333242,75.7939599542197,64.7072672715348,83.2997174469715,82.4875719223108,73.2680737225306,85.552790700035,68.1918778111761,80.0930596732671,94.671040593112,60.7690508125774
"ZNF467",154.818471006187,102.17839771035,98.1347636688125,100.779502153048,135.026677273704,125.301553337272,201.20676182526,154.743232923271,155.087046554719,82.8400534972064,83.5726086882258,97.3690257027061,77.1817200963311,139.222870092062,185.863623544048
"AKAP12",641.119950100929,434.412766316978,595.368110403936,349.405311748848,390.072791074113,736.994160033716,272.895967170914,444.719744448645,480.28466932008,490.83543746807,486.076256943279,334.597653502843,486.076256943279,506.845842179812,515.004721891547
"NPC2",855.458423084331,1184.50827301898,1133.70970354766,279.767164141045,864.969028705059,694.287413519049,1119.57316717589,791.04392837716,900.351087567376,816.565639616489,1229.84396832442,560.808250146611,538.945322650948,868.023718564414,1050.79321593933
"LRCH4",793.367899955591,470.250446408495,521.448532393762,573.048421035469,573.730409883132,571.689614506818,897.310160199267,497.582684201317,494.520212137597,437.96598615976,654.214595118321,606.00197967819,468.433019157249,555.816944211323,932.10496868973
"SUV39H1",129.895569921346,103.194797018334,109.640126541017,150.163391281743,123.552887780864,132.390953971505,140.822736321549,151.948641167802,112.040450138565,106.962306249681,107.133991985018,108.449722344172,86.4593836944134,117.709437696353,102.45050994017
"UBE4A",434.777907386167,468.568305113206,389.003110951825,246.983491888521,407.394560243222,121.783692264501,256.1671120842,365.68595578947,528.550674122923,1226.55995388927,948.725139920408,755.17120131876,960.949670158816,563.267302824964,528.550674122923
"PLXNB1",135.267371068131,384.663871825021,396.950869367323,302.573789546184,526.613226241729,399.700676020683,268.156420230476,436.401628005398,358.397398987819,109.681086563577,194.706092350446,142.683787953328,95.2630707083072,341.279951657997,144.374603319064
"ADRA2A",40.0575631706271,34.5163987528772,36.6919818373907,34.8682527904876,29.9551810103374,39.8923283665378,34.6972747006508,33.0176755471147,32.5838167541389,31.4179876966155,31.4027092218552,32.2048675851745,31.6912698552622,37.6033204970167,37.8282204930672
"ANXA7",335.158310999288,505.464080360169,734.394140147394,323.520771782333,464.495306853737,310.345984472009,269.644167921992,374.079956644804,482.975082187085,489.094135806132,880.914445488209,317.257010712812,553.322209314901,774.979675421237,356.757177714167
"CSNK1A1",745.510028437357,978.494005485382,1225.01967853345,667.404267833616,715.523404885582,439.529961246441,1189.09808872288,591.906738734898,946.032643861937,4010.54820408406,2224.6922892693,2291.96389279513,4192.43819431844,932.359132061354,677.396010538767
"PINK1",468.304600070236,811.179574712413,674.819975571013,588.539723534071,777.02140362806,877.193835481679,516.593620840936,696.772634375381,662.969598926261,165.901302544125,280.231370375427,334.128301093783,239.737883644022,703.049955707318,482.840049712488
"PSEN1",229.994576518625,323.293215288726,191.945981393716,61.4540523772283,305.834439400136,107.717748505268,124.367197675864,339.777327440878,299.863021536255,307.041194062587,613.668042478073,429.764392405961,305.758497981793,325.617166955715,218.382287748947
"LAMTOR3",99.2058454527919,152.206484323454,146.145041177817,90.8894344390465,101.199899562504,61.8093351294882,114.850709992346,106.780680983563,127.307597397857,478.551713132398,181.373254867058,141.286263696119,232.240664214085,153.851888422995,120.951954175129
"ANP32B",429.363631677832,290.786875402578,367.579025117979,175.47639622617,341.95882238116,607.288856078292,236.506194940648,367.518993501127,374.29730650067,152.315699454032,162.447958995641,177.78184057584,97.546231548246,202.166486990716,288.775001293565
"BAG5",512.206350175506,683.718389675894,478.831354992155,329.909956248702,428.499929310156,339.916268991102,296.180103602193,468.211885930648,513.909759173826,550.121412518734,539.259288562432,309.910187161259,581.495954589316,643.517673110498,361.128399345027
"RAB1A",39.6984452237206,100.892736050277,128.604905947653,46.6296804465887,64.0167082772031,53.0281379712699,52.0477176983758,54.4206482983928,83.3933141094976,92.8412188173082,80.546037443359,49.5529975166037,98.4081266285468,162.353350212096,40.6467078266175
"ALDOA",1123.976643087,4782.60021492838,3482.94464368728,3704.46958739007,4798.6172692072,3549.97035671895,1553.78066451042,3021.33303283478,4116.16260380525,419.853006309227,965.653345086247,818.466671555391,878.155691530998,3427.06391627713,2441.50966125482
"RPAP1",212.890885511777,150.443109187311,143.211623782005,189.264276804782,185.002401000296,161.759429087758,208.275048474755,149.385186663422,154.721381050139,141.821158066613,171.920678141535,146.6150713764,123.580547823161,152.919718858912,199.346556440316
"PSPH",45.6925478475611,25.5247268968285,22.5801423227494,24.8586707962378,23.8053313042089,41.0938796502128,22.8834963773847,42.4128482867357,23.9188583812536,24.0053572710397,24.4274098467467,37.2586124589029,27.4636946335799,95.8573011517419,23.7341659013735
"CNTNAP1",548.089522810341,649.991027867904,549.965753534818,823.647372934529,816.942030239318,410.125940046639,354.032419519268,701.022874847926,765.927664977536,488.483231357024,497.680274935274,671.367690373958,942.897753295486,645.896183499536,677.78088174744
"KLHL35",90.6693804174635,62.4904575157575,77.3843859690442,106.597599518943,81.0213161255668,108.439785436327,93.8558810793774,79.8498466636504,77.307739375379,56.856291988329,66.7623026224663,66.6412059001517,48.2111918292998,79.4643197699285,77.1278306363418
"ATP6V1B2",264.443574113644,1351.12152874784,914.370599879892,741.086122098113,528.774972497441,343.32974061421,287.986754260359,462.75793384798,941.403035472783,729.776363371933,415.157369021138,314.002821838273,846.072510270586,1342.21670810632,289.490119582696
"MAP3K7",255.270364269399,280.331472848336,204.373034917482,247.190494086727,242.793360042856,189.991811455694,243.29715791839,239.287868996195,256.607936544893,1250.87762598733,509.2916585009,743.152264592405,1441.93099995112,229.652933185878,292.349776057485
"VCAM1",155.501432250602,78.8898272196726,153.062650933608,67.5704063250127,83.6735825678477,94.2490054369722,123.549952553274,94.6388883103312,104.698241081391,352.205008377796,283.026445548714,141.614759027332,151.279525996724,60.7415986906242,85.780377942162
"MSX2",39.0229044132019,35.2410058437221,39.1950425581188,40.7867134031042,36.5487475032612,41.1791018244923,40.7706640410628,40.6599002264888,39.037570055772,34.7937463148454,36.131926736529,35.4552153956049,34.4517353067212,38.8129557945416,36.5664935527098
"CAD",52.1520137447382,62.288889462807,60.3554385557886,67.6381605201989,109.121491509741,62.0604179279354,73.1877898447683,87.55558924155,79.9241050032493,54.7255385680614,53.4098511927729,63.4809279039742,42.2619655820456,65.6384513373204,92.6563065984028
"CIAO1",93.2736754166231,82.2099389044124,74.5836837956372,118.765016187844,99.8520393579104,88.8874110326965,88.3058454186446,104.137475313064,96.5380631927508,65.7781131772174,68.3639134404758,68.024231232499,61.6431716015711,111.869576037308,101.683137942933
"TROAP",109.858529035013,91.9148377942099,95.4609181451021,125.359932469168,104.914080569728,129.001416380631,127.754548789155,97.7711695250921,86.75417263026,87.6750789103313,86.6972145243551,101.194881798731,87.3854470344833,98.9937891638781,110.14605686936
