"","P_GSM1192704_BR34_1SN.CEL","P_GSM1192705_BR34_2SN.CEL","P_GSM1192706_BR34_3SN.CEL","P_GSM1192707_BR34_4SN.CEL","P_GSM1192708_BR34_5SN.CEL","P_GSM1192709_BR34_6SN.CEL","P_GSM1192710_BR34_7SN.CEL","P_GSM1192711_BR56_1SN.CEL","P_GSM1192712_BR56_2SN.CEL","P_GSM1192713_BR56_3SN.CEL","P_GSM1192714_BR56_4SN.CEL","P_GSM1192715_BR56_5SN.CEL","P_GSM1192716_BR56_6SN.CEL","P_GSM1192717_BR56_7SN.CEL","P_GSM1192718_BR56_8SN.CEL"
"MAPK3",481.35841896023,366.962291120741,447.396832291904,437.495538246834,427.271916695902,398.787488298352,467.568166364994,316.528486576786,333.98384640808,377.555165660589,391.958292165031,458.456751625916,389.974895268225,343.656287297272,469.481153430773
"CAMK2G",1237.9511284316,853.731111379021,724.611588213381,1070.08754035485,1001.59113268041,1415.04637082208,770.325124996667,737.699843644546,1350.26376212642,1247.97370840761,833.301740779241,1102.55837068767,922.65506647425,934.568109952512,797.828979517729
"RPL38",6218.20389447608,7259.51858883449,6774.69854473513,6400.99789248522,7022.12871618115,6391.39736737969,7149.23777436149,7102.3569328381,6079.52463169165,6607.65723941998,7063.52886338762,6382.84519641489,6481.50289256121,5295.81877426122,5712.71917620824
"TNFAIP3",41.8380977865475,31.8725406779648,53.1359338526239,34.3229698365101,38.9165002685678,68.4302033911531,49.6282653507675,38.8031823497899,61.1545436577436,27.8505987685937,23.96229792847,43.9890217975421,54.6484983005201,46.1602981200548,38.3863537018581
"IL18R1",24.2263414277315,17.8716337391683,37.8200636777038,41.856287939217,32.3912088468128,26.3583273942704,65.9808720920863,66.8718806488407,44.2197965760055,28.7592174718823,23.2127538977086,32.8867652334936,38.2218797165171,50.6440155999423,55.5036215831449
"PIK3R4",7.77495082101377,7.43246042261227,7.72194738378463,8.24024169628481,7.17558647044988,6.04266918329837,7.43246042261227,6.84386329119472,7.05366532974936,5.99781775424745,7.40207955785111,7.91591902376931,7.08487744876718,6.73601700039921,7.6733876479467
"IRF5",131.133327343816,121.316236634222,146.235172011201,126.530894377257,148.280368000946,138.603883215179,142.079566503786,119.107713765102,127.268981031104,114.167942925325,157.611907478361,150.386909439089,135.415820021289,150.724921505757,112.306612474198
"PAPSS1",1265.15053245649,1467.70440881867,1472.59562966502,1431.48115343077,1528.30568714455,1924.7430453231,953.871802637003,1329.91115380265,1672.66985380864,1733.46074147044,1972.8717681879,1907.69568281907,1863.95941430034,1739.9564897902,2082.16872147643
"GABBR1",1859.63299932446,1400.18414974254,1610.95941430034,2205.89419690904,1660.09918738244,1275.86264880078,1268.00551494248,1212.66488165357,1341.96982053865,1547.17325213816,1083.4922247175,1438.97436901602,1222.87115403298,1499.49085841451,1351.88880225644
"LDOC1",1302.85071864816,957.038076308153,1293.72834434776,1452.86087687048,1113.5193948686,1102.3517095241,738.187476605437,728.220283865555,866.238808148521,854.328979517729,741.303670790177,986.419945476002,867.072859224212,623.679248090999,1224.77203323191
"TRPC4AP",220.444132260699,204.176805604686,175.73532679687,253.081468651066,209.16638700988,187.346182050506,157.433214766511,126.968815496139,176.883922423415,151.652083750156,175.573144914485,188.817907463046,168.475675508517,150.305719404096,193.552475150446
"ZNF175",14.5452908723153,11.8317205873477,11.7056198065284,13.2119198444255,11.8660607925908,13.7411511086208,12.9198991342709,11.8817409853436,15.5401247543968,10.7629499676042,10.3823729685676,10.6693789289191,14.1517508434128,13.1437158437866,10.9464856766314
"ACAA2",576.385969177681,634.501769738632,665.588136966193,632.880806325712,643.766935153802,858.402212015542,630.985730969431,911.3280060559,885.20646159952,890.116955096195,640.091667142632,863.748475192004,901.293010936589,591.243126270202,650.640529455116
"OXSR1",262.544152126538,269.413710751677,225.369461497874,289.715267166386,267.805232798327,354.291076756506,220.591957727114,283.714090473665,328.049264445098,267.753917456687,283.336462875802,286.202775431358,310.212369223285,256.415832406962,249.631221187401
"IL12A",29.7401670436602,31.7339140647805,27.1976884681387,35.3267083110024,28.6123352462785,37.9172894210766,29.9507219038452,27.0992004508893,28.9190418842181,35.6213302207192,39.0953011659953,30.4294359907086,32.1843279542203,27.6143184049596,23.8723556152711
"SH2B1",210.828979517729,202.481153430773,236.708006863135,194.872457778599,196.949419733332,202.481153430773,266.717532292103,181.646740063492,201.062964093451,200.258844383299,259.047874970972,208.375287084511,205.83105673038,219.462305074693,202.481153430773
"PTBP2",863.369824535265,1075.65506647425,638.46840220463,855.754466453324,883.073672464694,691.745550426993,457.393939584524,818.394196909034,758.330657660165,990.58659982089,543.524744892053,595.511064441327,656.39696187395,543.473722147981,898.065308704071
"IPO5",298.570193054454,354.78550125686,383.628369104366,477.806015621758,445.481153430772,535.811235841407,291.877296794715,518.45421836452,592.872457778599,668.359884021415,446.34159325253,494.869312923464,541.394196909034,579.249308131801,587.873116026045
"ABCD3",10.1443866011135,10.6877681332388,16.985984240879,22.5969923711558,13.2172203689387,18.5922160860687,8.53922379450275,12.779258637417,70.7953036412528,17.6178937102957,20.6539043874154,11.2192236207601,14.6293441848578,29.0746186566352,103.442830735758
"SPRY1",73.5773805045733,73.6765320129801,71.7928455788771,71.7928455788771,79.154053087194,69.8762002042536,105.516283135034,153.375460630465,86.3800065859085,104.16354520955,161.758182824627,105.730190308954,60.4448084844433,112.346106009938,100.247384788072
"NDUFB4",57.4941227969032,68.1102689979408,50.4829289523711,66.0465280417823,50.1317457617307,44.5171527377416,41.9356881204684,93.775945257576,54.9614784785321,50.4535686167053,39.5789395770011,50.4535686167053,51.4183981508709,64.9801402354465,36.9202866035
"GOT2",2292.62087234267,1934.34254135662,1287.5915152791,2179.09366576315,1915.32490742374,1602.71683584715,828.81909687225,1527.71014928939,1758.4263468579,1504.73520147239,1798.4376751699,1437.97445277103,1570.87963390519,942.987934438476,1660.08984908295
"MFN2",971.560989290175,929.481153430773,815.366555509336,959.358095293727,1005.9050618544,841.61643511739,1054.30724038729,693.829236616806,774.012691448029,763.33388570352,956.239292707633,854.387317450717,765.972123822375,789.036436509377,777.431970651155
"LONRF1",377.344034850628,347.637310976522,442.855214668151,526.370950725918,389.372070715079,401.549293320545,297.673499526336,436.875041966212,441.443633736813,460.133327343816,301.766400980146,354.671859896846,447.018379049811,370.695744106297,299.497679816962
"CUL4B",17.6468363930129,17.5251549137191,15.770782321046,27.7115165622979,19.6387645277079,23.6041543376167,18.6262300924111,18.8444720371816,37.3776785495387,20.3301163571449,18.4164417068633,17.20559221886,25.1364131445751,23.5917825508786,47.5775934493502
"TRIM5",19.6947825101718,30.3142573413121,21.8240819438852,27.1060687163214,28.8621258684994,42.1095123398654,34.5798943107921,45.0019650911948,36.7676590821299,40.1100830458758,28.0413563712521,28.2511092994256,42.63762874411,32.1822674091422,21.0358066987007
"RPL3",3099.21731717575,2948.82023270545,2931.28025618486,2899.35669216052,3309.58310043616,3481.62030834178,3102.26376212643,2707.21979755451,3101.88829739549,3090.52842820537,3415.76118185179,3608.52463169164,3396.19383222323,2684.28010122718,3159.64578367063
"NR4A1",165.057099494051,182.226286930866,215.814831831811,158.997480465114,161.683674487441,151.685157920982,209.764571413258,196.528588756329,189.25568089382,165.669418988668,141.127786414257,193.179353999691,163.959414300338,186.491080049482,178.118019939964
"GNA14",23.6112934821371,20.8155539024992,19.0001918014314,25.147963847283,21.1031674054583,20.2772153844615,22.5566427151539,22.3668678598154,19.8407410277285,23.993412815636,23.1252078205139,17.591048753015,25.4937369723807,21.5517593432103,19.2924436418147
"SNAP29",104.566337822938,130.277964291686,53.4924345409399,103.080582737252,117.630024284923,188.364664331966,78.8272153447087,25.5544414731257,83.8447733245826,64.6778265373845,48.7687656110462,104.568109954167,184.705799983281,96.0111049551895,110.274827089927
"ATP6V1E1",3420.96309139676,3142.51124015144,1477.79557945968,3121.88150056039,2924.15506647425,2233.48115343077,937.392374866669,2112.68752291335,2180.5839320142,1939.06406702785,2732.54637082208,1990.37976583747,2324.90414478325,1183.8744813912,2373.3187415361
"CCND1",121.29920549943,287.949060854998,102.042056538348,171.856224535247,201.335426753908,257.69854473512,246.425892120087,77.1749737704279,134.700177911332,167.071410301371,512.361419134919,342.489009953774,409.72880409036,131.578819509296,101.13390922929
"STAT1",101.179009631372,140.480621518577,61.0094077399989,94.3941969612177,83.5033414107628,132.301206642399,110.394196909211,70.6180411423073,117.842986602089,92.6784709470728,99.0696009685376,90.2891470583014,99.4490867661243,91.8294018947297,76.1664211506064
"LAT",93.0829950054602,106.864978930825,111.289036215721,90.2002133131537,91.698544837342,79.8906300752726,116.529929031038,118.307240387302,93.0829950054602,87.6052880508345,98.0953369006381,104.568109954167,78.5870014307533,112.771692804593,91.8289796199504
"VARS",148.580958700843,110.630090990828,61.8729071508059,174.406495643226,138.11738477223,112.678904936881,69.9335708015517,84.8780727719666,97.2202838796287,80.1829966836825,132.764152700812,118.591375524262,128.841669037249,40.8898896273109,72.8897034793593
"CDK2",15.645360748397,13.713920504305,18.2505634942346,15.2665559764201,16.2900446198502,15.2342379614858,18.0968605706067,17.9167536197231,11.747712640989,18.1683084163818,19.090042926985,15.2410938489037,15.4626644915961,18.1392825813416,16.0285650427871
"UBE2E1",1817.20731158748,2281.05086179377,1879.82760235022,2120.84113071124,2180.3333933708,2354.10551085602,1519.95803650157,2006.59016485527,2214.56810995251,2222.80956047494,2414.92548010065,2452.10282178615,2856.64976435362,1885.52127207188,2087.63727770851
"CCT8",2256.54992252075,1856.91593603947,1137.36753178326,1943.91593603947,2324.80724038729,1468.54589492482,640.665601620292,2202.26254916047,1497.62177536587,1867.2036346443,2054.68233346295,1329.96061750355,1573.56019223424,1102.81387516436,1163.61163051003
"POLR1B",51.2048344997293,49.5310133913599,50.0713073228364,46.943857743116,53.9307404478174,49.79182331117,49.2056087724825,43.8813694864394,58.2213395514005,49.5195756850706,30.1137570791685,48.6580288124945,49.5195756850706,49.5195756850706,49.1246417178502
"TFPT",384.351690789943,478.244195291184,190.914361058634,426.564761714035,424.456485398671,269.376467158307,188.74202299599,274.472894376805,214.807170048206,254.174952142405,353.872457778598,237.666882749671,278.729197201602,194.872457778599,239.785501256859
"TAF12",95.0269520802316,111.017912343755,135.698544735121,153.715584423684,115.314885395701,134.430830090136,54.1269631044712,114.601807288127,134.403738523624,121.18462028124,104.455909392137,123.133327343818,135.349948232418,121.787315641835,133.399246255966
"SMAD2",10.1445392505157,10.7960475373789,12.1697941930117,9.73957170406559,8.62525715458325,10.3190022663489,9.58092522035908,9.36373514562615,9.59692762411053,7.84165416141324,9.64432867139306,10.7960475373789,10.0136919886411,10.4638980445747,10.6927065702703
"LTK",29.3190034024863,24.6900289629087,35.175382850511,27.4692964839636,28.6370385248094,34.5285461694485,37.5151827261795,33.2742343294914,27.888949110978,29.1334490898298,41.7495731659561,38.0598810545039,30.6377929745465,36.3783963194647,27.4352833364632
"REEP5",1197.60463531891,851.220283865555,506.18052828605,1394.39003933372,1099.18577453581,584.002892561208,175.707110231731,640.808933140595,649.5899880116,664.657868545289,949.061988501004,529.904150698987,551.473657376504,241.28470869493,783.046370822077
"EMX2",23.2178446549926,88.4127914009375,112.604319992844,131.165637816628,153.450428898996,148.584490550012,70.7942581218968,115.169318228088,81.0920006984208,65.6749353001536,36.4770176683498,80.4552960914139,111.01714263024,155.489512951493,84.4811546132014
"SDCCAG3",167.912804115705,187.633212864927,157.162528580433,162.872272408076,155.357176389815,169.491141210602,189.828979517729,175.337000260606,126.477972829308,164.437675169903,145.227686215072,133.250093300838,176.775773956284,206.176805604686,129.00499545778
"ELK3",225.908062935042,292.462021646018,219.620073598704,343.501547422393,276.78550125686,446.437675169904,271.409285955035,335.185196047946,323.610780927472,447.026919863057,267.394196909034,348.055825402414,607.611284158902,339.196677421959,212.797283338419
"SLC7A9",36.9882377420184,32.4761436934918,51.920145948977,32.8487858607361,30.3802380165862,28.8123436645558,45.4196322684015,39.7447896886445,28.1624842195905,33.6965741484164,32.6032579515053,30.0525938539252,31.0693059978213,37.6033144728424,31.9782508863907
"NDUFV2",1214.10026604927,1044.85593915043,587.194312139862,1374.89994284546,1138.22028386555,784.724580089662,316.611193887408,779.033513350214,978.907550294013,777.280092369102,1108.44991126495,800.458255321573,722.014316173186,526.42501734242,812.180758168256
"LXN",276.64389985379,361.133327343816,98.48693153373,278.654491362378,198.715541377311,136.670663724453,75.2097159684881,138.961078245995,116.199287706361,141.089176251239,117.094571350963,82.4766861979532,71.6062518864486,30.0160003915572,76.7906188707738
"ASB1",526.157086593434,547.139277166543,268.685696276306,483.733768224859,463.066205680714,370.141878651045,397.650460605192,390.915936039468,301.701344019514,353.806026912956,343.171967052148,378.050811260801,344.771120933604,326.542918310608,333.845494233921
"TAF10",1253.13332734382,1085.98413121284,1604.68645388645,1442.41854040162,1233.18018564626,1240.95922043699,1495.90386057793,1093.68250716828,917.388558847657,1063.62323888142,1125.3166147942,1455.35071864816,1286.84017074887,769.880580161568,829.623856036651
"TP53",12.0453620211976,12.0050001450641,18.0973247313378,15.6887501937002,10.5110095371394,15.0460634293047,13.9606142583775,16.8061380119168,13.9606142583775,15.1528028141542,28.9756269115379,16.548060410952,15.0943539594374,12.0906793358457,14.7040283528493
"LDLRAD4",585.437675169903,641.499841205428,414.570785479627,615.515831909858,723.872457778599,567.609615162041,385.176805604685,585.046370822077,569.133327343816,656.302111168793,205.179358845601,484.128813698753,481.137262930771,528.238230868868,585.320708644915
"HSPA4L",838.176805604686,790.30683410335,431.48466028053,824.69260300462,780.86149621428,363.17445887359,105.637930547871,796.99915739026,466.369956271272,913.263762126425,440.568109952512,390.763821771928,484.800760246906,359.343025511074,370.43008558
"PLS3",1753.85332181875,2187.81409076707,1568.36399637697,1853.85092401194,1944.21846266196,2312.3072403873,1539.92592638694,2080.16646770558,2214.26340208041,2253.96143397616,1645.41673840055,2020.22501807574,2271.00289256121,2104.7669925031,2129.29573724767
"ARHGEF12",5.18236566604619,4.67963751580177,5.76675047029343,5.18236566604619,6.08745597441897,4.7706828546384,5.74887062909347,4.66909461334854,5.39645894234231,4.86680158138198,4.53213652605687,5.75593631592113,5.03128375409292,5.01200457823319,4.69913625077342
"KCNE4",31.6475839768131,19.6499832882426,46.9701013939079,42.8605042477434,31.4005375407428,26.6744780406332,23.1736386127804,34.3383210826342,36.0026845161063,22.4221245143497,31.7794639701236,43.4591803173919,30.7949410940693,114.035850726609,22.1276662595122
"SART1",83.2272250323817,57.1493388479268,83.2202851163639,53.648761721153,68.841678896992,58.6146634090611,75.7326151401226,96.7135459364035,61.6175647701787,77.1333342020128,162.489049475714,77.1333342020128,62.9007776782356,58.0474282549602,89.3612150556703
"TNFRSF10B",145.350718648164,120.173162541457,137.380138882398,160.260070230229,160.260070230229,215.510156702243,187.339449990908,155.959414300338,163.843720179352,189.748896247841,122.86357021177,210.781144117763,214.534506230301,187.44864298157,102.288427946392
"PYROXD1",436.415936039468,729.731391161398,392.01505814555,532.339573501271,495.171711300579,425.590155343025,165.124555402221,547.893318563368,471.968267551328,707.263762126424,319.828979517729,376.077621007703,407.184055232937,333.387797437625,380.832105815424
"TXN2",558.176805604686,586.408719903435,615.306655464486,538.084745735511,496.263301028242,488.373688646579,661.987876905558,546.799474145844,485.366479098822,465.131179646976,494.241791376405,640.13572531009,568.103135731511,366.461501653215,420.583952347723
"HSP90AB1",2063.23674449438,1523.60046262738,2577.88851175489,2704.88826451806,2184.88421705288,1547.58784723351,727.141692360146,1619.17703178172,2321.80887306587,1504.95941430034,2248.78550125686,1535.22028386556,1742.48478715672,2947.82856549834,2410.43326013885
"SUCLG2",274.243903703851,541.19640251287,252.36110845248,413.174651877812,375.662176113688,540.552945240432,392.005914941531,421.752051442338,465.925422195408,566.439979139902,180.254318334975,401.624234012135,701.81625397116,375.099159023117,498.645113465821
"CRKL",22.6915840892351,21.0153690963364,32.0654841059595,21.3137923881891,14.6577329845057,24.1449410044705,19.1366955573093,33.7453196634761,20.3569194450938,23.2370329378114,35.5881661307016,24.2678951510479,22.2199992993025,22.1161180137398,37.8938230672885
"DNPEP",302.354249666893,321.487493894286,274.300039381535,334.145194912506,277.269848455452,336.936064201205,320.794356789624,227.215849872752,314.245247084024,289.540558147565,257.070506374385,285.374813144169,300.139439645188,274.078785869356,227.737738260113
"GAL3ST4",207.024247597859,210.649264395712,198.321864749794,143.377768436659,189.242975632458,288.58557251048,248.74202299599,182.665540174383,169.831519768384,193.895308029633,379.509544127873,218.49249469995,213.965731668893,140.729701117849,137.141102358581
"SDHA",2035.06991847706,1882.80384585316,897.105212733739,1934.55514919844,1564.13031283419,1386.60946942818,796.67877529089,1513.50289256121,1551.56198955565,1123.48060495414,1541.07314917882,1235.08984908295,1507.61158821338,732.737810092672,1525.39897136967
"DDB1",1197.2762372645,1005.09990977769,860.105110137597,1287.80791155501,1099.15626254263,1132.18595088384,901.555964594455,671.872457778598,1024.10535686264,792.526616006566,1007.78550125686,1089.35031771967,1048.89419690903,698.252743162886,895.630359821416
"PFAS",155.9403729805,141.450622261963,97.9457613359621,115.356704426905,131.636505262759,150.001990225199,117.892769389211,122.449353301356,121.394196909037,123.307886915104,107.232945878833,138.864878436913,157.220283865555,96.2428889386911,97.7481616648371
"SMAD1",270.816096752087,212.568109952512,299.809975225318,353.177233103289,284.959414300338,447.805236770481,230.067840474506,210.207366332139,577.824181919992,493.202396603952,406.007807688016,512.663562011619,469.082863144434,418.55040300695,369.972274081574
"NUP62",42.7311981623253,49.5227213183615,78.3966453958572,85.4887667113309,44.2303867451626,63.0694545947975,39.5854961121041,39.4727144719703,62.4616964567202,41.0925236892346,96.4536853472508,67.1860854768855,57.0084998487575,62.6035084174093,70.5708398042696
"MAPK11",167.089849082947,162.952109961746,179.767512026589,184.101346686385,167.089849082947,147.741715867425,266.822494732811,132.739976685052,126.539255528508,167.089849082947,133.426886740971,200.909248812599,160.70695976327,134.776472438581,140.784914763724
"PASK",43.1714180235424,33.8713393940747,28.4789750960943,33.8713393940747,26.9930742358324,33.9790122515896,38.1874109792123,40.8454296523841,35.0342837854203,33.8713393940747,30.1974846720398,33.4034612506498,30.2908789671325,26.341558915628,32.1626837046992
"PSMA1",2132.56373434097,1733.04843907315,967.081063103986,1969.72191059981,1722.34248482879,1636.28662482234,678.480506796924,1839.72406541293,1770.28921590966,1690.9943783891,2104.88419649719,1359.07386617163,1710.50138405557,908.281467473717,1429.78788665269
"BCAS2",1392.72172996538,1467.41593603947,685.364659005286,1466.29611932222,1326.01444661547,925.611588213381,421.167187549476,1419.19686527222,1136.04753682105,1392.23426536204,1452.59785756154,992.564278559587,1231.39835964208,473.041192763575,1140.38671474932
"GRIN2A",217.068429522688,248.33450691831,50.3831546529862,217.068429522688,203.649550419471,176.816305758194,45.7061308943133,133.003441186399,143.907305941794,112.709747217454,107.845595378197,117.27753913377,187.865318040594,45.7952545169979,123.364131068061
"EP300",39.7999174244971,45.5096831354475,56.9342106075847,51.2680174378831,53.2027125419584,79.6609848574918,45.6084792391833,45.1704486778562,82.3943733931767,65.2165073032458,81.4416135083069,74.9159489718546,56.2276966310539,147.702377618097,86.1243585465666
"USO1",590.763762126425,786.712017676153,404.712078171126,807.687184051592,665.559838646307,650.665748915556,362.503154063835,838.051146923426,788.215983491376,626.481153430773,941.127495381984,580.935792537506,751.141520467352,518.797497900635,769.010274725022
"HEXA",464.555796455436,454.586519634837,283.157592048178,441.02055005115,274.131073358331,384.743002731261,281.791585351074,208.836121536214,398.78550125686,294.83800241374,507.591730113694,402.176805604686,348.622231348792,244.482257551248,380.595450276878
"NRP2",37.1822672041296,32.1263717636337,61.2556029396947,36.5358951638273,37.9252836025011,33.7796804444954,48.3442549259504,40.565283093898,36.0681650389446,39.5295909857346,44.0551420932682,40.565283093898,38.9657649929733,44.1800516282723,40.9143788953618
"SERINC3",2178.8724577786,2481.8188341825,1206.9066709001,2349.50308054187,2070.35130470786,1381.01880184858,740.454738118207,1638.0618244309,1370.93247451369,1492.20875344616,1374.81411156284,1220.4334168604,1420.16796534843,833.423324188357,1379.5616998335
"PPIH",212.983623769233,183.518065076601,143.133327343816,219.426787371922,182.503142082427,193.873002737877,118.52463169165,153.136335252029,167.151528629956,146.765502912317,189.026316667702,162.776682418697,176.031511855208,108.594812414068,158.854751508101
"SCP2",728.82897951773,537.133327343817,594.046370822077,865.844740805138,811.437675169904,1007.0196128358,408.118755128602,819.827256880675,1136.61353765415,1101.00488916101,849.089849082947,840.737322426218,1010.25580688658,793.140129371603,1046.49342889238
"PCYOX1",1665.02760742117,1230.66943831402,764.116374103264,1202.04637082208,1310.82897951773,1167.51505968207,575.31567458397,1406.38090333956,1045.44446451378,1500.24520490259,939.327654525354,987.365045131631,1118.8727095337,688.9277073744,992.815028051944
"NELL1",8.09756714643742,7.53905098053644,8.01427961286381,9.03777233299712,10.4361306327297,8.47932109270971,10.7165785423884,9.08036095237112,6.95210889576415,8.12161796198872,7.36919382006056,9.02099384205679,7.69237301903171,11.5683813239033,10.0580401659845
"FAS",12.5697991922013,10.2593244276336,24.3813094960791,20.8732192206865,17.1113036832327,52.4517799274991,11.7141404533383,20.2957718896305,44.9160556608339,51.3114952097573,25.1333585461603,43.5982840614219,82.8170534925021,31.2855425457975,28.5845810642596
"CNOT3",118.083088391648,107.328108529795,77.2616908981631,72.0871896823065,122.678427819509,70.9055647576005,73.9140439291759,126.283887854804,57.6648880162012,111.468973861124,38.6686139894905,62.7662701548942,78.3347624682316,110.48115343095,39.9399038020696
"ITCH",30.2972492790496,34.4807669396422,38.200262825991,59.3018857737023,30.883327043326,92.5681100520775,26.0776917461587,16.8251544970462,93.5594138021658,43.8897324111473,29.6406430892483,46.8010656601792,86.443308226274,62.9354812396719,111.370149949849
"EXOSC7",266.512383354652,294.52768641876,149.804613537643,203.524631691642,260.524631691642,171.78550125686,205.895994956924,185.945006103748,172.354044512341,166.172418221314,182.790527020721,182.863323627364,212.399151518043,147.972293901671,143.661025931989
"EBI3",69.4368860824454,66.0465280417823,82.2637642341525,79.6115921520214,76.2637738247854,93.2281977397104,74.4075995459378,87.420716199872,80.394200830882,63.9596659478482,120.583415453022,106.01064440899,90.436106030977,55.6797700406336,76.2637738247854
"GNAQ",65.3764075080597,80.7055880991546,88.6217598475552,106.193891451773,75.7949882407131,72.8290014986891,79.4811573694127,74.8555691373591,105.527503452901,69.831476031327,101.116603162938,73.7239962582834,77.3072472453593,99.2713797905561,123.074916805194
"PLA2G2A",83.1461626222905,65.4342871620432,101.758015007001,85.3962789839382,71.7295768719805,72.7385438660064,102.469518044685,71.3344647696448,67.8290769625652,64.8733604652763,52.693776899971,102.752035426128,109.176805605065,76.089860781527,69.3304314915913
"RAD51D",103.476367697343,114.804996019492,102.364897741664,101.531838190282,100.294148102734,89.9768842022214,91.8839176376413,97.9208905395786,85.6569615583363,89.7243316399381,115.658518117215,96.6550665012215,98.3607376108955,81.1661553118388,88.4118192282831
"ALAS1",384.524631691643,339.081796763323,226.135709711485,472.446638400783,350.064783721702,329.982181461383,156.660933527444,300.411878101882,394.836764847196,293.579973024406,466.351115145331,251.309575218388,385.151834684445,150.54254143717,270.626989160304
"UBB",18706.7307317062,17614.3615118327,13235.9630590064,16311.8805481788,17132.9944702726,13964.2502783194,10807.1191888751,16620.6994692017,14085.7510729128,16072.6466387739,15303.4376751699,14019.1106692185,13766.3600696533,12727.3896714876,14207.0417991367
"PPP2CA",1860.5974787758,2115.54886088337,1544.44074958706,2866.52216972735,2160.51563515002,1711.61096040327,699.524631691642,1894.3724577786,1894.3724577786,2253.8724577786,1834.22201229418,1556.90267927362,1715.84837825065,1247.79617328976,1980.80414023045
"RBM23",312.437675169903,291.148188654935,322.50769665364,353.734735423813,306.869164967531,317.915936039468,292.02955362616,300.159897911289,261.520465593707,294.218878562453,297.81768018812,372.63254514842,263.603362019038,356.110349761042,287.309946445919
"RIPK2",157.307240387294,134.655120708406,161.953352640815,170.50471845892,177.04521682942,256.308070029577,156.640974241328,174.005311623451,219.599769002582,205.647877295419,164.567334947295,200.29316615676,194.779029867288,187.350718648164,171.530033000113
"KCNE1",8.26734999921142,8.98364554282882,9.04279832966226,11.0296820370068,7.4843869219432,8.47932109270971,6.89636061161889,8.33427326630029,7.48379879160563,9.40089618923891,10.024953656136,7.55934459701258,7.91266891714543,8.25546033596269,8.02133646901049
"TAF1A",33.0715122210572,65.0802532784887,37.114469998283,43.2334856012466,43.1123274908401,44.5096239838628,21.9038944222083,49.1645485988365,66.5274850811829,42.7185524954296,48.0469904747616,35.3392736791723,56.1661524950312,30.4151176976167,46.0462381254318
"MRPS22",525.983540975109,637.729343949736,394.862265943574,489.249923330793,511.352433576189,416.918243801635,300.813688767309,643.33489101864,421.72846244796,482.644451674094,545.956410535956,431.395014910952,467.872457778599,360.616967955114,387.602375172718
"MGMT",207.400801776968,261.42820728709,127.556978051805,161.524631691642,270.538346435253,259.697486805703,180.781996049232,162.8636758721,203.49233917266,181.964775304489,180.485731842024,245.893374006861,221.524631691642,112.109417247985,146.655066474251
"OPRM1",22.5501016949933,19.1257967100638,22.3827839322759,16.8505577962768,17.1572458109669,16.7469944720075,25.028325507129,16.0672989637749,13.7304516156389,15.8499624270214,16.9428890279106,18.0909307622688,12.6928980976688,18.6739541961093,13.3501075371681
"KMT2B",126.007208594867,126.407119625036,177.830637670245,154.798476930339,132.872457778599,138.568109952512,164.595776571086,140.061363960064,134.036595721,128.965642585855,136.02079429257,177.568109952512,149.76356171338,165.307240387294,123.214704223524
"EP400",126.369982743301,124.738021817975,104.276408988328,122.983900051766,116.506497217072,114.967790565277,113.863165196906,100.264562921031,104.239340946545,95.957103231518,107.82689953892,123.133327343818,121.553797550011,116.823773652555,115.019767511013
"PRKDC",109.601855337736,116.81079791865,147.321917149289,210.659811910391,120.450308895384,178.19551677274,80.8122576508753,67.9921943720148,176.605415461916,110.909135745822,155.256508544986,116.080025925611,151.030962530526,140.671199627601,202.254137477069
"TRIM23",31.0524730832029,35.7943307333089,49.6773799553531,73.6686632084599,45.3228971179836,58.4837089045118,23.993278691525,32.7109375632385,105.172037123036,54.5264711103707,78.7326499166794,51.3114952097573,53.9500394158866,90.0755705551582,142.563461404026
"TUBA1A",13631.6118801068,15254.9356952492,7474.00289256121,14274.2442650147,13021.8936876345,11197.394196909,9243.66136018965,11327.5246316916,10781.6508818486,12620.6361450647,12629.742022996,11575.6115882134,14158.1727871774,8752.39419690904,13639.1940446094
"IMPAD1",434.405942815884,454.683975088382,177.801881077191,385.206157624089,453.702354510828,352.534017086104,142.904132594248,417.31701383214,278.478808887551,330.99637458639,197.872457778599,247.655749325048,325.104823223062,135.386222960808,293.641967012166
"BCL6",97.3388112977015,49.7278993209696,239.915936039468,190.40163943775,114.050046973719,155.557088896987,102.757878258012,199.124717424811,451.379374721027,239.219467109829,202.988878097325,182.462895279934,167.002892561207,568.810782131054,304.60859477937
"E2F6",149.49508392103,199.677052352653,142.896307091656,135.912300343864,186.099745915362,215.918946170318,171.295371468193,194.539043048125,169.437675169903,207.844574602496,133.491404623401,164.97662591332,158.342344603471,202.704167255074,126.966735238809
"CASP10",67.0503055252296,100.640282505177,66.5364917069112,56.4638925821308,57.6034954784181,62.9231709453997,98.8582722326136,75.3988309061266,74.8289924501159,67.9716274994862,81.8826783855118,74.9856259649172,70.7417620087769,61.5599743107143,68.8559022802455
"ING4",202.127747672646,218.113930863,239.609833839989,205.828979517729,227.128575690698,222.936335302593,188.036492576014,229.587115189161,205.701657209904,214.915936039468,273.459049806283,201.458989502095,214.915936039468,243.844045187059,239.78550125686
