"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"STAT3",NA,6599,3.889029,0.0005178,0.25713359,0,4,6,"false","STAT3",50.33333333,4,0,1,0.67899678,"false",0,23788,0.33789954,FALSE,FALSE
"STAU1",NA,2949,3.63724254,0.00230945,0.27493355,0,7,6,"false","STAU1",60.14285714,7,0,0,0.70697305,"false",0,340534,0.17343946,FALSE,FALSE
"STC2",NA,6388,4.02480034,0,0.24845953,0,2,6,"false","STC2",62,2,0,1,0.66391107,"false",0,0,0,FALSE,FALSE
"STK24",NA,7230,4.43253468,0,0.22560455,0,1,7,"false","STK24",50,1,0,0,0.61860726,"false",0,0,0,FALSE,FALSE
"STK3",NA,3786,4.0592686,3.843e-05,0.2463498,0,2,7,"false","STK3",32,2,0,0,0.66008127,"false",0,990,0.50819672,FALSE,FALSE
"STK4",NA,5810,4.06599412,0,0.24594231,0,1,7,"false","STK4",55,1,0,0,0.65933399,"false",0,0,0,FALSE,FALSE
"STOML2",NA,3090,3.97477932,0,0.25158629,0,1,6,"false","STOML2",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"STRAP",NA,7296,4.00546448,0.00025975,0.24965894,0,2,6,"false","STRAP",53,2,0,0,0.6660595,"false",0,12254,0.50485437,FALSE,FALSE
"STRN",NA,4250,3.87515763,0.00028511,0.25805402,0,2,6,"false","STRN",68,2,0,0,0.68053804,"false",0,12560,0.5037594,FALSE,FALSE
"STRN3",NA,6745,4.48087432,0,0.22317073,0,1,7,"false","STRN3",35,1,0,0,0.61323619,"false",0,0,0,FALSE,FALSE
"STUB1",NA,5851,3.79487179,0.00124585,0.26351351,0,3,6,"false","STUB1",71.33333333,3,0,0,0.68945869,"false",0,57340,0.33977456,TRUE,FALSE
"STX11",NA,5881,4.35855401,0,0.22943389,0,1,7,"false","STX11",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"STX2",NA,6180,4.92686003,0.0058774,0.20296903,0,8,7,"false","STX2",1.125,8,0,0,0.56368222,"false",0,267106,0.125,FALSE,TRUE
"STXBP2",NA,7305,5.92643968,0,0.16873537,0,1,8,"false","STXBP2",8,1,0,0,0.45261781,"false",0,0,0,FALSE,FALSE
"SUCLA2",NA,6103,4.0668348,0,0.24589147,0,1,7,"false","SUCLA2",64,1,0,0,0.65924058,"false",0,0,0,FALSE,FALSE
"SUCLG1",NA,3272,4.0668348,0,0.24589147,0,1,7,"false","SUCLG1",64,1,0,0,0.65924058,"false",0,0,0,FALSE,FALSE
"SUCLG2",NA,3278,4.05506515,0,0.24660516,1,2,7,"false","SUCLG2",45,2,0,0,0.66054832,"false",0,0,0.54878049,FALSE,FALSE
"SUGP1",NA,2771,4.05842791,6.564e-05,0.24640083,0,2,7,"false","SUGP1",31,2,0,0,0.66017468,"false",0,4120,0.51724138,FALSE,FALSE
"SULT1C2",NA,7947,4.13619168,0,0.24176829,0,1,7,"false","SULT1C2",29,1,0,0,0.65153426,"false",0,0,0,FALSE,FALSE
"SUMO1",NA,2494,3.53467844,0.00758455,0.28291117,0,15,6,"false","SUMO1",44.07142857,15,0,1,0.71836906,"false",0,702304,0.0891748,FALSE,TRUE
"SUMO2",NA,2489,3.28709542,0.01775488,0.30421995,0,20,6,"false","SUMO2",48.57894737,20,0,1,0.74587829,"false",0,1203626,0.06945832,FALSE,FALSE
"SUMO3",NA,2680,3.60613703,0.0035826,0.27730505,0,10,6,"false","SUMO3",50.3,10,0,0,0.71042922,"false",0,339042,0.1251269,FALSE,FALSE
"SUPT16H",NA,6101,4.04623792,0,0.24714315,0,1,6,"false","SUPT16H",51,1,0,0,0.66152912,"false",0,0,0,FALSE,FALSE
"SUPT3H",NA,5768,4.08448928,0,0.24482865,0,1,7,"false","SUPT3H",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"SURF1",NA,4861,4.08575032,0,0.24475309,1,2,7,"false","SURF1",28,2,0,0,0.65713885,"false",0,0,0.58333333,FALSE,FALSE
"SURF4",NA,2431,4.05338377,0.00103039,0.24670746,0,2,7,"false","SURF4",31.5,2,0,0,0.66073514,"false",0,118944,0.5,FALSE,FALSE
"SUV39H1",NA,2408,3.96469105,0.00011762,0.25222646,0,2,6,"false","SUV39H1",65.5,2,0,0,0.67058988,"false",0,7358,0.52868852,FALSE,FALSE
"SUV39H2",NA,7698,3.89617486,0,0.25666199,0,1,6,"false","SUV39H2",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"SUZ12",NA,2684,3.73013871,0.00061031,0.26808654,0,5,6,"false","SUZ12",65.4,5,0,0,0.69665125,"false",0,103120,0.24486692,FALSE,FALSE
"SWAP70",NA,4952,4.03278689,0,0.24796748,0,1,7,"false","SWAP70",64,1,0,0,0.66302368,"false",0,0,0,FALSE,FALSE
"SWSAP1",NA,5945,4.12862547,0,0.24221136,0,1,6,"false","SWSAP1",14,1,0,0,0.65237495,"false",0,0,0,FALSE,FALSE
"SYK",NA,7009,3.75325767,0.0005682,0.26643521,0,3,6,"false","SYK",140.5,3,0,1,0.69408248,"false",0,47588,0.51286765,FALSE,FALSE
"SYNCRIP",NA,3368,3.69735183,0.00188164,0.27046385,0,5,6,"false","SYNCRIP",62.8,5,0,0,0.70029424,"false",0,92840,0.20878378,FALSE,FALSE
"SYNE2",NA,3274,4.0668348,0,0.24589147,0,1,7,"false","SYNE2",64,1,0,0,0.65924058,"false",0,0,0,FALSE,FALSE
"SYT11",NA,2462,3.1740227,0.00182753,0.31505761,0,8,6,"false","SYT11",18.42857143,8,0,1,0.75844192,"false",0,87014,0.16758242,FALSE,TRUE
"SYTL4",NA,8828,4.14123581,0,0.24147381,0,1,7,"false","SYTL4",24,1,0,0,0.6509738,"false",0,0,0,FALSE,FALSE
"SYVN1",NA,3417,4.14922236,0,0.24100902,0,1,7,"false","SYVN1",6,1,0,0,0.6500864,"false",0,0,0,FALSE,FALSE
"TAB1",NA,4961,3.98654897,0.00011579,0.25084353,0,2,6,"false","TAB1",47.5,2,0,0,0.66816123,"false",0,10024,0.51666667,FALSE,FALSE
"TAB2",NA,5754,4.09247583,0,0.24435086,0,1,7,"false","TAB2",45,1,0,0,0.65639157,"false",0,0,0,FALSE,FALSE
"TAF1",NA,3153,3.913409,0.00038611,0.25553169,0,5,6,"false","TAF1",47.33333333,5,0,2,0.67628789,"false",0,25170,0.3510101,FALSE,FALSE
"TAF10",NA,6801,4.08448928,0,0.24482865,0,1,7,"false","TAF10",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF11",NA,7337,4.08448928,0,0.24482865,0,1,7,"false","TAF11",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF12",NA,7309,4.08448928,0,0.24482865,0,1,7,"false","TAF12",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF13",NA,3694,4.08448928,0,0.24482865,0,1,7,"false","TAF13",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF1A",NA,3343,4.03278689,0,0.24796748,0,2,7,"false","TAF1A",64,2,0,1,0.66302368,"false",0,0,0,FALSE,FALSE
"TAF1L",NA,5761,4.08448928,0,0.24482865,0,1,7,"false","TAF1L",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF3",NA,4018,4.08448928,0,0.24482865,0,1,7,"false","TAF3",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF4",NA,2449,3.08490963,0.02903196,0.3241586,0.00134953,45,6,"false","TAF4",6.28205128,45,0,5,0.76834337,"false",0,824848,0.03463203,FALSE,TRUE
"TAF5",NA,6475,4.08448928,0,0.24482865,0,1,7,"false","TAF5",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF6",NA,3059,4.08448928,0,0.24482865,0,3,7,"false","TAF6",39,3,0,1,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF7",NA,7311,4.08448928,0,0.24482865,0,1,7,"false","TAF7",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF8",NA,6753,4.08448928,0,0.24482865,0,1,7,"false","TAF8",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAF9B",NA,4893,4.08448928,0,0.24482865,0,1,7,"false","TAF9B",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TAGLN",NA,6044,3.94997898,0.00011162,0.2531659,0,2,6,"false","TAGLN",55,2,0,0,0.67222456,"false",0,6422,0.51428571,FALSE,FALSE
"TAL2",NA,6844,4.50945776,0,0.22175615,0,1,7,"false","TAL2",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"TANK",NA,7457,3.97477932,0,0.25158629,0,1,6,"false","TANK",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"TAOK2",NA,7031,3.93989071,0,0.25381415,0,1,6,"false","TAOK2",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"TAP1",NA,2881,4.0668348,0,0.24589147,0,1,7,"false","TAP1",64,1,0,0,0.65924058,"false",0,0,0,FALSE,FALSE
"TARDBP",NA,4285,3.92559899,6.567e-05,0.25473819,0,3,7,"false","TARDBP",48,3,0,0,0.67493345,"false",0,10152,0.38842975,FALSE,FALSE
"TARS",NA,3512,3.95334174,0.00029825,0.25295056,0,2,7,"false","TARS",34.5,2,0,0,0.67185092,"false",0,4904,0.5,FALSE,FALSE
"TAZ",NA,2498,3.16393443,0.00359651,0.31606218,0,10,6,"false","TAZ",13.33333333,10,0,1,0.75956284,"false",0,135534,0.11746032,FALSE,TRUE
"TBC1D17",NA,7824,5.79277007,0,0.17262898,0,1,8,"false","TBC1D17",3,1,0,0,0.46746999,"false",0,0,0,FALSE,FALSE
"TBCB",NA,7018,3.93989071,0,0.25381415,0,1,6,"false","TBCB",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"TBCD",NA,3356,4.01513241,0.00012622,0.24905779,0,2,6,"false","TBCD",49.5,2,0,0,0.66498529,"false",0,7512,0.50520833,FALSE,FALSE
"TBCE",NA,7128,3.93989071,0,0.25381415,0,1,6,"false","TBCE",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"TBK1",NA,6912,4.04833964,0,0.24701485,0,1,6,"false","TBK1",63,1,0,0,0.6612956,"false",0,0,0,FALSE,FALSE
"TBP",NA,3185,4.02858344,6.356e-05,0.24822621,0,2,7,"false","TBP",31,2,0,0,0.66349073,"false",0,4584,0.53571429,TRUE,FALSE
"TBPL1",NA,5773,4.08448928,0,0.24482865,0,1,7,"false","TBPL1",39,1,0,0,0.65727897,"false",0,0,0,FALSE,FALSE
"TBX6",NA,2621,4.63850357,0.00187445,0.21558677,0,9,7,"false","TBX6",2.28571429,9,0,2,0.59572183,"false",0,157070,0.16071429,FALSE,TRUE
"TCAF1",NA,7966,4.50945776,0,0.22175615,0,1,7,"false","TCAF1",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"TCEA2",NA,4984,4.1382934,0,0.24164551,0,1,7,"false","TCEA2",38,1,0,0,0.65130073,"false",0,0,0,FALSE,FALSE
"TCEAL9",NA,3567,4.09163514,0,0.24440107,0,1,6,"false","TCEAL9",17,1,0,0,0.65648498,"false",0,0,0,FALSE,FALSE
"TCEB1",NA,8389,1.66666667,0,0.6,0,1,2,"false","TCEB1",3,1,0,0,0.66666667,"false",0,0,0,FALSE,FALSE
"TCF12",NA,3178,3.93736864,7.665e-05,0.25397673,0.66666667,5,6,"false","TCF12",46.33333333,5,0,2,0.67362571,"false",0,3316,0.36772487,FALSE,FALSE
"TCF21",NA,6641,4.50945776,0,0.22175615,0,1,7,"false","TCF21",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"TCF3",NA,2339,3.5098781,0.02666736,0.28491018,0.00765306,58,6,"false","TCF3",4.18367347,58,0,8,0.72112466,"false",0,610136,0.02469684,FALSE,TRUE
"TCF4",NA,4950,4.02395965,8.466e-05,0.24851144,0,3,6,"false","TCF4",40,3,0,1,0.66400448,"false",0,2558,0.51315789,FALSE,FALSE
"TCIRG1",NA,5816,4.086591,0,0.24470274,0,1,7,"false","TCIRG1",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"TCP1",NA,5780,3.88314418,0.0001825,0.25752327,0,2,6,"false","TCP1",77.5,2,0,0,0.67965065,"false",0,12298,0.51342282,FALSE,FALSE
"TDO2",NA,4120,4.0197562,0,0.24877131,0,1,7,"false","TDO2",57,1,0,0,0.66447153,"false",0,0,0,FALSE,FALSE
"TEC",NA,7251,3.89617486,0,0.25666199,0,1,6,"false","TEC",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"TEK",NA,5673,4.16981925,0,0.23981855,0,1,6,"false","TEK",7,1,0,0,0.64779786,"false",0,0,0,FALSE,FALSE
"TEKT4",NA,8795,4.1382934,0,0.24164551,0,1,7,"false","TEKT4",38,1,0,0,0.65130073,"false",0,0,0,FALSE,FALSE
"TERF1",NA,3444,3.93442623,0.00028309,0.25416667,0,3,7,"false","TERF1",35.66666667,3,0,0,0.67395264,"false",0,12872,0.34666667,FALSE,FALSE
"TERF2IP",NA,2907,4.01387137,0,0.24913604,0,1,6,"false","TERF2IP",53,1,0,0,0.6651254,"false",0,0,0,FALSE,FALSE
"TESC",NA,6719,4.14123581,0,0.24147381,0,1,7,"false","TESC",24,1,0,0,0.6509738,"false",0,0,0,FALSE,FALSE
"TFAP2A",NA,6875,4.01933586,0.00014044,0.24879732,0,2,6,"false","TFAP2A",31.5,2,0,0,0.66451824,"false",0,3444,0.50833333,FALSE,FALSE
"TFAP2C",NA,8776,4.17822615,0,0.23933602,0,1,7,"false","TFAP2C",19,1,0,0,0.64686376,"false",0,0,0,FALSE,FALSE
"TFAP4",NA,3995,5.3396385,0,0.1872786,0,1,8,"false","TFAP4",17,1,0,0,0.51781794,"false",0,0,0,FALSE,FALSE
"TFDP1",NA,4081,4.03993274,0,0.24752887,0,2,6,"false","TFDP1",80,2,0,1,0.6622297,"false",0,0,0,FALSE,FALSE
"TFDP2",NA,4294,4.03993274,0,0.24752887,0,2,6,"false","TFDP2",80,2,0,1,0.6622297,"false",0,0,0,FALSE,FALSE
"TFPT",NA,3770,3.8814628,0.00049654,0.25763483,0,4,6,"false","TFPT",33.66666667,4,0,1,0.67983747,"false",0,13314,0.33676976,FALSE,FALSE
"TFRC",NA,4495,4.17822615,0,0.23933602,0,1,6,"false","TFRC",6,1,0,0,0.64686376,"false",0,0,0,FALSE,FALSE
"TGFBR1",NA,5790,3.96721311,0.00033917,0.25206612,0,4,6,"false","TGFBR1",43.66666667,4,0,1,0.67030965,"false",0,25270,0.35261708,FALSE,FALSE
"TGOLN2",NA,8114,3.89617486,0,0.25666199,0,1,6,"false","TGOLN2",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"THAP1",NA,2807,3.92139554,0.00102465,0.25501126,0,3,6,"false","THAP1",60.5,3,0,1,0.6754005,"false",0,12266,0.5,FALSE,FALSE
"THAP10",NA,8138,4.07650273,0,0.24530831,0,1,7,"false","THAP10",16,1,0,0,0.65816636,"false",0,0,0,FALSE,FALSE
"THOC6",NA,2936,4.01261034,0,0.24921433,0,1,7,"false","THOC6",79,1,0,0,0.66526552,"false",0,0,0,FALSE,FALSE
"THOP1",NA,3038,4.07061791,0,0.24566295,0,1,6,"false","THOP1",26,1,0,0,0.65882023,"false",0,0,0,FALSE,FALSE
"THRA",NA,8398,5.56746532,0,0.17961495,0,1,8,"false","THRA",8,1,0,0,0.49250385,"false",0,0,0,FALSE,FALSE
"THRSP",NA,7992,4.33753678,0,0.2305456,0,1,7,"false","THRSP",41,1,0,0,0.62916258,"false",0,0,0,FALSE,FALSE
"TICAM1",NA,6621,4.04833964,0,0.24701485,0,1,6,"false","TICAM1",63,1,0,0,0.6612956,"false",0,0,0,FALSE,FALSE
"TIFA",NA,6004,5.33291299,0,0.18751478,0,1,8,"false","TIFA",20,1,0,0,0.51856522,"false",0,0,0,FALSE,FALSE
"TK1",NA,3864,4.13408995,2.933e-05,0.2418912,0,3,7,"false","TK1",22,3,0,1,0.65176778,"false",0,370,0.51219512,FALSE,FALSE
"TKFC",NA,3689,4.10928962,4.664e-05,0.24335106,0,2,7,"false","TKFC",23,2,0,0,0.65452338,"false",0,2260,0.51162791,FALSE,FALSE
"TKT",NA,8211,5.20807062,0,0.19200969,0,1,8,"false","TKT",43,1,0,0,0.5324366,"false",0,0,0,FALSE,FALSE
"TLE1",NA,6914,4.02522068,0.00017729,0.24843358,0,2,6,"false","TLE1",25.5,2,0,0,0.66386437,"false",0,34042,0.51041667,FALSE,FALSE
"TLE4",NA,6733,4.10928962,0,0.24335106,0,1,7,"false","TLE4",23,1,0,0,0.65452338,"false",0,0,0,FALSE,FALSE
"TLX1",NA,6810,5.3396385,0,0.1872786,0,1,8,"false","TLX1",17,1,0,0,0.51781794,"false",0,0,0,FALSE,FALSE
"TM4SF1",NA,8844,3.93989071,0,0.25381415,0,1,6,"false","TM4SF1",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"TMED9",NA,6063,4.10970996,0,0.24332617,0,1,7,"false","TMED9",26,1,0,0,0.65447667,"false",0,0,0,FALSE,FALSE
"TMEFF1",NA,8241,5.97015553,0,0.16749982,0,1,9,"false","TMEFF1",7,1,0,0,0.4477605,"false",0,0,0,FALSE,FALSE
"TMEM113",NA,4538,4.01387137,0,0.24913604,0,1,6,"false","TMEM113",53,1,0,0,0.6651254,"false",0,0,0,FALSE,FALSE
"TMEM126A",NA,4356,4.12274065,0,0.2425571,0,1,7,"false","TMEM126A",30,1,0,0,0.65302882,"false",0,0,0,FALSE,FALSE
"TMEM126B",NA,7626,1,0,1,0,1,1,"false","TMEM126B",1,1,0,0,1,"false",0,0,0,FALSE,TRUE
"TMEM14B",NA,2883,4.0668348,0,0.24589147,0,1,7,"false","TMEM14B",64,1,0,0,0.65924058,"false",0,0,0,FALSE,FALSE
"TMEM14C",NA,5034,4.09373686,0,0.24427559,0,1,7,"false","TMEM14C",30,1,0,0,0.65625146,"false",0,0,0,FALSE,FALSE
"TMEM173",NA,2592,4.04833964,0,0.24701485,0,2,6,"false","TMEM173",63,2,0,1,0.6612956,"false",0,0,0,FALSE,FALSE
"TMEM177",NA,5149,4.15384615,0,0.24074074,0,1,7,"false","TMEM177",34,1,0,0,0.64957265,"false",0,0,0,FALSE,FALSE
"TMEM208",NA,5254,3.1937789,0,0.31310871,0,1,6,"false","TMEM208",104,1,0,0,0.75624679,"false",0,0,0,FALSE,TRUE
"TMEM246",NA,5194,3.19293821,0.00084069,0.31319115,0,2,6,"false","TMEM246",52.5,2,0,0,0.7563402,"false",0,14690,0.5,FALSE,TRUE
"TMEM30A",NA,8025,1,0,1,0,1,1,"false","TMEM30A",1,1,0,0,1,"false",0,0,0,FALSE,FALSE
"TMEM43",NA,5548,4.086591,0,0.24470274,0,1,7,"false","TMEM43",47,1,0,0,0.65704544,"false",0,0,0,FALSE,FALSE
"TMEM65",NA,4342,3.9924338,0,0.25047378,0,1,7,"false","TMEM65",57,1,0,0,0.66750736,"false",0,0,0,FALSE,FALSE
"tmp_locus_54",NA,8311,4.79613283,0,0.20850131,0,1,8,"false","tmp_locus_54",40,1,0,0,0.57820746,"false",0,0,0,FALSE,FALSE
"TMPO",NA,4385,3.92433796,2.789e-05,0.25482005,0,2,6,"false","TMPO",49.5,2,0,0,0.67507356,"false",0,4144,0.55747126,FALSE,FALSE
"TMPRSS11D",NA,8146,1,0,1,0,1,1,"false","TMPRSS11D",1,1,0,0,1,"false",0,0,0,FALSE,FALSE
"TMSB10",NA,8618,4.1382934,0,0.24164551,0,1,7,"false","TMSB10",38,1,0,0,0.65130073,"false",0,0,0,FALSE,FALSE
"TMSB4X",NA,4982,4.1382934,0,0.24164551,0,2,7,"false","TMSB4X",38,2,0,1,0.65130073,"false",0,0,0,FALSE,FALSE
"TNF",NA,6247,3.96595208,0,0.25214626,0,1,6,"false","TNF",62,1,0,0,0.67044977,"false",0,0,0,FALSE,FALSE
"TNFAIP3",NA,3623,4.01176965,5.603e-05,0.24926655,0,2,6,"false","TNFAIP3",37,2,0,0,0.66535893,"false",0,4204,0.55384615,FALSE,FALSE
"TNFAIP8",NA,2458,4.33333333,0.00967724,0.23076923,0,26,7,"false","TNFAIP8",1.8,26,0,6,0.62962963,"false",0,1217180,0.06153846,FALSE,TRUE
"TNFRSF10A",NA,4267,3.96595208,0,0.25214626,0,2,6,"false","TNFRSF10A",62,2,0,1,0.67044977,"false",0,0,0,FALSE,FALSE
"TNFRSF10B",NA,4900,3.96595208,0,0.25214626,0,2,6,"false","TNFRSF10B",62,2,0,1,0.67044977,"false",0,0,0,FALSE,FALSE
"TNFRSF10D",NA,7525,4.20849096,0.0253243,0.23761486,0,43,7,"false","TNFRSF10D",1.53488372,43,0,0,0.643501,"false",0,3967702,0.02815177,FALSE,TRUE
"TNFRSF14",NA,7945,4.02480034,0,0.24845953,0,1,6,"false","TNFRSF14",62,1,0,0,0.66391107,"false",0,0,0,FALSE,FALSE
"TNFRSF1A",NA,3926,3.83606557,0.0005598,0.26068376,0,5,6,"false","TNFRSF1A",55,5,0,2,0.6848816,"false",0,18726,0.35064935,FALSE,FALSE
"TNFRSF1B",NA,3812,3.86885246,4.409e-05,0.25847458,0.66666667,3,6,"false","TNFRSF1B",76.66666667,3,0,0,0.68123862,"false",0,9960,0.37766831,FALSE,FALSE
"TNFRSF21",NA,6773,3.96595208,0,0.25214626,0,2,6,"false","TNFRSF21",62,2,0,1,0.67044977,"false",0,0,0,FALSE,FALSE
"TNFSF10",NA,7568,5.20807062,0,0.19200969,0,1,8,"false","TNFSF10",43,1,0,0,0.5324366,"false",0,0,0,FALSE,FALSE
"TNIK",NA,3906,3.85624212,0.00034213,0.25931982,0,3,6,"false","TNIK",60.66666667,3,0,0,0.68263976,"false",0,29508,0.35098039,FALSE,FALSE
"TNK1",NA,6404,3.89617486,0,0.25666199,0,1,6,"false","TNK1",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"TNK2",NA,7354,1.5,0,0.66666667,0,1,2,"false","TNK2",2,1,0,0,0.75,"false",0,0,0,FALSE,FALSE
"TNKS1BP1",NA,5074,3.93232451,0,0.25430251,0,1,6,"false","TNKS1BP1",101,1,0,0,0.67418617,"false",0,0,0,FALSE,FALSE
"TNNI3K",NA,8704,4.18411097,0,0.2389994,0,1,7,"false","TNNI3K",12,1,0,0,0.64620989,"false",0,0,0,FALSE,FALSE
"TNR",NA,5051,4.35855401,0,0.22943389,0,2,7,"false","TNR",86,2,0,1,0.62682733,"false",0,0,0,FALSE,FALSE
"TOB1",NA,6527,4.10886927,0,0.24337596,0,1,6,"false","TOB1",51,1,0,0,0.65457008,"false",0,0,0,FALSE,FALSE
"TOLLIP",NA,5521,4.35855401,0,0.22943389,0,1,7,"false","TOLLIP",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"TOM1",NA,2518,4.16057167,0,0.24035159,0,2,7,"false","TOM1",21,2,0,1,0.64882537,"false",0,0,0,FALSE,FALSE
"TOMM70",NA,4175,3.81462799,0.00055422,0.26214876,0,3,6,"false","TOMM70",63,3,0,0,0.68726356,"false",0,28124,0.35028249,FALSE,FALSE
"TONSL",NA,4954,3.94871795,3.984e-05,0.25324675,0,2,6,"false","TONSL",66.5,2,0,0,0.67236467,"false",0,6282,0.55042017,FALSE,FALSE
"TOP1",NA,4834,3.74358974,0.00177893,0.26712329,0,5,6,"false","TOP1",58.2,5,0,0,0.6951567,"false",0,93598,0.21749049,FALSE,FALSE
"TOR1A",NA,5587,3.93232451,0,0.25430251,0,1,6,"false","TOR1A",101,1,0,0,0.67418617,"false",0,0,0,TRUE,FALSE
"TOX4",NA,7714,5.63808323,0,0.17736524,0,1,8,"false","TOX4",7,1,0,0,0.48465742,"false",0,0,0,FALSE,FALSE
"TP53",NA,2975,3.46826398,0.01558272,0.28832869,0,13,6,"false","TP53",50.25,13,0,1,0.72574845,"false",0,1951390,0.09889558,FALSE,FALSE
"TP53BP1",NA,4600,4.02395965,0,0.24851144,0,1,7,"false","TP53BP1",57,1,0,0,0.66400448,"false",0,0,0,FALSE,FALSE
"TPBG",NA,3626,4.08827238,0,0.2446021,0,1,7,"false","TPBG",52,1,0,0,0.65685862,"false",0,0,0,FALSE,FALSE
"TPPP",NA,8429,4.44808743,0,0.22481572,0,1,7,"false","TPPP",20,1,0,0,0.61687917,"false",0,0,0,FALSE,FALSE
"TPR",NA,5321,3.97351828,0,0.25166614,0,1,6,"false","TPR",47,1,0,0,0.66960908,"false",0,0,0,FALSE,FALSE
"TPRKB",NA,5282,4.47078604,0,0.22367431,0,1,6,"false","TPRKB",38,1,0,0,0.61435711,"false",0,0,0,FALSE,FALSE
"TRA2A",NA,5244,4.08827238,0,0.2446021,0,1,7,"false","TRA2A",52,1,0,0,0.65685862,"false",0,0,0,FALSE,FALSE
"TRADD",NA,2467,2.96637243,0.03452373,0.33711209,0.00423057,79,5,"false","TRADD",6.37096774,79,0,17,0.78151417,"false",0,928704,0.02140078,FALSE,TRUE
"TRAF1",NA,2546,3.83270282,0.00018789,0.26091248,0.33333333,5,6,"false","TRAF1",70.66666667,5,0,2,0.68525524,"false",0,16214,0.357022,FALSE,FALSE
"TRAF2",NA,4203,3.81126524,0.00295899,0.26238006,0.16666667,6,6,"false","TRAF2",67.75,6,0,2,0.6876372,"false",0,349562,0.269,FALSE,FALSE
"TRAF3",NA,5641,3.84615385,0.00028408,0.26,0,4,6,"false","TRAF3",59.33333333,4,0,1,0.68376068,"false",0,20210,0.36458333,FALSE,FALSE
"TRAF3IP1",NA,3098,3.97477932,0,0.25158629,0,1,6,"false","TRAF3IP1",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"TRAF5",NA,3710,4.04833964,0,0.24701485,0,1,6,"false","TRAF5",63,1,0,0,0.6612956,"false",0,0,0,FALSE,FALSE
"TRAF6",NA,6228,3.69903321,0.00520086,0.27034091,0,10,6,"false","TRAF6",44.875,10,0,2,0.70010742,"false",0,379382,0.13753918,FALSE,FALSE
"TRAIP",NA,8037,3.89617486,0,0.25666199,0,1,6,"false","TRAIP",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"TRAPPC2",NA,3646,4.17990752,0,0.23923974,0,2,6,"false","TRAPPC2",4,2,0,1,0.64667694,"false",0,0,0,FALSE,FALSE
"TRIM21",NA,3339,4.09247583,0,0.24435086,0,1,7,"false","TRIM21",45,1,0,0,0.65639157,"false",0,0,0,FALSE,FALSE
"TRIM22",NA,5163,4.0197562,0,0.24877131,0,1,7,"false","TRIM22",57,1,0,0,0.66447153,"false",0,0,0,FALSE,FALSE
"TRIM23",NA,2565,4.1618327,0,0.24027876,0,2,7,"false","TRIM23",10,2,0,1,0.64868526,"false",0,0,0,FALSE,FALSE
"TRIM25",NA,5934,3.86591005,0.00016884,0.25867131,0,2,6,"false","TRIM25",93.5,2,0,0,0.68156555,"false",0,22240,0.52259887,FALSE,FALSE
"TRIM27",NA,2567,3.81757041,0.00232381,0.26194671,0,6,6,"false","TRIM27",51,6,0,2,0.68693662,"false",0,50720,0.25641026,FALSE,FALSE
"TRIM28",NA,5801,3.98234552,0.0018335,0.2511083,0,3,7,"false","TRIM28",33.66666667,3,0,0,0.66862828,"false",0,254434,0.33676976,FALSE,FALSE
