"","P_GSM208625.cel","P_GSM208626.cel","P_GSM208627.cel","P_GSM208628.cel","P_GSM208629.cel"
"MAPKAPK2",180.88413430461,174.983041382478,190.166061651196,213.593446112685,146.245802311165
"TUT1",69.5221181798469,76.3141015163837,65.8752215786959,70.7980692503703,64.2754843967742
"XPO7",122.666094455431,178.90021081456,169.842812417817,140.180839045993,212.884277797528
"HNF4A",27.4607678811014,30.9593126388221,27.8068903584213,27.4211894257711,23.5623651627189
"KANK2",243.486502854193,231.610747716678,224.009277797528,208.284277797527,101.434432838822
"IQGAP2",22.420378758238,19.6378631896915,19.2758852931571,25.921723991634,18.3634559492832
"CASP8",66.6238327540434,47.603152514227,54.9866782481387,56.8189784115924,45.9835594389546
"UQCRC2",87.7249715100831,270.781806759282,140.545353586594,95.3483323691864,291.895464605721
"RPS9",476.523272001574,474.346777797527,558.132299587548,591.408034950995,560.966624018277
"DIP2A",173.118240663392,166.47177779753,164.903209280611,181.490818116263,148.721777798189
"RPS16",1645.33690214964,1990.17056508936,2598.39789429207,2525.56813229395,2230.71553254713
"UBR5",43.0839688256159,36.233270577258,50.8363067153637,55.5060729120957,31.731901377732
"ACVR2B",48.2297639968363,39.5344425959665,44.9718197999743,37.3684072311497,38.6719991717968
"NME1",245.463518553414,672.996859291106,297.043804103974,250.069259800988,579.725072926092
"SOCS2",23.2816889711955,24.5141359623631,27.2695531935831,26.0654800166971,23.1497932310912
"PTPN1",53.1612631557387,42.9393207217927,53.7524320130685,57.4914398436005,43.3196253490653
"TFPT",126.166823032203,208.830859091792,93.2369542584555,147.942493354652,176.185988736191
"BLMH",59.4867712150388,68.0953333512168,64.7029199976682,48.9453707003726,69.1925061396588
"NRP2",32.4943897181081,27.880844529068,33.158027547402,36.2104314238845,28.0134922774049
"ATP6V1D",158.027806089436,362.235646534254,223.276800248028,199.943652625682,481.214049934723
"FFAR2",23.1133254985234,23.2488656736769,25.3229019623803,23.8928754023925,24.4338618486051
"SLC9A3R1",155.554688274109,178.004449910555,213.189696326931,214.328335622881,239.420901052471
"NDUFA5",120.189682865676,215.759849631514,111.430478517613,135.615189166691,276.571777797528
"H2AFV",140.732200088309,216.937836895828,268.860571265105,256.613893035246,207.315950788259
"CDH2",93.6760385836847,124.160958746836,110.567591699243,91.7893779926906,110.807615900086
"PPIA",2926.30484252216,5790.96847111106,3278.70096772697,2915.80230564535,4789.93168231303
"SOX2",81.9511169210651,68.6701942343846,80.6578972318682,88.9707069509671,77.2845430765311
"RANBP9",83.6513487482996,170.046359309662,99.5626148932916,93.4100552667338,176.004354081732
"PHF20",45.0137608273896,91.3604306061618,52.4014924131092,58.7997740701152,90.1473934818567
"SGK1",338.064331620232,345.017476971586,798.348868344483,414.298353059501,429.446777797528
"LONRF1",24.5431091664696,17.3175162450061,23.5095147738567,26.862353830233,21.5459448026311
"RORC",183.904645191121,160.346691076738,163.670034094018,188.133870039913,145.10351025531
"ALDOC",1243.62894774124,1742.83572484695,1005.65849861769,1304.32550326112,1546.00627000726
"NHP2",359.721703290496,537.597033487893,468.013639943798,428.913065004557,570.418022368238
"PRKAA2",34.7581581848264,19.9321749839909,26.8286289117564,29.8904488560011,21.2122783021634
"RPS11",123.980127456061,155.388192195936,183.986056945882,236.52187297468,200.303278001834
"DNAJA3",178.885565976733,225.284277797528,181.659721158241,183.405912529959,212.578183027964
"GAPDH",2561.95681904647,4740.21544104673,3503.48480199798,2572.92061838802,3891.77197150394
"ENOPH1",191.509190385884,200.725547274311,243.335173365114,221.001843169544,283.884350560323
"EIF3K",198.569724988965,598.340527797527,312.698855973217,264.122465967605,405.877735890439
"SNX1",39.7398233545821,48.3245942763575,52.4110674297856,39.1347026644269,44.7220611490465
"NDUFAB1",318.13915641116,908.860658679231,407.27877162738,351.744282646831,869.579533171235
"PTS",135.435592837037,231.706796360649,136.218102368293,136.876633864681,177.573672328046
"UBE2D4",53.3170307317621,63.0185221322481,43.7535003044936,47.2070191868718,37.7691518005853
"OGDH",209.260704889552,183.945186245182,159.262987037062,130.146758868531,228.611995663802
"GNAZ",146.277243283677,226.755321424739,125.916228642167,135.194548565266,181.330016227291
"OPTN",172.849742242116,535.371142319532,137.26908906247,132.709277871401,336.934252937474
"UBB",4274.02781612896,5861.2448296425,4034.80145518163,4372.26381446034,5395.20865592912
"POR",52.1644028120809,52.4973723656962,44.6869558750509,48.466411969217,49.0835396966568
"DDX58",17.2232105016166,16.2004370547485,19.0034136931532,18.0242565737293,18.1312913320826
"SDHB",34.1825715937456,79.5853451451921,64.1869730092465,42.7026479135723,71.0844079635403
"C1QBP",49.9925101714813,150.095878371725,63.9609445842451,57.8612421651722,126.113453577938
"HUWE1",4306.30790955024,4017.49127791978,5277.00316770623,4868.15225345148,4249.59617008028
"NCAM1",276.714352450919,448.935529461226,283.594780486374,279.196357952735,557.704418885602
"MAP3K14",75.9550646835544,54.235000582043,78.6390503470923,65.3471398987251,63.3409514666562
"RPS23",2185.7021850166,3383.82741053122,3337.55178207956,3250.43267931263,2725.80197008887
"PIK3R4",15.1856465679225,14.4737737560245,15.5422089683958,14.8207020987786,14.7289283203003
"SYK",18.820596609548,15.3996231099467,18.0651457924226,17.0784190527666,16.9108811527178
"ATXN1",200.569610235064,260.434277797527,149.009277798141,182.069938160669,318.659277797527
"RPLP0",1379.43556758724,1671.76947442517,2445.66553662577,1805.06954109892,1808.26767021753
"PLEKHB2",390.08120640077,663.423781029463,439.643880793487,320.546777797527,632.524359343106
"CUL1",101.403043250212,226.360040410624,130.918696789999,107.421820994543,172.15740031466
"EPS15",222.704430559072,388.507373550987,113.284289256602,164.554938999869,396.476030562439
"ZMYND8",152.127774576785,143.371921778966,129.294349802836,193.561213150318,101.029449093719
"CTBP1",363.107613115849,359.217912942913,374.239948899374,153.06701349386,567.803483167998
"PEX7",71.9704781324191,82.4962088554951,77.0755325272732,78.0264485782862,82.7012221775829
"DYNLT1",78.8458831333576,108.145385586908,137.458366950643,121.385527839097,119.340530402136
"IMMT",148.319591194128,286.903038822024,143.796654735553,96.6060827318838,278.464850155555
"MRPS35",126.305845583727,203.446729555045,139.338951059432,122.993491584436,192.521581006135
"PSMD1",337.862705818312,722.783496825597,316.138996759429,304.859102282806,538.436887546032
"HABP4",142.40307039857,195.158018483101,158.784277797555,145.446777799343,193.200317171104
"KPNA2",63.7123516270106,118.513719134668,91.351482717937,77.5483261831988,125.269120786179
"CDK1",40.2959622480744,37.4474889160881,43.1960087089249,47.0526526104679,41.6604008876844
"GMDS",13.1897502122911,17.2019040380095,13.8522504966132,10.5699231127165,17.6495993499728
"BICD2",48.1576741166436,59.0367631561084,53.1468369040415,56.0032827340979,63.2981221767045
"ZFR",10.7260780105021,10.5060351666802,10.8173100744031,11.375085413342,10.4241714360663
"RUVBL2",199.115388342087,313.323518367542,181.815576667825,192.259277797527,237.496867120468
"ID2",190.92694812107,220.11136981071,199.229595773545,200.686722335473,209.592882196092
"RPL22",1258.2363399152,1725.77177779753,2044.87861762095,1905.81293049043,1971.19125242039
"DYNC1H1",540.482113288764,899.801556955425,429.954522342785,397.90984964744,821.39545970814
"CROCC",80.6034734104026,52.4140087762684,49.8704231237651,50.9330617584777,50.4651872350389
"SERBP1",63.1110602475091,61.0312763438984,88.1632204848294,66.9707861455021,67.0342521394156
"STK24",98.7467644369424,139.410517505144,80.5620486448262,80.3097578718969,145.911269808738
"TUBGCP3",22.9163961574062,24.0167918540601,16.6230426809353,16.9598527673177,22.8203894103418
"DDX3X",341.946839659647,422.524895421589,270.833315586828,468.1398402241,407.785797642346
"HNRNPA0",195.703817544945,328.872027302559,241.606196692804,181.94290378076,312.3850615352
"ABCF1",122.684278906765,208.763294291632,167.847782768007,144.986898201083,173.036514685015
"SUCLG2",10.4756929050002,11.2205633625666,20.6857721349841,16.4014885336253,14.7678600438667
"PDS5A",48.4916126924873,42.4366496416643,55.1591528774733,53.3511813946893,50.9302803151717
"TRAF1",47.4145313718373,47.3030489283612,50.9896166098273,55.6187528061532,46.2753110150167
"KCNA1",54.8740844768311,44.1171775826685,43.1951743434949,51.7644744486789,39.7213803923116
"FGFR1OP",43.113185337313,44.365728265148,45.4402805170354,48.714002217325,46.1294775568026
"AGRN",208.770054475554,177.62812764735,181.214422744229,164.534277797532,132.854315429699
"CDC37",204.295599521978,250.11213335534,132.163507666726,127.039921139728,208.385082447128
"NOP16",122.883345079655,148.815923399747,124.382207191679,126.058489335599,138.284277813166
"ATF7IP",15.2942691122399,12.9841680370418,13.9200304531835,15.4082866624426,13.9274123897157
"TRIP6",77.341617799032,88.3386430514783,103.786821440637,89.0819770428684,78.2176779423393
"CUL5",26.0485257855847,22.4251447628878,21.8042189366504,26.4901613102158,23.4310940709847
"FLNA",157.165759654151,152.784277797709,135.805861729738,120.881591024638,97.8818911528453
"CAND1",62.6741823245995,85.1680811056013,62.872054153922,59.2168627987763,113.879602565299
"EIF2S1",117.371781948565,201.111643126896,113.790945871045,122.190636078822,183.795857041193
"MRPL4",258.649265566515,268.377060412816,199.377717752972,186.353292271681,227.246777797528
"BRF2",155.814192573094,200.08384847224,168.669187754868,177.637523533504,234.009166823675
"PRPF31",77.9215081118103,52.8952330999151,50.0569854991822,56.7427969073298,43.5165095782209
"STAT3",311.595871604871,306.504221260634,525.179959121975,385.958193123018,533.379782437123
"PFDN4",30.4671218220335,64.4913832524186,29.3318278797187,30.5260868608596,65.6306169579932
"RTCA",38.8561993253887,93.8007221342612,58.9360656352998,42.8773749411636,81.1839530141042
"CD84",22.7197873450001,26.8259794436479,33.5792419761858,30.4446788112111,27.8015588074195
"RSL1D1",38.2707724238625,54.0086192261708,33.8635808284576,40.6307929108667,35.1835098149025
"TBX6",16.9438283690891,16.4068687839078,18.1163446650564,17.7529134433877,15.149949367156
"UBE2D1",8.40306369167532,8.41693040996559,8.96834951755787,9.17847502335324,8.3097360260079
"JAK2",36.3437444357496,38.2737057268378,44.6453641789919,34.4770506974804,33.5578103323321
"NEO1",201.155101802481,169.182523059985,229.559769483534,166.789650003275,216.971777797528
"DCTN1",580.281911224145,640.787177965407,462.411241870391,336.179296298386,607.941764802396
"DEDD",42.2579117198046,42.6524894739511,47.1470295584946,42.8875427233559,47.371799773708
"VCL",161.407772060986,187.563731031482,195.000419412481,181.820650307127,141.137223601232
"NECAB2",137.682532978936,139.062634131877,156.167957210115,135.017813029982,111.897559718088
"CRK",179.561128532057,226.459277797527,207.199073314097,219.155086748228,193.795942015414
"ATG14",40.6033376358129,47.076146542199,43.3333711991801,42.4778130579429,39.6729702590986
"RAC1",1595.18427779753,1902.1052597966,1747.35734903817,1389.78132215617,1784.28563580709
"CAMK1D",80.636512172243,90.7511925228638,58.1287079943975,59.6727442129163,70.7783453284951
"MCCC1",149.080538180985,198.099349361891,162.55669734544,190.742556509041,156.109402486809
"NUDC",209.625806317513,387.315526373228,221.261628796673,242.448927939559,332.601468315286
"LMO4",504.104113178787,626.059370009251,167.426054998015,303.440220409033,588.711195486708
"SMAD6",49.4295112037734,39.2522064518274,40.559065371158,47.7569992627838,36.6349099064016
"KMT2B",32.3584163801054,28.9329968512802,30.6126931719619,33.1084639609504,26.1432457102945
"SP1",22.7112870712393,19.361630838326,25.919147806945,28.3786858239312,21.5856096700027
"PTDSS1",353.348178511543,530.365118770226,330.83392196131,281.27981138604,445.314672914448
"ATN1",38.97075523254,32.5825871941493,30.1069631881336,37.2307672752165,27.8975653475873
"MAPK14",49.5883613258027,53.3537667886581,66.0383251349758,59.2444083979473,60.5770299490474
"ERCC3",74.3190626684172,144.075487533461,82.3689296648853,66.3801555505346,101.291149062771
"ARFGAP1",109.450947924371,113.46230769127,105.103315657548,84.1910473280361,109.107812719705
"MRPL12",115.171784903697,133.0802323876,92.4102196533516,112.271792120609,104.045731630177
"XRCC5",231.511177179766,423.733043180454,386.246777797528,293.756701511174,479.998236454394
"SNRNP27",123.510386244624,189.9521060173,151.832129965209,164.690121029253,187.310041827986
"PAM16",124.497278006064,107.363612100696,95.5577264859497,102.292139052176,100.853924251412
"CREB1",65.6898108135835,69.0096341575763,75.9206977736758,66.049349574863,58.5835214117272
"COPS4",117.239160915794,367.081128845079,175.8090688584,174.173177393294,419.05614147095
"SERPINA1",26.0148959300204,22.4949849611969,119.248342754609,27.7623413768389,53.7417139902673
"DNAJB1",851.748883324628,397.468153995826,542.866244310596,574.498983009033,576.915200004818
"NDUFV2",281.815985886906,540.288502656241,232.264266823233,218.048254630401,390.873680746224
"TLE2",31.9738874306334,30.3051010247833,29.0532111622813,31.160847671543,31.1126152349757
"SNX6",206.554437952931,185.295100513382,274.377002102309,203.061935630755,207.501894018321
"BRD2",211.721777797528,181.915700311318,186.490186880676,143.042819551687,159.790199392313
"GNAI2",202.139270139449,163.656209007267,202.339542529726,176.279879153421,186.45165264505
"CHD4",131.778606746038,122.058203936488,131.115643934404,138.863198574169,113.4607753314
"SOX12",31.2977384714229,25.77043247331,22.0475548424566,25.8181852059767,21.6021739651734
"MDM2",12.6061189165698,11.3875996770677,10.961718148192,11.6432677596346,11.6250478040426
"SNRPB2",137.134690532708,205.407825575921,182.056549470515,220.508520536601,201.438726514366
"SKP1",340.900157573638,283.566667728382,185.19244411083,225.446777797527,293.454882014096
"RAE1",82.9624140768542,105.403178833822,100.877529845007,94.3413428102893,115.199825472182
"RPS10",57.0987552473967,32.5475407032445,49.9779860379064,55.2764988764237,57.8074289357025
"RBL2",51.6690389517742,54.6198741651027,64.5402100405269,66.5453788971325,54.2153703943392
"RPL11",881.049637142334,1446.58466852643,1564.41145758138,1441.87177779753,1573.75532224479
"TBPL1",109.769851295602,117.621864648757,80.2117686912041,118.162691075724,163.982042170343
"PAN2",125.406435970165,96.7229230749363,103.591574375833,82.4009941723418,101.58634501094
"PEX5",319.273583710142,293.589284910066,270.971777797528,319.000268338514,261.144483199346
"COL18A1",36.0427635415308,50.4269346871051,42.5305599798456,42.0062138866829,37.3093937509956
"ISCU",403.002328495495,706.838803632739,244.678777533204,323.786925783955,590.468281964542
"UBE2K",30.5887453107444,52.4502306355671,24.8959135219346,30.5756596212272,48.8709823132383
"RAP1B",134.121777848614,161.300983280861,269.45661819228,214.119182531594,259.234641940918
"RAB7A",7.61440063989971,7.52422925407288,8.1063511054988,7.60217399452539,7.76709811948671
"DNM1L",77.4987235744685,200.083793797012,98.2634207614652,91.5996487090525,164.705148199179
"CYLD",161.163077541412,154.760321415508,145.540949124476,144.660106624312,161.540202792324
"SH2B1",168.786486204964,146.896760074113,142.223048717471,136.614035188017,141.522696241498
"ZNF467",26.3519438816003,25.5615185993367,30.2571718425481,28.6179213352385,26.3381935506499
"STAM2",19.5365263092764,19.3897437370043,23.1569616494562,20.8172384071702,19.8868453805852
"PRPF8",338.127804651413,525.871777797528,327.587493118233,205.134056232513,386.684277797528
"LAMA3",72.73945456257,46.5235384195108,46.8742517003733,60.4413612210572,45.328041603016
"RAD54L",50.6631497085822,43.3321022831209,42.3313805334977,46.4160653896157,40.20180032341
"DAZAP2",664.113609032991,828.084277797528,881.356327990402,1014.13902496293,1072.6868253139
"CCDC40",21.5546593616307,22.1302800595938,20.9300134029953,22.8780147671959,18.3822847474468
"IGF1",113.232662020805,86.2496635059409,97.1471472128324,95.6127799614377,89.6519941162436
"SCP2",58.9908195389653,74.5275214993546,86.1860707770515,93.7534260575558,91.4340279908783
"PIK3R3",28.3358396347122,27.5643322787613,29.1688030346535,25.5461045791343,26.4110166157158
"CD4",170.004372773742,139.933217808747,219.544804255584,180.359159799507,145.965053625391
"LARP7",70.1214301272157,101.528791721667,96.8737890782236,96.800567289677,97.141968257334
"BCAS2",111.43674760286,179.034277797527,107.462824136963,101.689119775668,199.864541778688
"KCNE2",167.444221831064,145.853386884597,169.984456409102,203.781978333569,154.776715818808
"GTF2F2",18.5470301219822,22.035003667734,21.5812342752315,21.4643731797336,19.4821857007926
"GPKOW",68.239624948855,108.202406201738,88.7445481555666,73.7605242266943,104.828032194778
"BECN1",48.6345817062633,125.685007084252,70.2298985135733,48.1500201774468,96.6596879227324
"SCO2",47.2875512133045,71.4982157990182,44.6236241502811,48.7405109660798,52.1642821918629
"PCK1",14.2867974461228,11.7479355271721,12.7037120140776,21.4300703190994,11.206318479462
"PLXNB3",113.476612382674,68.1004434323918,65.5680831644107,62.5925041429949,81.0160421240899
"ACTN1",196.628077956458,310.978867428888,190.641795294302,130.509277934409,214.242913224412
"RIPK2",9.74324539244255,8.53500883207544,9.1816096498984,10.7932659042965,8.92123259710236
"SLC3A2",310.09462237875,322.24775055738,342.925403857371,361.77129200332,262.821160255673
"PLEKHF2",19.401921121028,20.1444885576231,25.0201743786615,26.6162272696036,35.6215561279521
"DHX9",15.9105299015809,18.9121954124603,18.7056218132006,17.3138924662166,15.3454918512375
"RBM25",57.0501222173846,51.3389865686849,57.8578063876908,55.6626171847319,62.6405014389927
"KHSRP",303.929859273173,207.662602132655,234.151367639219,257.430638204585,212.937313885123
"PRRC2A",377.453027797528,224.291384270491,216.657598124413,190.309277797528,193.17493733274
"SRSF1",106.190078711502,138.115831702961,139.419227564124,120.296779811997,151.321777797823
"TXN2",83.7534544734731,104.028498204825,109.115394985307,104.828439814686,122.625853317812
"EPHA5",72.2492103668349,66.0115910225705,82.7948171388472,83.0204025182131,70.8154009550535
"CDCA4",90.0020023220647,92.7983474521036,95.8059672185817,100.647012452424,88.5340153720757
"TUFM",282.901717051068,521.081126992994,369.562790417423,327.759277797527,400.047570371732
"DSP",28.5187324979422,30.2528070585507,29.7696736451044,29.7988456064306,28.922447616092
"FKBP5",50.2129246173838,55.6074232952219,74.3837143371048,48.7789277369173,44.3481007793511
"SAMM50",52.4787899549821,117.440276253174,66.4768700272573,44.5344138150403,87.4344041515295
"DYNLL1",1158.81033109415,1976.77153667037,1142.04732218701,1122.58044549882,1951.72102005726
"KCNH2",116.477751844364,108.429838914198,81.859693590725,97.4804973320651,86.3165129632408
"TAP1",56.8360950214252,72.9694150957936,113.662447185159,70.3442632193705,79.2274253636899
"SPINT2",177.670923056576,193.539618706147,87.7823208861553,126.436574351319,184.169774344249
"RPS3",740.532169494124,1546.34276462286,1538.8335484479,1294.27225846087,1210.8509060611
"PTP4A2",224.115177403642,140.128755517442,292.215307214497,198.746452527072,151.074838413259
"NDUFS7",132.014724439719,202.699206417845,137.245345000811,126.362620962936,173.422647648026
"CALCOCO2",191.821743549526,204.064631940108,302.521152367235,271.232427595354,216.418802824835
"EIF6",104.898910750723,138.933882800535,102.325128224537,110.617061334572,136.990721355943
"NEDD4",31.3238586369861,23.8657594806646,25.62025220343,25.2988695290294,20.7133036216452
"TGFBR1",19.4990234681056,20.8832997276762,25.1334283456282,24.4717375993535,27.6685940437892
"RPS18",2396.29527583211,3004.60398626147,3481.10649981577,4141.47177779753,2904.19197898013
"MAP3K1",11.6935513447752,10.8192958144219,11.5105505237667,11.9276750938434,10.7215521169899
"MRPL41",64.3379774399757,47.1211660807479,52.7797829581462,62.2213376920123,48.5889518022182
"WWC1",46.2614741941521,52.6977839363526,55.1984294061596,59.7234401950469,56.0140405135829
"RBM23",239.371172510904,316.263378832871,258.497295294419,239.674449320942,274.595580222757
"AKAP9",47.4682178537651,70.2525168563908,46.9186170318857,37.3056454310163,63.4924165995953
"PPP2R5A",17.9556760359474,16.2890850818526,16.3076650248826,15.9593928431257,14.5213550976517
"EFHD1",954.24174989068,992.443605597098,1226.69061794848,1304.28404551476,788.499335507427
"PRKCZ",507.24994758999,741.680717151534,353.113072710811,317.89138223652,546.706402199645
"FUS",173.613206809265,235.954559334035,157.253698012728,146.046752870339,160.994052617656
"PPP2R3A",125.40103399548,128.098500675256,120.163597563119,121.651974082658,127.708096392407
"DLD",103.83486878317,318.237363830457,157.121777797573,144.96592820692,261.573272510851
"MDFI",79.9950736710903,61.1041844784126,65.6314342124896,65.6201684709151,51.7355428516071
"P4HB",57.1139015285656,75.0980617945995,87.1242577141638,53.4622852406213,64.418391357308
"YARS",228.346777797528,614.708209259287,426.820504549329,346.913949233707,595.9114442472
"ENO1",179.377759791955,459.463937796961,444.411571623119,297.466205588011,442.467824099631
"C1orf50",45.2108033965566,50.9648934564328,54.3336816824454,46.8170162346334,57.0117234208717
"HSP90AA1",3140.15594611973,2923.92472000759,2651.77918467649,3289.11693470298,3259.38715245313
"MYC",30.2955893809637,27.4602211161919,37.4484281945702,33.1899879975432,36.9024777774067
"FTH1",575.803792309792,860.860307237877,834.065495627154,1907.86547603163,952.696777797526
"TAGLN",78.1775519812338,548.095498259478,172.230030272876,89.1705035711834,70.1238310156166
"DYNLRB1",593.480445983376,1189.68828409174,739.337953159751,606.009277797527,950.977634127909
"PIAS2",127.894131070247,136.479885842086,126.846778167349,94.3849170809443,118.025522452914
"DYRK1B",110.034301546376,88.1738358969134,91.9084598316571,88.2334742142558,85.262712264274
"KAT5",220.311290937838,245.37140204011,254.97378612114,265.090944163315,239.647250326511
"ST6GAL1",229.886056573501,239.638107212124,445.534277797528,199.251778144451,344.377883062831
"DPM1",61.2610504031149,96.4250021831965,62.8279436454684,52.4557735218637,99.1976375392802
"FBN1",30.3401278381921,22.1146450916097,29.4972629665879,31.4512610089454,27.442782043144
"ALAS2",51.6693681747916,37.5117295292861,50.9535270832015,46.5419052755374,40.262201455677
"RBBP9",12.462548369341,12.1324401079298,13.9331214220929,13.9282570920138,12.1978967556345
"ATG5",25.8654294183506,36.9622626066747,36.03667695452,32.1411324053479,42.7626211461604
"PPIF",57.5296294085553,110.17960144574,101.976275390115,63.8731109016685,130.203587159719
"ABI3BP",22.7441694463722,20.0426337255963,21.3460516603653,22.1629189809514,24.1096237624362
"S100A10",209.249963971803,225.055095047362,304.211410776702,318.592864156099,215.377180061432
"RTN4",745.73236133821,1354.1792759116,993.808446346317,768.163156183918,1139.07568209841
"AP1G2",106.158824381568,66.2757761364177,98.3631108691407,109.267557672482,64.9820734076597
"ATP5F1",335.435107277495,788.416737787085,548.312070671448,433.673971645218,797.448531498588
"CASP3",56.00223373805,52.9448785375942,60.8395335636303,56.5458471010898,44.6461394081267
"ATP4A",51.2379833961801,58.9535088767745,53.8206649191718,60.0609465169192,45.6601953394533
"SMAP1",93.4291085184792,189.671777797528,109.934832974712,87.9756656904824,212.406799346666
"MAGED2",100.715552705977,183.485422243069,100.896795028127,89.2707153543887,154.274734612154
"PPP2R2B",184.909881820075,360.944354879237,189.118691031937,148.282599034454,390.333522207663
"GNAI1",41.6354251171946,38.2271236824287,44.0133305716369,42.8500813629319,69.7067007627489
"KDELR1",67.937395031518,70.25461547544,73.6633664829735,61.0648212561286,74.8344697701533
"PCDHA2",20.4893560373054,18.1233878146705,18.3561624123711,21.9565591349251,18.7279009116564
"P4HA1",127.502373528399,89.1152561635223,193.547458554232,240.413981412157,161.118346899618
"PIM1",60.3525548745628,51.9112379662546,80.2115066229756,59.2316288195717,91.7595066707141
"POLR1C",61.6933168726581,83.7529830950148,54.2407974958152,68.1188850084068,69.0793814801745
"UQCRFS1",367.168899130762,1263.91763980212,511.276156713824,491.783151187425,829.237613652774
"GAL3ST4",122.041404282689,92.6651055116609,146.159277799049,127.730217129355,94.9006310944933
"CBFA2T3",24.5601464250781,29.8552761638188,20.7781013418884,24.0394110054992,26.4378440181423
"SSBP1",25.7062312392298,21.4490956465582,22.2044812458354,24.7601873942142,23.3313175958276
"INSIG1",121.903253812448,228.043933849183,107.156261946137,128.384278041665,250.182774434248
"RBL1",9.6524996442302,9.9812204981466,8.64567473112135,8.85497656745089,8.83599040872796
"CFTR",23.4810379322737,19.28623502983,19.2317074931654,21.9630551132035,18.7450342434651
"KAT2A",339.934277797527,215.096777797528,239.749345237148,230.947279451761,214.969434321336
"MCM3",70.8645500034599,99.6073292750817,112.15320446074,73.7905981713097,99.1431569614197
"DYNLT3",328.177313585979,394.106164490503,229.275547423201,250.831758935621,405.721777797528
"RAB11A",50.9018671116005,69.0589884487485,52.9993703829387,38.9349925963283,82.7396675254523
"CEP57",38.8098573462489,33.0885384334268,43.2947907573524,49.6043982718137,41.5743887317737
"TRAF3",73.8538302868446,120.629298363302,56.2613504741157,73.5692556722087,86.7138390947137
"TOM1",56.8280012236856,67.0874100655092,50.0744267653983,50.2835013787883,56.0675005731853
"CCHCR1",49.6910710188014,51.6178115905999,52.0288890805464,45.9601288531516,50.2798349602331
"SF3A1",141.002293808149,234.620001156709,166.47177779753,148.753228751621,207.691258409896
"HSPD1",626.905314705463,716.805652360118,828.084277797528,935.591254075361,934.381955688703
"TTK",12.5929100415686,12.7523279904299,13.0985935161739,13.5457321551406,13.0936999409588
"APOA1",38.1435946271145,33.8341974203881,37.4262416156281,38.5150296583073,28.1958381244521
"GORASP1",105.65083059312,131.638340538423,95.8097697104478,98.1501868713921,108.509916730115
"BMP8B",28.3867034612668,27.3277182072326,28.4041369196463,31.1704378901755,27.0115479335324
"DDOST",159.446672588123,266.927169681399,318.646777797527,202.336366135272,307.763285197136
"TNFRSF10D",33.1186400499995,29.0434577170964,34.277540231111,31.1206584687872,28.1740971246758
"SNAPC4",62.2533683140968,76.5138781150252,54.7054539723141,55.4228506934237,58.7232806330572
"HDAC4",49.5532832237761,59.1838775534412,37.8848607525939,47.8202636474318,72.47921366496
"AHCYL1",654.994100455394,690.309277797528,922.075493870002,974.450665560896,1041.55300769411
"RNF125",17.0833030703768,17.0679161317415,15.9773398202942,21.3265773579569,16.6652218780526
"CCNE1",104.540310650949,85.9722632875362,84.8216685087743,99.2466169060204,90.2546269927634
"CASP2",27.0962723921618,21.0929764808303,24.9150202016936,25.9622034903051,23.4342772119098
"RBM14",106.825661134206,65.0917647546048,103.515553724278,96.354259521795,127.916557865018
"HTT",239.90846383884,234.599523118763,185.221777797528,195.524778866626,226.284760536364
"CBL",41.807631215847,36.9732649207367,42.3330364829484,40.1040184537863,36.6218374811203
"TNIK",88.8428109111119,96.2072846697065,87.4643730021204,90.3308255528605,116.524259510452
"ALDOB",60.0912676555503,64.6781095725008,67.7607866369325,68.3801750996635,75.0701838019218
"LCK",30.8718041854393,29.0804733402696,32.3303741527504,36.0603406852844,30.9023083269177
"TRIM37",632.408844017454,1179.25145778814,293.63696795983,456.766300280397,907.453671016272
"TAF4",18.0833469921722,18.086045069218,18.3337899557885,21.3335981403746,14.4597000348473
"TERF1",43.8498522166901,33.9028931376738,35.9769385915809,38.7235125201184,31.3202781782251
"LMO3",933.6180802846,1798.33350726765,631.291769796322,692.452823697923,1200.35302779753
"PRMT1",199.228709498679,343.473478474622,293.221535039329,240.134626783039,277.728019642822
"SCFD1",74.9417906229351,109.614807558658,72.8335852063924,78.0185885356734,78.908388614429
"NFKB2",24.2611715581644,17.9975415938162,18.0934022829798,17.8640006688755,14.6192164135487
"PHB",138.944969211798,164.717355427057,174.885633656762,159.283500668378,116.967866268191
"SMAD4",19.5834428053955,23.4599975625807,27.4862787211742,22.3684927186191,18.888041879982
"AKT1",176.565908397666,145.901357837829,142.70927780161,137.959277814752,142.751175774767
"CSNK1A1",61.7581238581893,68.1609380466168,85.7925411451277,68.5981364190877,107.204843563439
"LRP6",50.8391773149809,49.1673487810902,51.8640029437356,52.0836385561452,47.2561636970207
"OASL",108.318104147517,88.2816509136496,88.1138319620001,121.181368498317,78.059344113444
"RAPGEF2",11.6657133601787,10.3344308593453,10.3602322397958,10.7560774390161,9.94884935882864
"ALAS1",89.2484968200024,192.754528440911,80.370479413166,71.6344022208966,155.022943106553
"ATG2A",122.945829145873,153.700154867366,104.415676838792,103.037485238745,122.231412813375
"TUBA1A",1111.56207733429,1217.78491040179,1965.3691282327,1131.63119751715,2301.77380232753
"ATG7",80.2695113931436,84.7831631628019,69.9576003237536,65.1463604460855,94.1847622195563
"JUN",40.619523281691,37.2923645880155,32.6992540383157,34.8882004588143,54.0186442389336
