"","GSM503958_PD_1364_SNc.CEL","GSM503959_PD_1401_SNc.CEL","GSM503960_PD_1647_SNc.CEL","GSM503961_PD_2515p_SNc.CEL","GSM503962_PD_2525_SNc.CEL","GSM503963_PD_3769p_SNc.CEL","GSM503964_PD_3790p_SNc.CEL","GSM503965_PD_3803p_SNc.CEL","GSM503966_PD_5138_SNc.CEL","GSM503967_PD_5476_SNc.CEL"
"CDC25A",4.82593736275277,3.8353632262522,5.93430209336118,7.19930836730935,3.93810627225525,13.7865051243241,11.538183527965,5.77715908926764,3.54072074531894,3.15045217974688
"PSMC3IP",22.9587261544991,22.1858220459399,17.4439935867355,23.2416477739776,22.515909777224,21.312420983546,41.1508628774491,25.1720385169746,25.9396677107873,36.5502515229884
"KLHL12",7.52161592543728,6.62442001105791,7.55731477503764,5.46828435923349,10.1510101055541,7.43437441748667,9.16533437561749,8.20053629985788,5.58404345095792,5.40442682599109
"NEDD9",6.92504243412797,4.70451599023296,7.48810268119956,4.04298363051802,6.63088604835594,4.07194894477981,8.06188196876127,4.3234831159574,4.81958592989707,4.12605850270268
"CKB",34.9425966932862,2.93050479693285,125.082208771342,90.7588088797253,36.5859519173178,19.5885354459388,26.9368275482891,91.4217646290222,55.9767240775771,56.3100529147546
"NXF1",7.75801447090935,10.1857161557388,8.56015220274119,11.9260032158555,9.02515923318528,8.96747195717528,14.2355296575507,25.5760018323211,7.42607219335302,13.6913967696428
"POLR1C",3.30602968649315,3.69083362914064,3.60712045568748,5.02462188001579,3.7115030798494,5.15213033148135,7.26367568514731,3.77780131015165,3.16835206023853,3.69561573256371
"DISC1",8.65707593524826,4.07343016759117,3.86504567238056,3.43579870848267,3.77282767968431,4.50182361961155,4.36444705775792,4.39823601595078,3.84076425920099,3.4083830278259
"KAT5",4.08290357339187,2.91294661389999,3.56584137821613,3.63754791375774,3.61530275844813,3.43700781102183,3.44979947760174,4.87761294262225,2.61311669367706,3.19491918386394
"EIF3G",4.40789017834792,2.45023369606623,12.8121085849384,12.3217467243352,6.98714801974177,14.6780367587027,7.29350029595747,8.67241573116435,7.22268051985891,4.40664136630861
"TTC23",4.26329021421733,3.85643119886832,3.64799848905518,3.50758334701284,3.51026679104898,3.6738041390708,9.95223914156984,5.57295879540725,2.59039250055182,2.48291156756328
"HNRNPH3",43.5229418265632,18.9258726307205,55.5680289812694,205.196613609054,20.0755582389027,45.3297434737183,121.844104789636,203.156006791543,236.817310440168,328.102572042617
"MAP1A",16.5397836147511,5.84200654062908,275.123363390798,347.085942069204,55.1036638713165,22.251101315335,15.1988712716624,398.492128871871,125.958842904639,182.026753984755
"PRPS2",6.52936522029001,7.4757613644206,4.93920596014917,7.96458488917565,7.65592647921129,5.35997496616792,5.32247401640469,5.62692423817971,8.34340870708545,26.8986914419475
"EIF4EBP2",9.64855790501205,3.90877607806631,32.3604821902251,42.492634599095,4.21489014456935,54.7502740761395,26.2937536808867,64.6467376639931,37.1195270569823,42.4496378298076
"VPS37C",6.92724247599104,14.4780594723725,10.2124946246787,28.5184097936411,7.1086372350882,22.6498042990558,17.2978254905068,18.9668276327429,4.4063952889255,6.64040257979601
"SOX12",3.53572620293032,4.77531494444514,16.8845873876348,31.6486821682894,16.7964155760987,28.2202699718978,23.2242695918568,15.5763701207517,12.9324509708291,13.0214721429116
"MAPK8",5.32212436876112,5.63336304051724,8.72952827134649,16.2117285833822,4.44705141395295,14.3818162081952,9.33968197283588,24.7352053934719,11.3200863817371,11.0196280706547
"FSCN1",48.6480250431122,3.48161796092169,56.5007812131871,35.7277040511049,50.3665935771974,20.2612736018275,32.8101121404741,19.2107651758145,27.5006241952931,32.8101121404741
"CENPU",3.7130370386555,4.39070752122036,3.68921323426896,3.39226539055606,2.59693194764104,3.66268650819469,2.93785809882379,3.35553474264436,3.38112258554647,5.33658531878234
"SERPINA3",12.2388652889224,3.66254923891924,5.26396829317268,13.0635768790841,4.68245692448824,12.6057454868285,13.6420566711413,43.1318904823061,37.2591060888019,120.937388275754
"CEBPA",15.9290002827602,10.0799886258332,4.54523152867114,5.7148067940512,4.37497096508271,6.85275020026541,7.38443470126592,7.90374761860233,7.67630350324636,7.22580530399148
"MCM7",2.84669259329492,4.92653677950209,3.58963999774371,3.03808652466232,3.51925902608483,4.39819563569898,3.61468997524683,2.85559794542898,2.4377023106175,2.47438949485819
"TSC22D4",10.0334471358632,4.90963742215526,14.6875893861016,46.6751659112668,12.3067950491311,62.6548900676743,53.5365886811281,32.1059282611246,11.1931941046218,8.45764800893628
"XPO1",14.6174118532873,68.0775238543845,248.40907416022,46.0046274299931,37.3231768601036,5.56425706507118,28.1589261740915,134.39677396022,675.434069307957,698.411594374012
"CHD4",8.12383611343765,3.66254923891924,7.10089087403146,35.7839681948894,5.72963580054755,34.2936761471463,35.0632176234727,42.3071370356603,6.85203173184348,6.67727798709438
"TSC22D1",113.591847082668,33.311093560614,194.066732520261,158.357807642517,138.750333501212,41.0954944412418,139.836078015104,179.95822733612,348.008929732216,395.768510538335
"TRIP6",3.21486462630931,3.06709489496686,6.03856606262845,7.74140391315042,7.63515728316515,4.8538347228308,5.49469792089832,5.80204120631599,4.89252996561221,4.97928113545143
"POLDIP2",11.0198207832412,28.1855118226482,24.3430689499748,45.3588870752555,19.8670305058396,15.2983870202575,10.128887236502,38.2061106812528,14.44561842069,28.2499676215794
"PAF1",4.62044893890773,2.06656234248667,11.8394022449621,79.7006871929469,33.3727105687282,24.9623763433125,39.5305928604642,48.37552036194,8.91238960983512,19.1538657622593
"CSNK2A2",7.47961752276624,4.20637605961192,12.1588861232957,18.0181100732972,5.91000284616577,14.6516969757156,11.1455870655226,18.1828982867168,9.99350676007773,9.53731382193881
"IFIH1",2.46246214966457,8.7426865156368,2.85650084976706,2.64463927722246,2.65001945759477,2.79958689947563,2.17299197294494,2.1342682250941,2.83716463588785,2.59581115695482
"PPP4C",3.90232468561336,2.98671609014724,6.70916401420195,8.10828398753356,4.91478534758451,9.56493534534155,9.36929592482903,9.01718883042044,4.7938834641852,3.87502436699326
"TDO2",5.414272821314,5.28464669990368,2.84831577449746,2.23203667330602,6.0731588207448,2.44285268623236,2.19114928787579,2.25513347291221,2.76978315822724,3.25837534312228
"ACTN1",48.7908713252702,14.9615923616211,27.4636535047148,48.8571909742343,74.351144770847,12.8046038930608,10.6367680691804,18.3580665669165,34.4350940160538,30.8898967230006
"IGSF1",1.97185278385377,2.17322591632218,4.47623340386227,4.5895159672787,2.4129415260357,6.55686948666506,4.13177163767798,2.95318127811209,3.00434737769586,2.92707648427466
"RPS15A",142.803526377216,4.67134376532565,224.551298595822,158.532690367537,135.444486423533,72.2159869460701,113.702193591868,144.490240896422,220.024457622553,207.693071957061
"E2F2",2.4953423134467,2.26340967957268,4.54072060981676,4.16813418201876,6.30063043259054,5.69386071511189,6.33454630209225,6.30063043259054,2.80155000852445,2.65893435467742
"NUP62",6.30604400271829,7.37999314376925,17.1076600059354,20.0218632733357,22.0964147496746,16.6717362920896,10.7232762388337,12.0526723803914,8.53319486280562,11.1191691186239
"CTSS",38.094548047826,13.2597533413781,20.3133727152549,4.83790850743409,18.2832969044819,8.20279634223495,7.77391134691716,9.8757534061707,11.1974354411298,7.4432816632219
"SF3A2",2.83907191909059,3.74662966456166,3.86504567238056,7.81910459813004,4.54580154914996,8.78078830796033,7.81329264443101,6.10232983494841,3.2665058262348,5.15981744982043
"RRP7A",6.17375539146167,6.06426676561881,6.71592823626835,9.01226635473726,5.37373160573256,11.4578968215254,9.86786521269407,8.19953104809978,5.63967507438074,5.00725042520823
"CBFA2T3",4.81043851798216,4.36299850872295,3.4262075120369,8.1339868646424,5.01691072488432,7.74828638941474,8.72571448731505,5.86156691187346,3.57586529742165,3.49974550009669
"HSP90AA1",1264.5477836957,1520.71445036237,2236.57696488064,1323.91609431543,1691.91378165775,431.255879135118,2291.2478922938,2340.33804450788,4485.86768351602,4035.84146978714
"ISG15",6.27248914699979,8.66728074128721,8.41956605002804,28.9678528316854,4.32783921077093,17.158138067946,20.0438134243547,16.7023488754837,5.33361091520755,4.09505265136485
"PRR13",29.4544427808828,15.1376406629139,38.6563272043718,90.9839109527,34.2604007901587,56.4986815710725,53.1044265212086,70.673294683596,36.0538615405772,43.4344587725004
"GTF2F1",10.943070095761,5.01128433852557,3.25558180770545,2.71263205244541,2.97077040212389,2.71521083028772,3.01055452424102,2.94250624550021,2.74632576234167,3.6728728480086
"MLF2",3.77942662407423,3.91811537234971,7.04646911753058,19.1324570245422,13.3104506173366,4.54578004239931,20.8493529949262,96.9993873121673,7.60096630767484,7.60096630767484
"ARHGAP32",4.69709253329727,7.15973143033992,6.76167445596606,6.98467277535606,8.94844823095404,7.34584551475553,3.67461801373958,14.2434602834378,4.43683517181218,6.85574075955767
"RPS16",9.53877904268028,6.62973725853211,291.262543434826,239.905397591706,291.107269650457,80.1295723613276,95.5314915992226,243.403987203389,236.891525782036,315.287010617015
"PPP2R1B",5.68164681543672,4.31102508871179,2.99408592092423,4.5705896761853,4.97402067725997,3.47795813539852,6.02119498202425,4.35628169906799,3.6500746806343,3.06326694753428
"CD99",48.1372651558046,11.595955202267,114.4029267715,30.9500049952313,53.3234467635418,45.1228501165626,62.6050967923452,72.6333556865798,155.738523375355,194.826584808855
"SLC7A9",3.60969050576831,5.26336122766866,3.49265958582405,2.43495414804859,2.33702860961466,2.90181246828276,4.09822486954067,2.1410507612356,4.08820174301375,3.01297942939342
"MARK4",4.88129981207057,6.93493398779608,11.8472907440139,45.5403165625322,4.76653146332542,4.49821675667975,4.52372044814834,18.263666835345,4.23324029747785,7.33072134695068
"TPPP",15.4901155107663,10.7632836567474,15.5389660746337,215.06179245603,21.5744534642036,32.048675059582,73.5088512222938,395.211196014818,12.2391277688896,11.9125798018444
"BMP8B",3.16742091959881,3.49879184084252,2.5477734280676,3.16149171973859,4.73610395345059,3.45522017608456,4.78590828168405,3.44337065946493,2.39990993147767,2.31834480565595
"MAG",2.47054891459678,4.44559986802045,8.91712074857939,22.2610189816419,5.15212961790937,26.899533061993,12.1177908176923,14.3151017078922,3.68324854259615,11.3580739129792
"MAVS",4.18844600617345,3.36721533372201,8.86618843948342,10.3554216856994,6.53017054948963,13.3757770048121,7.90969047852728,10.5861726085138,8.96843547837999,13.5524447258372
"RACGAP1",11.6384950690684,16.2565846533694,34.9089965117698,6.66530610288354,59.9704312006864,6.36828789958589,3.31051225408947,10.6097849001447,34.9825295751762,44.3150252041348
"RAD51C",12.4583860075802,21.6732041406002,24.1034255643786,11.5454157576256,26.9452448585196,16.8795227966097,21.2431507115001,11.6510354848944,15.8199215705472,54.2651401989615
"SNAP23",7.9019866889068,5.48956100335324,31.5503098672306,18.1797258032793,4.77730227661281,7.61609006747753,8.81419550987203,25.7407841159011,16.6676260885152,39.8538980591394
"PLXNB1",6.06396579623331,3.1948099493136,9.18321092697155,7.19984103706901,5.18883700386588,10.6914471464926,15.503986113263,7.4390148232913,4.60708908847686,3.66729469509865
"BMPR1A",8.02079307114728,11.8465679771195,10.7146626166266,16.1524027727311,39.125876543807,3.02965931550638,9.40544819173111,26.6286850577894,12.4316480063385,19.093849028161
"STARD13",19.8266509338738,9.89873864860176,23.8512445225374,17.2408529327633,23.2825111651802,11.3160048811298,11.1706456003062,12.5636232899941,48.8025702763321,33.5797770768947
"CHD3",5.13186173666167,4.36282896820073,8.18954032126821,7.76243282702427,5.5413373928296,7.71576881853209,6.57921854950968,14.8809384604908,5.87130023292852,5.92111297456901
"CALM1",8.02928649401974,4.1585963204579,14.2414784709185,322.27481463181,6.25222895251467,93.5360593743343,47.5436340639066,376.561933349376,20.9049085504817,33.5091004800666
"PARK7",34.991252508284,14.9037242348606,92.4824209716806,162.91351810636,59.3712540406849,61.5848217206768,85.5419673366932,201.014793309063,140.183664745228,203.365364551568
"ERCC2",3.60414029705049,3.27637365407801,7.36703369475736,8.67241573116436,4.45367442093131,12.3490917107005,7.54936718620051,10.4421000434014,3.2567779125071,3.68036626686872
"KCNA1",6.31919247536663,3.9217774918504,6.36830004226388,11.5987456896384,4.86469163626657,9.20645345815675,4.83436889831411,3.4550071377567,4.84254284751281,6.10418508086908
"WRAP73",4.19885335234559,5.94756723542274,7.04646911753058,6.02271061928294,4.88661065987986,12.7176324410015,9.81114908434432,14.0223138292047,5.48209705429237,4.37683468192043
"PRKAB1",8.5007124732631,5.04671087887939,6.11935245526125,5.11094198110813,8.23308123806832,3.96772878465724,4.23242583803491,3.08523777256793,5.45334592078534,6.83291632064435
"PSMC4",5.53741771648015,5.90263242022204,19.851919800075,26.4834525486041,27.2253608308439,4.21781675898447,7.99041162274013,43.6146691845377,16.5542927933847,22.0329491984635
"HEXIM1",3.69806688463126,2.19251622811156,4.97002339375824,5.36236213236709,20.1892666928756,3.63769860561363,8.79782347152446,22.237569852687,9.99831898344203,7.63301661325938
"TCF12",9.18862752354787,115.588399174269,29.2814155866781,15.832178179492,56.8918216716441,13.1328242650002,23.6268730237352,33.2072677167322,162.911673423341,223.927970884608
"CD48",7.09639792723617,3.73505194941501,4.43563558246719,5.94978051720252,5.06915067064991,5.47286310027104,8.59471622478691,3.89850093375426,6.8700168898992,6.14351668659362
"ECSIT",11.95109471549,4.2830711170977,34.3877092987292,44.044894572533,14.0099214057481,38.4984866216676,43.8189716773319,58.3845007437446,20.7864673998458,12.6189345210634
"TAF6",3.0831548381023,5.81131624842992,3.30279735922998,4.24053275489022,5.34992815045725,3.72662534597601,3.97523778943152,7.11091106000618,4.66216386652108,3.53113777786689
"HSPE1",10.5474006737638,3.18694019259218,19.0296848982437,76.5080580593784,28.304370874139,11.5898408129029,105.752714991798,226.845462063347,152.939343995849,107.463190364756
"FBP1",5.08157669255501,4.85090496187402,4.01593909009235,5.92599543462322,4.77077553005035,10.3576642195053,9.18940963355862,6.22729348480671,2.96680924152786,3.00637285233074
"NFKBIL1",4.30405822010452,2.38089458635243,5.47997384217418,16.0196649152945,11.8064107652383,28.5737872252161,20.1327320384248,16.6125104152516,5.26098335244247,4.21813994412024
"UBE2O",11.8804734764867,5.54931835209443,10.318530457708,15.2181815951357,9.09261494941091,14.7814803552222,12.030805767746,20.7138224023437,9.89119304885908,9.74093114815394
"SAP30BP",4.30999498749366,4.59823144393802,5.27213868083298,20.251761602698,6.87001688989921,33.0673814402055,6.76177765211191,11.9229532678559,4.56454682647816,6.59741646667325
"DCC",3.05588292241427,4.53754180579375,4.13578207813095,4.56372344367519,5.46943067452472,3.5364533278495,5.47964406187287,7.80871693065521,3.42582096325015,3.00087871714456
"TAF12",3.04719446427475,2.96322729464019,10.747956740173,4.92216024222197,19.8670305058396,9.1515515012072,10.4555867707349,18.6052999176959,5.03397680928786,8.93665122801616
"PSMD2",15.3664350581622,6.82423929632002,58.3907996310778,76.3367121879377,55.0698412339196,24.9765357983353,33.6135351969667,132.674453459838,37.536031645772,38.9283892667666
"ID1",2.31222603682768,2.31687083382821,3.20975070786366,4.52950190336413,5.74171723581193,6.13981593529352,5.17219169467513,3.26928006263317,2.42071976821658,2.65968654838617
"SEC13",13.6606063077503,17.2938283723725,25.269269304633,25.678049386229,16.2907155939139,15.1371481382195,26.7636626816483,48.8978644100555,20.1414711969466,39.3679434642613
"AIFM1",7.22605659316447,4.27635052549007,12.2868942916177,7.04301287910207,7.63761991847994,8.29400925511046,7.47862091936555,4.95347874126166,6.40600400576475,9.87946874581855
"PHB2",6.36648332894281,6.10599101370935,11.8698917495471,20.5656796866503,6.38678812185338,9.25432747898342,7.02346744959317,32.7472010345855,4.79467602779615,12.6468218924656
"GHR",7.46024604168987,8.44662078355254,3.53235244323236,4.01849010382783,3.00597942222173,3.60874926730521,4.28859999050569,2.76859758726702,11.9736098952272,6.58026759629306
"SDF4",2.48090233315459,2.45326175917938,2.93043653720488,3.7586903914572,2.58467632558502,3.67392586460347,2.85476681486357,3.83822059519201,2.29384468452152,2.21592085040308
"GZMB",2.44667636825139,2.58088189445717,3.15159321284788,2.70979002220987,2.98373812793586,2.83907191909059,2.55021201332943,2.58153503689517,2.20945333844736,2.31834480565595
"TAF4",5.09589388494257,2.83685407181547,5.24224361469669,9.88842404817858,4.94301403993599,13.6953689886908,17.9448293995978,8.76198806461417,3.45460750297838,4.23611625129117
"HIST1H2BJ",3.73213342173414,2.78874246653302,3.23409877925356,3.88634064120813,3.97244957429632,3.64803139659658,5.24177929512623,3.4266106403503,3.23988722895946,3.07109062220665
"AKT2",2.78754746038799,3.35775101859304,3.10797467766352,6.96612410063717,3.67416563504518,8.17439221481545,4.99910290924347,6.13366182925864,3.17694405854077,2.60508452352671
"UBA52",110.736703284646,4.19050295355751,466.843284023372,336.142434007944,451.208466824341,78.8898790756996,80.953912152637,252.624675724702,333.269781471418,337.92773793654
"SNRPB",4.42279853045822,15.429394577797,3.7978765530693,4.23490738965164,4.39643165558882,3.95294967947608,2.97069872428593,3.01110848105934,4.08820174301374,4.97697583510966
"CALB2",6.43822244817124,3.72914678399404,3.44607238995283,14.7141651788626,3.97663322269573,8.10567247412633,9.16633396034247,9.70122456919989,5.56520586439213,7.12769861721392
"UBB",80.7056258700549,50.0127991102652,767.349884681758,1098.6566954694,456.783775542726,274.422690679504,929.753004736069,1929.64479438966,947.19384594422,544.510774210608
"NECAB2",10.038777569943,7.41402700517129,6.37894843750338,10.0380139153402,4.23991210760485,11.1238447093414,7.77098920082633,5.31200128104028,3.68540795363382,6.76458581590755
"WNT5A",11.9729683898256,28.1706289978649,7.43632540543366,4.04527489731911,5.4969622961311,7.84616888997268,4.43048375823964,4.73056945319844,16.5848667117672,20.8423771417575
"PLXNB3",3.7872244680217,3.5295068734245,3.87689636865711,4.58460365548812,3.79698661864863,4.71619163108496,2.76983418228078,3.04206222447453,3.47313223175759,3.55589209694421
"TAF1",4.17816840002887,5.5362476567562,4.45651152374112,3.47970591671541,6.75687544578965,3.05293171916312,3.25164133236228,3.48918775520464,4.78670617715048,3.70663698506756
"SMAD7",3.61998683010892,6.88607568995606,2.71871431125697,3.18514118804877,3.61437845107063,3.13852665432868,3.39058087942601,2.87047172456053,3.18720222467106,6.32331880589168
"TOB1",118.501097834197,14.4347249715935,116.126979702748,14.6802819809592,32.3755948126179,4.61635840320792,4.12202873392545,18.5185448625805,247.884359876553,306.508625231725
"SHC1",5.65628044252291,5.37936825920214,6.58340055934662,11.3122536108934,10.7590335747889,15.3043073254266,11.8063046973888,9.81971349441003,6.67715195347558,4.27803674583826
"TRAF1",2.97319156277818,8.6316008043651,3.78598647042688,3.9973007276649,3.28899455176956,4.25636163645994,6.26340667917493,5.62925950945424,4.39359745616201,3.02175012104443
"RNPS1",5.62980421931234,10.284918641593,38.6072306567047,211.014294133647,17.6467324017324,35.2105439253235,31.4202501516096,218.438238364492,38.8159580572802,55.5661984310866
"PTMA",129.857882677507,15.3566325974074,152.712788693629,486.879186000296,248.482013030382,333.815880171124,412.281149946611,465.93930096163,123.497432446163,124.845206441896
"RUVBL2",7.14024062570085,3.03249278347736,13.9504066440888,45.7411703257814,4.63902745859476,11.0141209966229,12.1390411499775,115.124189054733,4.98508669021754,6.48779101015516
"BANP",7.50740079960785,5.00733521628233,14.7470313547647,33.8985548312471,10.2938715365735,30.6476291445847,22.3011238121678,48.555079894569,33.0421853683622,19.3207177043119
"CRKL",14.6475233568754,90.1443495116096,154.181266847725,60.2954316589497,42.6063673109863,41.2641133838804,14.5317157294602,160.095235236429,181.99649514234,277.454938467588
"PVR",6.18187674201209,4.50123143237101,6.18422867349043,14.0509309242668,5.93682816214374,19.1014853818283,17.6639394504061,13.9309226892003,4.56454682647816,4.1869214963002
"CIRBP",448.815664158514,429.51574570529,821.652257205933,323.531610198307,819.62781978606,51.8563913710488,20.2284923824967,172.020872482381,239.998576197874,437.807878153476
"HLA-C",7.00630378887534,18.965136253655,27.9590148253259,34.7943843805396,20.6387369351861,21.2474355947095,28.5449505321598,40.004355595964,28.7856917897894,33.9322989265954
"RELA",4.30635605520019,4.48282730311404,3.54476816271942,3.90573192580551,4.84072378321863,9.31079213212082,4.32462831268229,3.91980268528147,3.3333822686533,2.95954567355487
"CRADD",19.8635455012603,16.894901321375,27.9590148253259,18.9662906581136,21.721560048959,15.385680723893,17.6977111641868,16.4985272324128,18.0303311683097,17.683016511776
"MAP3K1",2.59427274716493,4.12388316439772,3.8434875828922,3.21680557639452,2.62789888326985,4.35739526635445,3.42171566253806,3.55278247536964,3.50825750754567,3.89789257695419
"LYZ",4.1585963204579,8.86449316750259,3.19639166991999,2.70884578974936,4.34689447457913,2.48217008901517,3.25819047958619,6.98512933053929,9.41208040733219,7.84218263150764
"GABBR1",79.2959827067348,27.4465909909814,188.052263862287,152.31005414764,8.48482945900526,19.5873515262429,15.9250281936857,155.715272990914,113.691227715814,179.31408762643
"E2F3",5.3289911933036,3.61597679435853,19.01296639444,11.8846053816303,4.8405209157958,12.2193510351229,36.6091518241764,10.9423375821814,5.26098335244247,5.92188523651199
"GNA14",3.59391421678689,5.32729431688599,2.81476557356226,3.42309880987442,3.82533028358319,2.92663282078527,3.22388670240019,3.62354947494263,3.34007313405634,3.78102789151942
"TUFM",14.2517124505505,2.47906572577626,22.4544421678148,64.8913486862237,12.7897782506507,20.0268429660953,19.7224571771068,58.8161418782043,11.5076928127523,14.2652219319817
"SNAP29",3.3729624067181,4.81487667569915,4.43563558246719,25.83102812493,8.25781280805895,16.566401437907,9.59876771656803,25.7664767936896,5.99813657758431,7.55259114431844
"ATAD2",15.1418206012528,3.94746180098534,2.8556640409299,2.18732271763999,2.30086306537398,3.10155143601414,2.167899082638,2.09038404277773,2.54803333762086,2.29589280154971
"PIK3CB",4.5934125965954,460.255364519466,112.134959699625,282.390940018719,5.64621129155594,39.3636718169998,62.4881139531653,470.96416403928,125.349191767954,220.347732589818
"PRPF6",8.16651427037516,16.7160954089771,17.4404511741874,25.8112993912845,8.65701889994054,25.356864431052,23.6597669292701,22.2963709730102,11.5431550347421,12.3205381955219
"SUCLG2",23.3123612127078,31.0109833313261,4.96701325553249,3.60414661121708,13.3764919492171,4.17691621594036,3.32866710883134,3.31825354208974,8.70723791578237,8.3150894599627
"DDB1",11.5090135338675,18.0797560883256,15.6681000764126,15.1487119070824,23.9334791655728,12.838582659969,12.7263203115532,14.8512264598981,13.4697785618337,12.8047061240169
"HIPK2",18.8691676289101,6.85978005315871,21.45752835916,154.037408943271,9.46650988320612,291.14831980126,234.464871474751,335.685236150797,27.1310837175675,25.0186674687336
"NPL",2.89525693824878,6.99897001794419,3.83840966766426,3.10138688680824,4.08532460912749,3.16742091959881,5.07405092629409,4.47997070068103,10.5284597303818,26.8421465992409
"LPIN1",21.855317007685,44.5690334667052,47.7548595505026,75.4987463500785,14.8172378436268,16.6936935838932,47.6849415127395,80.7100486671563,51.0031288266932,61.6012939740801
"SETDB1",3.06564109215734,2.89826132246551,3.09160518388558,9.64390241728523,5.00630010948138,6.99029057297039,10.0016018716105,7.08506104092719,3.23751188375893,4.80297422200819
"RCAN2",97.0940899946522,91.9138460312878,231.181747021991,581.674528944744,118.073764655386,5.31706860205744,27.943598339264,971.768429189255,297.357457997838,439.772441157517
"STC2",3.22148382584815,4.84115733528039,3.85798613357142,12.6743594827086,4.42498257828066,16.3544612504862,10.6796223160964,6.68320988552077,4.56454682647816,4.0061781618405
"NSD1",4.55225789485407,7.18002945210628,11.7558696847723,13.4955363195171,5.55042311331863,10.7069205631703,7.18693511771635,15.3211330427999,12.27409634517,11.1918817816044
"MST1",5.29580686099434,4.1585963204579,7.61627659924206,6.14239844928868,5.58125353536861,18.0423300138868,9.55156297760356,6.05212865683818,5.48115574458758,4.80297422200819
"CDK1",13.2439385061327,6.02091935897513,3.09945689141139,3.64981796810227,3.46666449526797,3.18403706008106,2.93335588852572,2.98304979063395,3.58499846936528,5.90672234600761
"ARF6",81.7805159984159,57.1000950259641,76.7998397216392,77.5059300431856,111.714008695712,68.8554870653023,55.360159001759,100.304919464779,156.288712993015,141.552770274103
"MAP3K11",3.85606073151456,5.40252488848718,13.3965425847374,9.63349300185036,9.1454633917455,11.7749336301778,7.13718043700913,5.97963676244016,7.38409697488671,6.27375544608946
"MRPL11",9.52264141680133,12.3150814950642,16.0031230946696,11.1780088121861,11.1341690238338,11.2314310507722,13.4475383736085,15.0397138548727,11.8850875413526,12.1382410633155
"VEGFB",5.09942727575273,3.25902356092252,7.91942047965569,6.68811139908812,3.38802328392565,8.76037991077991,6.88445090078438,14.8920112158162,5.54415207157218,3.78260245082412
"S100B",60.1881416031646,4.84115733528039,328.998895301024,334.77634897042,178.001428711512,147.817918103147,148.673055923139,271.930691666652,198.318180586375,379.948843412863
"RABAC1",11.1707058595626,13.0404353078568,18.7623279123957,8.67241573116436,10.5171823272203,7.29165459785724,5.70854518364391,21.6734665445505,8.54537956109867,31.0687212968308
"PPFIA4",48.6615762114847,8.77306532814023,15.5191074518195,85.495331259929,19.5925471266773,14.969637699075,19.8900295562999,33.199590454032,22.6555274055719,33.269307262295
"SLC25A6",4.69602913660398,5.26143837207313,16.6953636229927,20.647348172389,9.33265248170329,57.2989896229871,33.9465400095803,73.228701724044,9.87384735637824,16.4666093920323
"IRS4",4.87708055044543,3.80705019054411,4.39673793452727,5.55319024569258,5.64217837234729,10.9036394532571,7.53047406183305,10.8097879591024,4.98655362934805,3.70680035009567
"GRIN2A",12.5531221144874,6.0764002316921,10.7283071756353,38.3850561790598,10.1465459277167,18.9202041741138,13.922725930074,8.49405983566833,9.47871848092805,8.88988090530708
"INHBB",6.09108484845822,6.01249441884193,10.3333803227791,9.52932158306613,9.40091629995345,14.114631847174,15.9005000686284,9.54725698309628,8.11113200733313,8.54343196946908
"EPX",3.98302830713118,2.40338259293871,5.505193926853,4.20016374076816,4.92989331900719,3.4882392016586,4.76817118119758,2.73826933170293,2.7430159740703,3.10727380732057
"SNRPD3",4.17134093532744,5.82912586055961,21.5017088395967,73.118792509439,11.0126464570887,14.1796517672356,15.1931962143156,20.307047453856,21.1704200991459,20.6840212163316
"NME3",7.77932268042913,4.58890767833204,14.2440854004111,11.7937021100572,6.66481724869957,22.2565671221391,18.3485994013667,23.2281797826407,6.47883024010238,5.6980108054639
"SMURF2",94.2226776131797,54.7052222999332,48.0599639610849,25.1487230275774,175.566102978627,26.7376191753847,27.736792607668,23.0263151347144,93.5148293627524,27.2126409645182
"SRM",5.10885899361349,4.94557215355361,10.551759365101,12.7270488434239,5.08689645350385,13.2162630975505,11.1517952366889,12.3035599308417,9.37998238086276,6.71737136272279
"EP300",11.2483077245538,5.81131624842992,8.93729881138107,11.1289680087817,6.87001688989921,9.54256103081748,11.5097379318323,7.71672762114799,24.9069250000755,21.9463414741452
"TBP",6.47823878505978,7.35899098957959,44.0580011000565,15.6374652548155,33.839968973795,16.3537560062213,25.5106300936576,28.1424538497103,31.1740293575675,29.8762866834673
"SYN1",18.0163645838965,7.51855435780902,15.7088754729006,100.941121757684,13.4335323684609,15.2097783209347,14.4624499905497,121.314562644305,13.7468369000602,10.7565244722572
"PLOD3",6.16121030360285,7.32213876795285,7.4030227300293,6.4136037830439,12.0963312993382,13.986405922599,11.7304566260109,9.14705105741103,4.90788271514296,6.97751642715939
"NDUFS6",38.5531520023162,7.25592548226977,166.222818294525,247.818887631134,27.2322790216052,88.0867423783864,206.982892324231,380.512159907947,47.0701306332263,89.8639668581721
"CASP8",6.77277279041185,4.30787268392364,3.76276362564634,5.2242088848989,3.84883559772204,10.2887684325972,6.46900740292493,4.19775564235486,3.53780077458587,3.46121791757083
"NCL",25.9572503283799,21.9680550395375,25.0108271145494,103.436599916019,23.699338890068,30.1839329678403,61.7442173857858,82.061702041137,49.4878145408192,72.793543417141
