"","P_DMNV_GSM488119.CEL","P_DMNV_GSM488121.CEL","P_DMNV_GSM488123.CEL","P_DMNV_GSM488125.CEL","P_DMNV_GSM488127.CEL","P_DMNV_GSM488129.CEL"
"DLD",80.7795831769503,20.1631115231184,95.1300476917409,71.2502570381186,15.5851998351934,45.5611900334316
"RIN3",149.617340390315,104.31546836571,59.4682293598951,67.5304284995062,103.21726221086,122.138902179952
"ITK",31.0192612747549,26.9387200449408,18.9771408676238,18.8438632240958,25.1058772284499,23.510064772768
"HCK",31.3354758890626,47.325700129628,47.536985858581,40.0400686525394,34.0659825504381,28.3257914684134
"EIF5A2",16.0340471183795,17.5642219891159,13.2587949567736,15.2695994065669,21.8465371433275,18.3738536586264
"SMURF2",32.7968578847702,18.5267026878755,27.5736473549127,65.012867205556,40.5223372259156,64.77755055508
"LAG3",16.31726566373,24.0308068684791,18.1281277372336,18.6444690034288,28.6180934646251,23.4583905187466
"SRC",23.5504807929682,41.1065325639694,18.9838359170222,22.6606095189624,27.7351283331421,30.0864932168122
"RYK",20.7981493887493,54.4773793171959,26.6052115936912,23.3830600894508,28.1256947338535,36.4076312196602
"GHR",13.2620958552115,12.3064186957425,13.4833855381072,16.9758794834247,20.7145673719369,15.3860409819662
"FLT1",14.2240960001737,26.0240739303293,17.4590860537641,17.2542618678877,42.967252697831,16.8321853231816
"IGSF1",71.8828441844828,38.8995688392913,48.152001011576,42.0849404741381,49.5999754596991,44.313554713073
"SNX17",250.740219451528,69.2140950517995,234.382260795379,92.6742431807392,112.936710896771,76.4575539454046
"UBE2D2",380.291036977818,114.681922836949,367.307919894077,227.207611328991,69.9860511797627,107.862313936067
"GLO1",413.95069553089,114.901813202674,426.472488257231,224.563224245152,104.112275692936,74.7857535000649
"TMEM177",30.8705415431808,24.4455878438683,22.0514295146421,22.2164916678417,26.5709669337792,26.9533127947886
"PSMC4",115.253489132963,56.7953234747787,39.5214771817355,38.5477430621933,62.7251260077159,75.8938964200455
"METTL22",51.0645370879209,32.4833803771496,33.898610842518,35.0169823381184,47.7900553196216,36.0621033224106
"RUVBL1",37.7907505336419,33.1395643070365,33.6368429461919,25.8150724230089,35.15112062881,33.8696414946043
"INSIG1",47.462592727234,35.359077556526,50.6991042759232,29.7462755144739,36.5331883671065,41.3997950032434
"GRM1",20.9763775571565,25.3503129022339,16.9817975192153,18.3281865388161,24.6262168942853,21.4918037053415
"SDCBP",408.563673241691,178.277233628949,869.703509405174,801.220226247973,240.603230862509,334.085435820031
"NTRK3",132.499532736545,25.3695993067831,97.5443528874837,74.0574854854352,59.5807194829956,111.677966151712
"COL7A1",58.6183206154851,82.1713099433656,55.9309588754388,51.3086896251526,80.6631331716157,58.4904212840738
"PPP2R5D",140.389639997959,133.039016081076,86.7371289146502,76.3310243345753,83.3776222608391,114.976957793483
"TPBG",63.8688700666802,77.3638306515792,52.6551850313228,71.6623550344906,64.0313103658777,92.5630505000369
"VPS45",122.318606897449,35.6551251998568,140.64746511619,114.453478786406,53.4428505276451,35.858107176095
"MAGED2",76.1048066418245,41.8353369713394,84.8883860759348,32.8490239611367,37.9080520068702,62.6250117667718
"ASS1",171.470680601596,44.5283846126116,95.3584053804755,50.4620280070072,63.1179601355171,67.1261967006856
"VASP",79.0430003548864,97.9533270047996,133.864421880717,119.526759556725,128.002066567264,81.9436856492574
"RASSF1",43.9993530790549,22.479106398529,31.6881247542526,29.9526355012221,27.8367958348655,42.1088614899666
"AKAP12",152.59958904459,116.308591799751,293.037771191449,260.85646493045,192.88584636174,78.1322405337975
"ACLY",41.6613328383686,69.2162231821808,102.044881789844,63.8271006290416,49.0971961937033,91.4088084407681
"IFNGR1",82.0632205711384,41.1239865837283,286.989542616717,45.2107776558741,22.9394656153185,34.2055630661042
"LRCH4",89.9509264997567,124.735040741409,75.4346738520071,72.5142022444336,124.049160412945,117.796066584104
"EIF4G1",83.5361876145547,102.068069475899,95.7535605062188,86.7632319926724,72.3739942047671,95.0230581706337
"UBQLN4",210.227644276288,475.390768717731,152.057947456208,287.236865580252,149.751364902414,484.786226322069
"INHA",38.0325920552238,43.7339630053466,24.7457713774767,25.6652631842776,45.2207365733259,43.2574770470673
"IRS2",357.185731718804,191.717260127501,602.641173068659,705.963908430137,397.542711351092,151.20170755985
"DIABLO",283.345623300805,116.553098823849,148.278381871543,115.135228686446,85.012199826469,77.6805246225624
"TMSB10",1712.44766626711,847.247470458491,2971.50951436895,1010.73580695114,261.014300663163,772.607667080643
"TNFAIP3",27.5742098919256,33.7237680019398,24.9018954676421,31.0192612747549,48.8290755607829,26.5216258802082
"CLN8",19.4046369889954,17.4910916259623,19.1817198214749,19.8313808031243,20.161662278813,15.0053181987806
"GNAO1",12.5366075620655,31.6721915493837,15.096168567734,15.215734112778,29.9964657613352,22.9151922682283
"PRKCG",30.1604555862504,48.2927424195858,26.2121475410662,33.1537796618,48.191112837218,37.8862699300283
