"","GSM571695","GSM571696","GSM571697","GSM571698","GSM571699","GSM571705","GSM571706","GSM571707"
"NCDN",309.348879904102,252.775354861977,257.140492087332,668.504749504739,880.878358947914,309.954362643372,405.038995150717,943.236672279484
"ALOXE3",54.7364892737543,55.7387212654723,42.9747993904799,52.1585551227998,40.8780649571902,53.3393374657157,50.0811574371446,53.0487554468262
"OR51A9P",31.4963774120259,50.9011730712087,30.2340847270964,32.0207012953306,21.7469473967068,32.1174845521195,25.009494630332,31.0333814753142
"HADHB",79.9958914125252,117.372612353458,127.387508060486,89.5453120552488,121.515791481666,94.384758298595,153.932067663783,103.877544047128
"ARL5B",79.694596281265,91.96417129882,105.126895271695,80.3631940344515,97.4693014701072,79.2737324840557,111.399040784622,102.523228122535
"COTL1P1",42.3440101561159,36.1187735412859,21.1999947146649,48.6120476537114,32.0895132245652,36.212729059115,42.161111606385,36.3281249777716
"ARL4D",44.2080747022364,39.9884650635835,39.5204645414246,56.8909788999194,53.995265238217,46.1693654799151,38.2647746973909,45.8486071098421
"MCM4",103.564446283472,102.770685785634,138.475026081042,136.737770750266,196.553739288982,115.173180797406,93.1518166617522,160.370280613967
"LOC101926974",9.25377486489516,9.62678453129454,10.1771521033795,17.6580606717729,10.684577829148,9.16970931314423,13.1845643798624,8.70206624787976
"USP18",206.095900790691,156.912665868063,187.165666201955,152.538329999124,133.870196572096,198.443706665307,179.680868996967,156.559148034739
"LOC100507389",12.6343890699147,11.7252192918538,9.57098229577167,12.1727565356737,10.6901930407788,10.1810044606124,11.649127513014,10.12299299775
"TFG",71.7521422109785,84.6014215552805,126.261763826189,76.4557446381502,156.30812908389,106.028919144628,92.6779996190163,130.578177448355
"XACT",11.468747990015,11.2755038721785,7.70926863155172,8.34483775397523,8.39520759339769,9.58586086528048,7.55984680742023,8.95247137114805
"HDAC4",152.991214658876,145.943383907808,162.702431359617,143.94152120177,132.241391477408,156.998503796271,164.384447374009,147.019835265748
"LOC541472",23.9588706457216,16.8379897099341,18.1403199937511,23.7944466617479,16.1152872599871,15.5021778058554,21.5827829916525,17.6220517121706
"MAST1",131.764324506967,184.335356007747,102.095749906371,119.293365536337,96.9307157961138,121.929465512693,117.480377795329,170.869726163844
"LOC101929977",52.2567320009542,42.9871035381552,51.0251636774614,41.0711375164867,43.0581073174497,47.6885495951669,43.3582012063759,38.6629281614335
"SETD2",95.6304394323631,138.306197991894,183.330244411334,115.849017602307,161.284725048927,149.141815664057,133.356191677198,159.529232420931
"HOXC8",76.292429479978,63.5203959352004,53.9997191951435,55.527748707013,51.4358378336213,58.4884154723364,54.1853522457365,54.5870565163644
"PROKR2",19.1956033219376,19.4171425159333,16.3883647190399,17.7921382714854,15.8066967201055,17.2932485416664,16.3802446539679,16.3176342079627
"LOC102724404",21.4235253898963,18.4935079000857,27.889593468064,18.9323028462247,22.0617143851726,28.5251783165008,15.8889292491246,17.0443420008354
"BTBD19",175.682782608153,158.182040527717,162.048628475298,156.881018860429,137.910739714953,158.624081493891,161.007825560909,127.53513998726
"TRA2B",95.4559353122236,140.140777966018,189.152364409441,111.713675900379,171.945911274109,146.15435419713,131.680417062062,175.53403775333
"LOC101927585",6.68568322452658,8.6522538895533,6.33576576688119,7.55660912746704,8.13381399804409,9.04168714965227,6.90237568768934,7.98715659929001
"LOC105371355",9.02119778933255,15.9999667289699,8.96781178867854,9.15761555095355,7.93363486010941,8.19827281770691,11.1835243321666,8.03169786911572
"CELSR1",102.225974100994,86.1893674216475,71.1631762883322,81.129067443573,62.9808795394372,92.4813145717765,90.0774449007622,75.1973543656988
"VPS4A",158.408286936555,191.587284039021,211.464840304615,179.645003534061,187.382965881371,184.471099330757,194.016023878723,211.722384918926
"PWAR6",48.6717249420556,111.645322581101,90.9367160109143,117.221549280626,299.780555631649,65.014337357141,140.29239549279,280.585763420048
"CPT1C",161.013182551801,175.790463833681,168.396459950632,240.442814084621,274.974876424675,159.939115015571,195.260185978787,344.819845890075
"CD48",41.979701408158,39.1756416665021,32.5310616424627,35.6631442740892,33.8250227636949,40.3314676269136,40.7595155713939,35.4141006491021
"MDGA2",29.6951826229935,37.3285612761845,25.9490532901225,35.8093145941562,50.3681905927527,30.8724912382594,31.1255408254257,60.1786567721415
"PAQR7",90.865076259874,92.3912934701549,101.412311740987,76.5571384120521,104.453498231224,95.1924336055015,107.905231383854,93.2335308989527
"RPL7AP57",45.3252163103439,32.854429828306,18.2272498869889,15.0486795729157,20.8769637052645,27.0676174705756,21.6901330861241,16.853811621757
"SF3A3P1",9.17720605063794,6.45149270194619,4.926158337653,7.05328824900371,5.05398366027058,5.80191837923626,6.12184280409591,5.67563573690409
"NRG1-IT1",16.0116713081315,18.7550343474387,15.5039508802345,20.1945766886762,25.8782831090692,16.900089714574,16.282981683192,33.1125910389899
"CLPS",24.547411556181,27.5008060574699,22.7448182305981,28.4364999593815,23.6763535473599,25.1111814132873,24.896620204056,21.5877054077624
"ZSCAN21",83.4726692294247,80.4284493374486,85.1673762339232,66.7639774313213,83.7269983684,81.4635624206519,90.2041560268544,82.0931533660706
"CISD2",71.9211906675836,103.762475945911,111.495911656442,92.4172976794247,111.271090307822,83.1630059131107,89.7737030198605,98.735363893918
"HVCN1",89.8529521718788,121.845655385275,113.026950174315,81.9418182058114,73.5624181597139,84.0743025142945,147.695903317775,88.4597340661781
"LOC390877",198.749028749552,158.948104299836,206.861736161106,176.8747133949,200.08927096583,230.016413120563,209.644329762319,166.353683345286
"PPRC1",87.770182377684,84.4135679781652,90.4178683104106,95.0171480738475,93.9736903893172,85.2476996839651,82.9266553090951,88.015151810298
"LINC00924",9.75926163043051,9.55876345685276,7.59688509370982,9.53898656186098,10.0905506459075,10.5289962292752,8.87583593285785,10.2454610317275
"ADAP1",216.503419330128,235.255395367455,320.431462565109,246.78518858522,258.809542262631,286.52515632437,195.912413087352,233.674095604472
"HTRA1",1050.14294140385,956.286434383518,1060.36849781395,865.90863557718,780.243162924965,918.323719884782,1295.39826358607,856.52586344054
"PPP4R2",17.3665226166069,14.4287958485877,14.1154087359759,13.072978754846,20.1882366744027,15.0057549641097,19.3677572886909,16.2837717575583
"FGF21",85.4268688998019,70.622892224948,61.6125354129543,71.5307171200723,61.011994988117,74.8897308714819,87.4911387108253,62.9357127981003
"KCNB2",57.1382125437683,44.9318325987981,40.8260192780078,50.3447348093999,69.1552080922352,43.3984917587521,53.3266945364272,76.9541379712725
"PRSS37",27.2561899179512,32.6930484097361,24.4878973959586,32.9730400112019,24.6147298368079,31.6636134490296,30.323344950012,28.2385870812008
"LOC105376017",11.7109970173756,16.3061919731848,8.5397864880495,11.7683405856352,10.1089973004442,10.9497498019456,11.6226730403872,9.1914469911892
"LINC00304",71.5705419981125,83.3209856035635,61.7893803309112,73.7078310126206,59.7278547414056,71.2196282463816,60.7569692362867,64.0301284932638
"DCTN1",320.817048569495,528.793268011095,541.333927513847,541.607159580338,581.334210129766,476.001727787143,342.829869169619,560.523869410937
"TMBIM1",560.253520852723,441.940702983158,571.974492310816,338.229573787659,376.148101873443,434.975399536562,547.006057815836,284.266444574522
"HM13",96.4740481806991,108.02728971719,104.356091059634,100.44340282527,104.171801943207,96.8005272209065,110.519260209392,120.116039365286
"ACSM6",21.1472036571928,21.3753627750428,18.7146868119767,23.9617936601732,16.2241501033906,18.2516754486004,18.5957624965522,19.7433650785485
"TGM1",74.198802594704,69.3240482728286,62.5633994474675,68.0149034620703,52.3665262057498,63.0648404012372,62.3157526643887,57.4291379121595
"POLR3K",182.793124969309,156.070277283368,116.120670722447,128.916400314392,166.095019121289,139.161372238354,148.224795903422,197.193337705268
"LOC102725080",5.19316116917701,5.97982390380231,5.5954610110296,4.50438767540042,4.85498554419177,5.49107645962204,5.81483800355262,5.2781926174674
"LOC101928441",14.960795670328,11.1378356162522,8.33984170068282,11.4849924244842,8.80342550051586,12.5786919501313,10.7894169505299,11.4163534396708
"GJC3",61.658675760733,45.8087090099276,35.0259675791363,38.3764937154406,33.4016391950943,39.3019775226263,38.5688172527604,37.8158724865271
"PPIP5K1",101.280035125296,111.579331287443,99.2243292760687,126.210313736134,144.946029094547,108.295388476538,111.818725791655,158.835325712037
"WARS2-IT1",12.9431870838357,8.81228405748375,7.95129584710508,11.5267188941306,10.9734403527403,11.8831301238918,12.1417460592743,9.42736117009043
"PSMD6",52.5763104839822,70.0681062728417,85.5533237826135,70.0184393210342,82.6159824691051,72.9625880997868,74.4501577202121,82.0470751659485
"SLC13A1",8.26670268117005,7.4158239751217,7.4768521243621,7.67441084060992,6.73693322630654,6.92919616788283,7.56697144010269,6.76761735522675
"PPP2R5D",217.844518235053,255.095033349899,226.856313375811,317.30644175253,423.139336606437,243.451739720077,268.028573713477,449.792563888041
"LOC105373054",54.2983329335687,50.1161262481944,44.1286895371396,49.0300048764761,44.5332809542568,47.9806567504635,41.9653294017257,46.843176332079
"IMPAD1",171.168924993414,286.451483674834,328.396285814835,227.794957266064,311.780091831248,216.706257148782,231.538934422454,265.621846843332
"TEN1",137.695633469768,103.123333857903,103.281997651061,92.2042918184097,72.0280528991499,112.271504871738,116.543440801908,95.2861746922456
"LOC101929450",47.0348109330478,81.9644836382713,42.0621881944095,43.1440288929082,44.4109029819907,61.9317797221395,23.4365450134568,59.1253125591253
"HENMT1",43.7974509183554,53.1085781402051,55.2054961153411,48.095532967257,74.6839847899445,40.9333546197197,40.9763620488132,71.9390398875555
"TXNDC16",26.773094616196,40.8666760687736,45.8486388896859,31.6777508227495,62.6683020579163,42.0701191801305,37.3108933889529,54.0012538368275
"CRTC3",112.963509092864,126.891005582624,180.611882377803,160.711683011995,141.039357752986,160.217508141726,159.141136845553,140.049789037446
"HSBP1",29.3327006408121,61.6216325807518,57.2445324606798,40.8676675125452,53.4023379776118,49.3008289725388,49.2012137196814,55.5526566116636
"LINC01186",25.1165951833559,20.0930407004561,15.3873085330067,24.5708864160187,23.3441475169339,21.6677883695799,26.5978919038886,21.1839835228426
"SRSF5",305.388515783886,460.263746389084,541.977443786997,408.071176117253,528.446642809146,497.701870899105,400.271753348617,543.996289152057
"TMEM97",67.1075415226199,62.9687882599622,57.4310486725071,63.3281925973754,67.1000064503654,57.0693410520337,69.6033577504592,77.4621156625553
"MRPS18A",216.880870702252,201.13578906857,197.837622879699,184.384682417677,196.186097493856,181.225982472654,224.359117004852,231.952084308831
"TMEM126A",18.9625358121707,23.5945377136112,22.436830726885,19.3983091427957,22.645037133196,18.4537485664102,21.5498511620268,20.3656365086744
"HHLA3",63.4588292433253,61.0425785322158,74.2372312687051,55.2374187968022,57.2712822780502,53.6648671110805,75.1581682081219,72.0258561868096
"LOC100128108",8.87237288586769,21.275763497893,26.8511132755488,13.5775098050733,13.8559718589631,19.5639801379362,11.5783759367429,25.3763734053207
"KIAA1549L",98.1496351715942,118.808973906526,69.9161093633076,236.027475423908,274.92018022199,102.687516730279,144.331661202984,308.786313829992
"CEP120",65.0504891373876,75.8606590401525,103.048307532946,59.1569595494112,107.706984688665,88.9702437613444,74.820048709362,98.864317046124
"LOC100130865",91.6531779487717,87.1752082318487,61.4047774396452,125.284749447416,70.9799670714021,77.4134853955999,76.2109291801913,80.2560918917389
"ACTL7B",153.546306605724,145.833565220279,91.3231678482052,120.030397332187,92.9397590824093,110.984008052933,106.941202937733,109.242922127085
"CCK",68.0936800928598,45.7178926671877,38.0307372055352,48.6915998968826,40.5945740007895,44.4438225160985,42.9930334286533,43.8423735407216
"LOC101927881",24.8913056085742,26.9832084940065,24.8676969915355,49.7019310417639,35.9331373862146,24.6165725618835,37.2850662534208,24.8960679854732
"HES3",196.03684184578,160.055894626176,144.060000082196,135.461118218236,132.996364547027,141.083063705322,161.017088803357,126.181010560181
"MAPT",373.021764794343,560.012414757687,537.608821150438,558.646943818753,511.98190086073,497.380108008248,521.500201515906,602.527801216484
"OR8H3",5.97825319375429,5.77994193676911,8.28209068714224,5.27465231503968,4.35192290727853,7.3261640158007,7.38084503347468,4.69809537017444
"ANXA2R",25.3238701841275,25.2687080799972,28.9733580615694,25.860029216781,24.9553459741798,24.0608882832083,29.3203414630023,20.7349692124413
"YPEL5",68.1439182908162,113.934511130972,121.015413310027,120.062766002393,150.69732521641,100.975396440075,117.343164996759,153.870088851404
"LINC00484",13.3814634652512,10.868349802004,7.33598149631223,12.0854727223352,9.00712697811405,9.40340333519073,8.36031904948065,10.921801980249
"ZNF679",16.0783226279391,13.7393704975582,11.9703049410866,13.3131494467443,10.808541841351,11.1541370703542,15.4495509406498,10.3930270032407
"FZD9",221.126021915365,174.160784380749,212.400742613731,200.496466363893,199.23495850276,191.437015454014,201.341394307334,176.176538188638
"LOC105374293",30.0410638691048,17.5548528736352,11.9181714365436,10.7323343475576,11.2362443616582,11.99027630819,16.5817572582785,11.8638881791051
"DSCR10",66.1294501105927,48.3695094051802,47.6950949706826,59.6209723864683,41.0390662220396,49.4245182947872,51.7110968068798,43.9593759276805
"RBM7",14.5664357143791,14.0911162849172,20.0701709505296,11.7072960475773,19.2865875596244,15.0750616815839,19.3664417121508,16.5129846551804
"GIMD1",5.5938943252789,5.15731798286878,4.87487085663961,4.12827764021918,4.37497265602929,4.96206625962006,5.50573434229926,4.86423523711075
"SLC36A3",18.7663737732903,14.5621755368946,14.8989421971743,14.9389516027144,13.6630342126725,16.0811313235212,18.2614826830019,14.6693089071359
"LOC101929356",102.319123461046,100.501066437908,82.3941497535455,86.8574082772017,112.174426661462,84.5207696812168,80.9265394672086,106.88473384502
"LOC105371718",19.2117362160916,28.7159622294564,183.363032652282,20.3080385685122,19.4105083932777,43.7607027093396,16.307435305593,24.285983387377
"TBC1D7",42.2810412172145,43.6116600010938,46.016106029069,39.4831448347235,46.3292043221204,46.0135863192594,44.9350094371541,46.9929033818414
"SURF6",93.5755034535396,76.5201607859974,98.0379219846649,74.4004271969711,72.0325963122422,100.296955250832,90.3200888367223,75.1868784058176
"OR51I1",31.4301445037989,25.5376523401069,20.1208730457031,18.8054509872039,20.6361509556841,32.1603900742969,24.3983215870797,19.6097875428856
"LINC01413",15.3589426984965,27.0973901151556,17.8415864702522,21.2938512929965,16.3783713642275,35.3185938363554,12.9089701052453,21.6522192975503
"RNF157-AS1",39.1325711915397,46.4036376603593,37.8828508793416,48.2340150020566,43.1425336607195,43.7610060364679,52.8415543720142,40.870925282864
"LOC105377477",15.3104417054218,17.743306762788,13.775139272345,19.9934980211505,11.8061363198808,15.3191888121024,20.2315507259731,15.0326349005239
"TIGD5",314.297067253377,170.884413090755,159.963839006637,138.565376086348,141.417710726344,265.552260476939,267.840626991021,111.672720813133
"HDGFRP3",103.23554643301,150.342282300077,161.747992902699,129.906787328383,180.448957723396,135.667749643485,142.198949814576,190.683473401971
"TCN2",156.169401328261,168.978279042465,163.208795772811,115.287237282256,97.2355523857147,111.232764670145,138.647808235345,130.97022009775
"LOC105376862",3.8847856566013,4.13269816745055,5.3435628958733,3.86770027928468,3.6703661722513,3.86857970970953,4.1888754835517,3.60513928689083
"HERC2P2",653.751254698765,683.139782757686,788.841695784879,467.574680888429,634.054481554573,523.958958418076,732.317265622399,534.322885461272
"PRR15L",23.8152534942291,11.2006301825709,14.7955354145593,13.4044860502597,12.9476467041645,18.9012402720258,12.9314845260561,17.0967358088055
"ZNF454",69.4294578078301,72.9337667207673,83.6233537891252,91.9578607894423,88.7744123426774,70.1802897973983,71.2626881351942,87.2398267612649
"TMPRSS11A",13.4454953323977,12.2185484529351,10.495194513024,14.3807598326555,11.454336604103,11.1754730820234,12.0360741947756,11.5686370552338
"IPCEF1",75.2694226351598,112.538669346088,79.7415641880775,100.30661907306,170.706005077009,74.2302334020015,113.179432623978,186.276000303639
"PCDHB18P",70.4424899356048,58.487077631988,65.6269736284606,73.0554500894521,78.8912832716702,68.8544503665837,59.1901414761203,100.696449122886
"THOC1",51.7293801728078,74.3932076847815,97.5224185474517,67.4264155685885,88.0717849403217,83.0101588309637,74.7172783855794,83.0883325711778
"NBEAP1",239.43495901243,220.994093338241,141.263799956288,173.131328861602,216.675616611595,133.930524798441,175.479172742999,241.373753731197
"SLC44A1",204.276579925107,590.867976293133,879.528794504208,458.931174517852,581.374506543189,678.174157566884,455.556757697928,233.613202616641
"MINPP1",34.2700644511505,41.8498631492676,68.1721226836345,41.7416579679433,58.903971357935,45.4831100096755,47.2594849073576,65.2217388686891
"TRIM26",99.5169937849735,109.807211875862,137.807538512294,123.723522200543,126.078459316336,111.263840583208,103.31908773526,120.370078297011
"EYA1",84.2223952134203,93.5296575393216,74.1940711220121,164.299012620836,245.845306106279,65.6195593155806,155.125924699064,105.514539480674
"TMSB10",408.784022841803,295.127388055419,226.63235014219,313.861878424164,299.499337185506,337.725194724426,333.065012297898,308.991212666691
"SLC25A13",59.0957305653792,140.50571477436,219.877931167135,77.1982372416314,142.62884805455,173.524071605964,76.6504310548675,71.4706002613984
"ARSK",20.9558189827491,22.3072226871103,26.7171830707282,21.9478999611863,33.9478428734263,24.0717646251491,26.0324646191045,30.1867806527296
"CDK12",95.7562002502514,114.492239276268,158.165923763816,108.534056392927,145.562104062431,132.715218103702,119.244093749964,144.489315100587
"RAB28",30.2148107362787,28.2436570720103,34.7010400885642,24.0517006047995,35.1699895211099,27.6810929150391,33.4419947771585,36.5320801877497
"ARHGAP20",61.7920357943256,72.9454455915672,40.7237920211705,89.3753449591353,150.155134714047,63.319896842489,70.4076848764098,150.085105472851
"LOC102724880",12.3060683027852,10.5168008006855,13.5510336780926,12.4504415267099,9.75285089168076,8.49808633167872,14.0402527316116,10.5443042565426
"SLC38A10",164.950118030243,158.843362942224,172.865481002292,155.955216546006,136.478227047866,172.042596527948,171.498482431222,157.112482904579
"ENPP3",14.9176874473888,13.8392034276792,14.3932551409062,12.992498614082,13.6463952246503,13.1901676813405,13.7835442505493,12.6225107416658
"LINC00328",84.3561881717226,129.267428948092,113.808302642128,72.3873150242552,276.180949861502,156.639798069991,99.9735121321764,167.811991353627
"OR8K3",7.94922933382948,7.43143077551844,6.82086637693213,8.08700217798134,5.36001857383892,6.96028316312407,8.03480493894026,7.68183512670233
"MYEOV",37.7298118327155,36.8990047772526,32.3972173975776,39.9028254585615,32.5483837415405,36.7897763273641,32.7521111861687,31.8144439190672
"WDR89",50.1051502891866,65.411799550883,70.4887442964514,56.5199388625062,78.4723228083019,64.8998392628653,66.169432441856,72.88267469783
"RPS4X",43.9686703569455,44.0398301589619,51.0208489702008,44.7967138700769,48.256420496215,43.1167640038387,45.1838406293075,43.1775955355396
"LOC105374959",32.3419777747483,33.040875272423,23.4258257819807,28.4994070855081,29.6491532843728,31.4496705681773,28.8662941219532,33.096138615976
"CEBPA-AS1",96.9528901253593,58.6821571421394,85.508503936724,103.481352138519,83.2229198119101,85.2911413129543,101.792044318352,85.8138139298053
"LOC101928114",10.9932724273031,10.7540561175291,10.3966079570044,15.6904301616249,12.5185277673612,10.730891261651,12.2924365219606,10.4939869798914
"PRPH",155.675488922526,121.962430843655,115.563500523801,131.044137202592,85.481421846187,142.711125613141,137.32133711951,110.40456380812
"CCDC91",65.9229546462961,87.0179424821717,95.9733535279952,72.308131939309,90.3614802991328,83.0818824678824,86.6745778703099,91.5435922156031
"LGALS9",50.9140526320757,43.8660531336997,37.7201890089821,40.660470381099,22.9632510077623,52.9843357390185,45.7316161624184,30.4498876508035
"GLRA4",30.4176121998579,28.5648094318268,21.0687234635983,19.118401516863,21.7593717847497,21.9963920419726,20.1527246595913,24.3861313497674
"LOC101929411",7.11239278582861,7.58819103768376,4.67179833654469,9.08907828833348,5.64682922077995,9.61762049809199,6.24754765095958,6.39501613892057
"LOC105371506",18.2914051195727,12.671636933037,8.00373277499991,11.5107345824251,8.81266888310649,11.3195837307624,12.761464530666,13.4116980242911
"GRAPL",14.7918849127954,17.8414751689911,26.164159331179,17.8295205110234,17.5861161833484,25.4365658022067,17.7467999439478,17.8191300565515
"TRBV22OR9-2",221.037447935795,264.109063230278,105.251792994515,281.109032417183,187.823269512374,213.037560029997,278.680259194614,189.466109358273
"SOCS2P1",42.3796274430133,41.2917884081225,35.651898534938,54.4976834124918,32.8184682544256,45.1488081982997,46.6882950338678,39.6094564899004
"CLC",23.5904330943718,25.4031060203002,18.8399208653901,16.596901238457,14.9311253549548,23.9074110010094,18.701226685119,20.8400235095008
"HOXD3",60.5441221764087,50.3368488608044,58.0961638898191,57.7712577852624,29.2751772376845,45.8248101929361,52.0908112376154,38.7726651189976
"PGLS",107.201181791163,92.0762389748429,89.8325262207981,97.9198199387416,71.9499111355928,102.140059899582,98.9694255722859,90.502955433039
"LOC284798",38.1959296363948,36.5710463568952,31.1155749648542,35.1343669683603,43.2244889007717,33.8594585963717,33.9021297036316,53.5380986886316
"ROBO2",50.4028707077752,116.096848506558,62.5211755650871,136.567652858579,212.863237390974,76.0184655893116,64.3232768880255,131.715288312054
"JMJD8",230.367917234027,215.350818988991,207.088266013105,217.276600152957,172.976590966837,221.252201481269,218.00962192603,221.70707511638
"LOC100131541",81.8546233020861,98.6078092284524,138.87402763546,63.0902866254401,75.1851064972224,94.2859566059013,119.879154205931,80.2945409339887
"LOC100134937",143.05776526989,142.548297639884,138.994693984355,109.848929480971,97.8552263025342,130.377580738292,139.780276946922,131.119913720215
"KHDRBS1",78.6425392617987,116.37448716863,138.61830764969,106.986429354285,154.855197965984,126.237961178002,101.223257651568,159.645048809117
"LOC105375671",27.9383129231892,42.17669079911,42.9501123471854,34.3971707605208,50.4224390056935,35.9426531019507,38.4426264191186,33.611732442997
"AMPD1",13.7934266532351,12.6739998635543,10.8848075883611,13.7304023773403,11.3544427617513,12.5823544148585,12.4495008935042,10.169846508968
"PCP4",41.5744997756878,40.6814726527142,59.0002842517841,117.487625395024,150.017708478109,70.7051305763583,69.6148893493203,114.499064437357
"SRD5A1P1",2942.36396293793,2777.22817992962,2234.69155386526,3328.83119974722,2474.89224957378,2762.84708435831,3152.78264997154,2828.14426646085
"LINC00341",49.0091425203,82.1010063056646,130.973760629518,63.9011947437636,63.256288301596,100.07952242976,65.9563656508197,41.1731236630136
"RSL24D1P3",58.8372943395317,65.6087350134605,78.4820597359419,67.760424140018,71.6525925385174,69.8672281452402,60.3950748882288,62.6398129733508
"RALYL",39.9717823735851,75.5841066293074,35.4604760707809,71.4168699533701,133.751939355073,47.2594193918456,51.8929626924262,179.621470714716
"LOC105373387",50.4955728003505,41.0420247244302,51.8243783235175,62.9810978149109,36.6158656893786,31.8355547722925,66.3125486801531,38.6405573877072
"RNF149",74.2688327920253,79.4394098439634,92.3418672253104,73.2696591920544,95.3274632246306,86.362853088696,83.4888712783229,93.34209869667
"PPP1R3E",96.4222372943332,117.371880147284,129.116270310185,104.732979816105,117.855477400873,116.879734835736,119.662806965737,121.833663085373
"LINC01568",50.1028928742029,39.2017186477742,36.1831975231888,45.3364964332335,27.1421857497962,48.2576246681042,43.5761550350056,35.2818180776185
"EIF3LP2",60.2624741226349,76.2134648411262,62.2755951999844,62.5107323706183,72.1427243489826,77.4192807779451,49.070225631001,62.5288465742968
"LOC220077",904.45066487877,940.808314509058,463.999358326932,832.559171169677,357.599026792577,641.418431162215,990.545887528913,629.747639913903
"HIRA",129.819023577619,138.226076771303,163.785973410047,153.356658793072,158.374032960274,137.365795194861,171.97964360456,165.426436821451
"LINC01167",30.8901291993027,24.3085679554291,18.8552712502713,27.2470663430508,16.95198134405,22.8461316340008,37.25706183781,19.2956802441063
"TSSK6",97.6296869580958,71.5708892613907,63.4702227199224,63.8309847511682,51.1537109826167,76.8832277386507,67.4106672311336,46.5319260736225
"LOC100128281",22.3500321255133,21.1432170231277,21.8944757404396,23.3663583124768,21.4988561808621,28.9019914929227,20.5728961716824,21.6724898160514
"LOC400002",45.4501137497594,42.1988272395494,38.5404363332696,51.0774642907793,35.6829998050894,49.0161749284327,34.7180978056775,35.9611935624141
"SIN3A",145.578752848202,149.540142219563,172.903588350169,140.354936856903,173.183299038426,154.526022374082,162.866942948653,179.226480574487
"LOC105370023",41.2659514728847,35.805144887864,39.2477487959956,43.1922330176689,48.8242169151794,40.1698452930387,37.3926807694419,39.5905169430529
"LOC105377441",7.77033069967028,6.46065752142197,8.24996500674173,8.41043254741248,9.60350470929467,7.00149011004938,8.97971090973961,10.1807998115677
"LOC101928135",13.7127118107712,17.5755630129255,11.9187414624129,14.3294169119836,11.2283730767861,17.1323600866144,15.547783300021,11.7549785393238
"SMARCAD1",43.9769608171365,74.7401731038564,109.452189158875,55.740614419359,119.480055277524,82.6095690340982,71.8760887818954,101.240308603117
"ABCC4",58.4623533660052,74.7459237844494,44.1775038603786,44.4603068413763,49.2278559064645,56.4860220760542,54.0166026526227,61.4656294534521
"NUP35",28.2890338426824,34.2710621420121,48.9628964657263,35.0383759115054,67.7242215274205,40.2489432457615,36.9295556884522,62.8482644425778
"USP3-AS1",30.8293165111053,28.206465682012,25.0239217268686,27.2292813239633,24.9523709423622,26.9712223193118,31.0388887033401,28.5146614735214
"C10orf67",56.6109410175444,35.6407798632472,24.9013145565806,35.485580447877,35.5810455561981,30.8521900939386,35.9115993294403,33.3798368923011
"ESF1",51.9295205357717,70.2583602020959,107.815141993013,59.48289668361,82.0757430053646,86.8510267850684,74.6707853731541,74.1733487697017
"ZNF354A",68.4661982292921,92.1795615224038,139.866728037911,94.0134978909259,151.323055256373,124.429521313425,97.5942334040716,125.762152033869
"LOC105372760",75.3177501448743,12.2468685254017,8.51437126792877,50.5410243651502,8.84015092201801,18.4725611598769,18.5281765442875,11.7198889932342
"CASP10",31.5429131179904,33.2666802775551,33.9382436433987,25.4846917831502,28.1528095461381,29.777711955351,28.2995459320536,27.5314559291898
"FAM213B",172.893161920324,174.948319944783,181.622231935184,188.446997669918,194.234275796797,184.353500458269,195.644263599674,197.876708958534
"YIPF3",138.009713388744,151.766125072143,141.142239865674,141.779683073225,150.385118435699,140.043479297022,156.326223669153,162.928367103289
"C19orf47",89.0916303476253,89.8654715893904,92.9434311480716,95.5720593203532,83.1990990142509,96.6686373284028,96.4087376094507,92.3198516124543
"SCN2A",49.5067040924748,73.7817447305672,37.1035674172105,241.278072789165,584.354889358892,84.2053504117953,88.0140536829707,523.881969771799
"NSD1",150.221031561549,195.851450108978,317.133176304036,190.389749968771,285.16557087384,239.088677521762,215.234270814431,269.087021699949
"LOC105378824",70.8175486215112,69.2359773203703,75.6693422733318,107.520578853902,115.401086757527,92.5011245703751,82.8462792383783,104.097888833243
"INPP5J",128.486680431494,143.40455109569,87.6403900469538,119.748518734986,96.5760799371075,107.38703389494,99.8103831481104,109.481932858295
"ZFPL1",170.648035972741,182.390528198272,158.968047122713,163.894541940587,167.049053713039,199.074827874245,163.556581016664,174.0701479618
"CECR5-AS1",35.2189257610307,37.5676508435823,39.2711788324085,32.4581304582134,36.2930399829494,36.7758555633098,36.7444639574686,41.2499080973536
"PIK3C2G",8.81070217313117,7.97803802705626,7.18062290275282,7.64020844861851,6.48251662048335,7.71160950900061,7.40338471595648,6.33122646057206
"KLK5",86.680405655434,89.4149399487036,66.4258555818281,83.867386850667,58.2632389337263,86.8284545146735,82.4386514484212,75.2737531011379
"KATNA1",20.4125710178939,18.5436970872509,27.8876217152732,18.1197858528065,22.6369863403608,25.5914857073769,20.7835616074335,22.1962645792211
"NXT1",212.369091602395,170.342663144114,119.87325468436,155.70700067105,105.247999403737,172.07730202263,187.631858843345,131.287977553188
"LOC105376219",10.0124143762883,7.71283902149422,7.39569638961143,8.14902242052549,7.48391410264242,7.64796011756506,8.26905233210724,6.96972145537918
"LOC101927313",8.3293793526093,20.6437191008556,13.4310854726065,21.8842797799822,16.0378294896876,43.1599413728017,10.2749537863444,12.9392043357933
