,GSM503950_C_1074p_SNc.CEL,GSM503951_C_1271p_SNc.CEL,GSM503952_C_2829_SNc.CEL,GSM503953_C_3132p_SNc.CEL,GSM503954_C_3397_SNc.CEL,GSM503955_C_3543_SNc.CEL,GSM503956_C_3603_SNc.CEL,GSM503957_C_5220_SNc.CEL,GSM503958_PD_1364_SNc.CEL,GSM503959_PD_1401_SNc.CEL,GSM503960_PD_1647_SNc.CEL,GSM503961_PD_2515p_SNc.CEL,GSM503962_PD_2525_SNc.CEL,GSM503963_PD_3769p_SNc.CEL,GSM503964_PD_3790p_SNc.CEL,GSM503965_PD_3803p_SNc.CEL,GSM503966_PD_5138_SNc.CEL,GSM503967_PD_5476_SNc.CEL
RP4-710M16.1,3.64189750016098,3.11948557856391,3.77013267606784,3.89936427402166,5.6686408560644,3.72442869033704,4.53641674960208,3.46122379772723,5.07508627754096,3.66254923891924,4.62610733773767,4.5705896761853,4.68352855606926,5.99497242458667,6.09131492718997,3.49536357919961,3.64803139659658,4.15383701201152
KIAA0754,3.3223730872383,3.25902356092252,5.67772927249695,3.41412308756953,9.89956838568587,4.05030492498971,5.19471924507139,4.935596878872,5.7780815567598,3.51887224447503,7.35296413267916,6.70176993339993,5.4880605352603,4.7119467130978,5.9573554383826,4.81016963354899,6.79909060690781,5.83715098255495
LRRC37A ,59.8400124572339,134.665796115638,3.40833662333303,66.9174912222079,5.06988748450528,48.0761498640288,51.6849193968356,25.5275774510161,20.6199161487275,5.81755062036802,90.1020193408279,134.125155763427,61.4104227668854,72.8023470876327,118.289855252553,87.7892923159366,47.8833371958513,53.8987341517911
H3F3A,82.4546157721554,114.563043356139,48.97461606052,108.975323953079,30.4936579584159,51.4888410088651,39.7833794437088,95.8899237462168,45.5600428454338,8.44662078355254,57.0457728475747,39.7387866346818,87.1555723759933,25.9038693722492,55.3412687239271,105.71442346874,82.9644131148784,42.0699857300221
RP11-549J18.1,2.451614205665,2.25160059317143,3.15406776013635,2.23338813581272,8.41150488741287,3.25329071316471,4.32926755532664,5.83682078673019,4.13747582559292,56.1975257951966,3.44337065946493,2.21443307515492,8.08666622574235,2.48261573849758,2.60402971159972,2.38242688316541,14.6991479288455,9.26889951012076
CACNA1S,4.84967341007251,4.71682634769864,3.60627242375173,5.53347210272852,2.51296378545899,9.40619724529422,6.66485933091319,2.52498899297218,5.66500527439746,3.34084464736735,6.07605885432676,6.27740885892304,5.14505224778029,16.6453465033388,9.93502429194111,4.96867710998402,3.79893588231382,4.4174778592698
PBRM1,17.6984231915239,18.8310477157152,4.36676017711127,16.0441402715163,15.347352933288,11.716465872151,20.3808551280556,15.3054109731928,6.92384350639868,5.25651532965048,20.0635001778948,7.39367932964401,4.92995142903881,14.6615893383109,10.0110282396295,17.5265293306884,11.5303775704886,18.6218625543289
DCTN6,160.898248896053,194.218141050784,4.17704391739716,137.869520390067,5.89888161678989,105.317948251446,25.1758559273883,146.354676788903,18.8177756134019,6.91171885360861,34.1739783946723,65.7701025834858,12.0112100700447,8.50157199420381,25.070814046154,77.1462606781068,31.160177903747,90.8437092767812
PSMA7,137.698983793859,184.24531362296,10.5260966639402,64.8956847087598,2.08021680679277,13.7367338468242,5.87732521991805,8.54109931558093,4.79215676819036,4.10770417498238,6.42622373642565,31.5665912322322,6.87001688989921,9.58794507056173,15.9250281936857,88.5668909709609,4.4034615881246,7.28085290175981
LRIT1,2.33197049268056,2.79481142122244,2.57328254992714,3.05230258438786,2.82038885423998,2.39669490836415,2.69222442309865,2.51581821269024,2.91399819122876,4.37528676043916,2.42113931368561,3.01135721790552,2.83971850007085,4.76072595561409,3.19323408075739,3.23164467601941,2.29905577769932,2.31834480565595
TUBB7P,6.3941529834562,4.46403847727238,2.64411567879809,5.08301903432837,2.11525859837265,5.58449373424652,4.60770930120864,3.28697773849876,2.56233344139514,2.02673388881295,6.05311346406735,10.9075166076369,3.12123516319306,16.894538331579,14.0669185218263,8.39319392069114,4.95073726462093,2.97431957251405
TMSB15A ,8.01756890107617,10.2471799865133,6.19055889166337,6.72087121614705,15.4931117495873,13.4800336831194,6.48622965789433,8.28881465016736,9.1584528040007,11.1218698183871,11.7710709274431,6.76915653547284,6.46891966428305,6.59795837014472,5.60162940884874,5.02463122532104,6.53891625338747,7.07611284735504
NOC4L,27.1454779737326,20.8467640246185,4.85330643405909,12.0285239358832,5.46660946470958,5.95372981050446,2.92161739887561,5.34088714157863,4.99354030551427,4.2407044337856,6.76847417881647,6.60351984559678,5.17418803051848,15.3901567595454,4.61872392207909,8.26647130124734,3.09816847568276,4.37683468192043
PRKCH,5.03989614174479,4.10726302601651,12.4586796513139,5.24097128721283,7.77213167901258,8.22960550124603,10.0240532692173,11.3265533374812,19.3488997317292,8.86474128543576,8.60834265121822,9.82433312940312,15.2135891622935,8.58636608832253,6.60740079334775,4.33959090203294,8.65851402248241,12.5024311025391
SNX27,190.249175475098,227.831688551013,12.0977978386774,265.30396541743,11.4099196382819,19.2339786912365,27.8263781895233,14.3255128845163,20.038715978598,20.1573625744561,14.8193516934197,41.9314164200728,16.5615921489283,15.925512003242,16.8462038243986,158.61061003932,22.2831315347963,21.5013952501094
PI4KA,49.5818606014368,58.4157310308805,4.05953338082791,49.0985019095137,2.05678503351795,6.412571078481,3.58748852480954,11.703279451812,4.10824427698226,3.13136789264442,11.4567373835627,9.06334092268467,3.24003312779936,4.79499283148452,3.73063474214769,43.4628811968466,5.49900182362752,8.52672135501963
EIF2B5,52.2899359249517,57.6883364994859,20.5532534082114,36.6889737316815,10.6284038804423,24.1741903855754,8.56522128380355,17.9526314387625,15.2157998229534,8.16215844128012,13.1948361248006,17.8467880559293,15.5942813832247,23.2679805327374,20.5061055400811,43.5080225125567,11.1514876488711,20.658517179194
TUBA8,7.19638754501515,7.96486204219693,4.60068212973078,6.67157890968772,4.14323159942278,5.05447740348558,5.60390196140116,3.86877121583549,5.35213150448712,7.19321760165147,5.20927826993417,10.6755768612813,5.38800835746663,17.5501299845469,25.5765001302788,4.9695537775055,3.69915922631252,4.22532758252016
NUDCD3,219.245128560727,248.535954276217,45.1415998149211,170.970255121558,62.132808950857,83.9641372353048,57.6700979470269,218.501368668255,73.4387870527034,20.0064190561935,179.543907463416,119.790194240263,54.7268932103454,29.7651755723562,32.3825669314715,216.833134267481,88.1405971409074,179.785105738733
BARX1,4.40637068993158,4.3259685917159,4.56929953017555,6.21489573630362,2.08347696857467,4.0183736811994,3.46793703877257,3.10435053770259,3.17848907763575,2.33859660122843,5.3308861296109,10.7940808650644,3.29342244574399,9.07374896026578,11.8642607367186,8.51110156296673,3.54366437457078,2.65893435467742
ZNF239,3.39403783664112,5.17410851199248,3.41103472902074,3.55375879733662,8.79744286024628,3.05939894212712,3.57850482088857,4.75365704258582,5.8433242093947,3.75968030978969,2.682551649311,3.48454754197878,3.44678656564233,2.66988807664356,2.94268935444523,2.70520731478279,5.1493082119302,3.37089209494922
SIPA1L1,14.1024930651599,11.735584761553,10.3883380925663,16.6918209101295,9.39335610770005,25.3849801786345,13.1841078649432,42.8176421146131,8.17468595900566,8.5570682420294,34.4357444353985,4.54920660233367,6.50011993985778,3.84011608167454,2.56507209667389,8.28881465016736,31.250719919767,60.3266319072582
MEPE,4.35255749366927,4.23888301840282,3.65349666359467,10.895351678808,5.05320525032427,4.91975162791903,5.8409336958194,4.65556246377232,5.1037332521764,5.4562252039337,8.81452083162174,6.24690046180263,5.09928483125133,8.68046808998073,5.47117957411808,5.38721751342713,7.10642042201679,5.27560604283981
ZFYVE21,4.11292547869722,5.79047982693493,4.94618450154174,4.91512690128325,3.92565278459683,3.06877972461957,2.83050745951327,3.16742091959881,5.74484446225147,11.4288017118793,4.35740141191056,4.61588951409219,6.00522664335732,6.86831747311496,3.25917679382799,4.12002919247266,3.11915472201348,3.39071269890944
RP11-714L20.1,2.82611428253024,3.12568820827479,14.709173959599,3.81263590677145,23.0048858672432,6.16378198441236,6.9243696850807,6.24457013194258,5.55768920231919,8.44662078355254,3.72568460188586,3.10813281017672,4.99419715972911,4.21111097375856,4.41155224164319,4.20480616050914,7.83617749564205,3.92974791509893
SHANK2,8.83845061894674,7.07548022661784,11.3990992224332,10.1956573342704,20.6033636208921,5.65305812954403,6.76272668976562,8.9025404470673,13.8759670476661,5.93430852323921,5.17213083988749,5.44942684999247,10.5694106859781,4.04994690039379,4.90593363172297,6.66908255156933,16.0478589578596,7.03397871714525
SLC25A23,9.49096812524134,9.7153937270311,5.15806353235942,5.11087133969051,3.80860219273415,6.80334900849178,4.58054342524729,7.41332874386292,5.97328887115299,6.90960288996354,9.06353658543069,7.19521301155227,11.2027384435323,9.30235868684422,9.0732893190085,6.4482081087318,4.84960423783129,6.4482081087318
DUSP11,8.25744365745874,8.2920815517386,8.16865360520783,9.49161248695274,14.0719980107552,8.11622785068229,5.81785052524269,14.3545073915899,5.46711678324472,3.85214131749986,8.87843007758283,8.28853332185544,8.58065937269905,4.22009845417852,4.13742173325685,5.41223443853498,20.9669595675259,12.578802969504
WEE1,13.2153189888534,13.0937831983919,5.52370376429597,4.80887176726766,29.2333526910706,17.6180313998896,45.5921235279619,23.4224564476777,8.83150436192778,25.191685550566,11.9690000880646,3.12740197690342,11.8210571248228,2.45246448764181,4.42493250131997,2.55050249838166,38.0306109301809,37.6495057466003
CXCL12,4.70859514023021,4.53352298356027,5.73304066646598,4.59914079216686,7.23343971528478,4.15252533190085,5.85571423175889,5.67628814441735,5.48298064706398,4.84115733528039,5.37654087511029,4.33448322936717,6.50130169017256,5.78488975170477,6.22213548803454,5.83682078673019,10.9006547868267,8.06801206887486
TM6SF2,7.89497707083676,7.12022381104949,6.20283617820723,8.87704834963256,4.11909652013572,6.48317222445865,7.27350495784389,3.90830507690046,3.23732085959401,11.1045264704081,6.84303057527697,18.6998630418771,4.70839622278795,14.9060691010856,18.9262478282659,12.8792050678283,5.10909355257395,4.20442407282674
DDX41,62.063137220762,43.6807251301364,8.31523923910798,24.2821350028985,5.50022635879189,8.06187482132964,7.12518202432749,15.408674544087,5.74607348377119,4.9316186638068,23.2514246331182,18.2512082020481,7.18292087038439,13.5646720181283,7.94098498200673,13.6841640887791,13.5112888659086,8.06684222094782
SLC2A4,2.98454895092886,3.64436979652158,2.24217199335971,2.82483437761959,3.27720754974414,4.84023408698104,3.53847351334262,2.43992366846061,3.91001945425851,4.62296816836017,2.75134982816668,3.73976604790526,4.8949503158918,7.26253798964143,2.83826757346273,4.9780859039261,2.46915268015496,2.65893435467742
BAHCC1,22.1057217206015,16.489588681365,12.613282694901,23.2331738507872,3.99734825457509,24.5178329130846,12.3145187876137,25.1880908315961,22.8877858088814,3.63323973110083,24.0715463702425,37.2445682731414,23.2065646585525,38.464990807446,23.1518463430947,40.6123600650542,15.8484838874438,27.2653179438765
QDPR,606.058552411074,642.582787551754,13.9543656801185,321.874521385332,151.935941632876,487.806993719283,282.213457807919,771.386935784729,106.899179815662,9.49160505418201,276.426686780974,209.332866497831,182.992781339288,34.5664504563164,74.7571487575806,432.091452353463,357.295485614541,600.892364500634
CLIP1,8.08046043824744,9.28854085219748,9.46728492355368,5.19998912699158,28.7470333759859,5.57956343085703,5.36863408725339,7.7381957655988,15.4135682966221,9.88914310811242,4.47945955858185,3.74528495990775,10.0867597603372,3.42110223872731,4.02353640874301,5.23760185777661,7.16951006721165,7.31600822604044
AURKB,3.4299908808701,3.91592641155809,8.38721813921449,4.26676067450576,4.62603146997241,4.56340133529272,4.84110890851786,2.55508018548226,5.59487070855823,3.3161940632147,5.10876600307803,6.49091690203305,2.87833508821767,11.9880762919247,6.8527047489356,7.95948031791862,5.18376963981359,3.75158435786718
OSBPL1A,16.8717548164239,10.7422837893771,5.47366424827865,32.645093634669,5.78995543054635,52.8704089864069,18.4189606756425,101.812544669102,18.8860065423753,10.0507118789305,10.9566999659428,12.3616416382609,7.43184663840199,4.32078096197936,5.61325184505605,10.8913547297441,35.8508800675979,39.0050359391398
VPREB3,4.64019738720346,4.2843645007197,3.84939076822066,4.97234686051182,4.81626307063917,4.48184857394829,5.09215335540822,3.37424150407868,5.01035690112337,8.74582950272919,5.7877395436785,5.65862334921785,5.01124182896741,8.42853725844825,4.80351802563573,4.66336840646957,3.19190157175078,3.42682229163999
PDE1A,22.915050941507,30.8950143375938,7.12461309004457,13.0930369516696,25.2248543780591,50.1227991193206,41.118911409655,48.3789799514351,15.8040192970076,12.7950811950722,26.9718539947372,11.7230109361117,78.4069400221903,9.44222733213972,10.1237024779036,17.886784665514,22.0686089710279,17.6703937596641
RP11-654A16.3,5.55125611369315,5.37962236152747,4.97439193615142,6.3984061485297,3.16742091959881,5.45933034349182,5.74765932792704,3.44772323081894,5.01035690112337,3.12134310355751,8.18954032126821,6.88348769033141,3.8202997766095,19.3521351229569,14.3717152843272,8.44865025310319,3.46317599345799,4.28717275285722
ZNF451,58.9528254166468,54.5925776092251,8.98301837476998,50.2335897719855,3.92988523545905,266.201911362139,117.5419634424,320.538273998761,13.1580841290876,6.57124492286194,54.5874966321958,48.3538949771887,14.0053475561069,19.0574083234025,19.4909434371645,15.793592282544,67.8934212092874,184.312436832859
POLR3B,12.3205381955219,12.2218658046619,4.00502468559139,18.4796809737431,4.6977959541172,3.73572618375479,3.01377929745987,3.28723506704685,4.34497562985064,15.9110318083635,4.79927383729479,7.76338095815162,3.75866460281144,2.57371082118016,2.34396601243618,2.83598910586017,3.03997682932172,4.58995719199463
CALB1,7.6292095819635,17.6171136765327,4.95527290101707,3.59195127056091,11.7275701874897,4.46148231853167,5.0528492697266,9.07597014474068,7.34057202719721,4.9205575320911,3.97423033260556,5.74148770844424,4.9654726814753,3.62584518814269,3.53185437030417,4.27944112924518,7.06801999710604,13.0135736898927
RASGRF1,3.57011901507359,3.26407280546129,7.22212672709713,2.45115072363444,9.81266870581173,4.62343988839479,2.87048670058869,7.72038552655937,4.28066711507983,5.81131624842992,2.48416579998403,3.14117567758619,2.65649622883575,3.14117567758619,3.67865818827531,2.33153945108621,3.04794879836137,8.26804218774308
FGF4,3.1513741376479,3.64436979652158,4.26835918628908,3.41417553198376,10.358283649595,4.46472460951581,4.10487450942475,3.46597767581578,4.31396973115403,8.34027632920281,5.02754965211366,3.980914226085,4.6121911051792,5.25843227088052,4.35819786351364,3.702975290416,5.69552010552213,9.52081301027121
ACAP1,13.6707468527981,15.8944972646249,3.42453481862241,16.9130293463886,2.51349750246163,7.14027655988956,5.09215335540822,3.3602364842601,4.1585963204579,2.49280389183648,6.87416853259062,33.617126079945,5.9092308529004,58.953073809768,46.9882563514387,31.3033094121004,5.26098335244247,5.07769235945128
STRAP,243.607235497108,525.942757030632,10.4792665687912,154.554758336448,123.934347726977,109.469654198712,72.1631973897722,130.011174723855,119.175564628945,36.09201733292,95.946706243002,49.7874720830623,110.55790394516,14.2246442332024,36.5354471606164,106.180692337474,125.690735935713,155.132656597889
LOC732360 ,4.13637716726157,3.9525343022314,2.82488411926438,7.11127814974749,10.9643803807576,5.42962310550928,16.8845873876348,11.5182533149954,4.81552378520459,15.9077642495015,8.85599422626121,3.69598121184511,72.6918095172336,6.55151133351488,9.6977214995832,8.69316660950829,9.13273608498163,8.92177626808868
SLC12A5,289.977131813413,196.669208443594,51.4799015211085,378.617488904932,88.0557759840611,55.1411391347025,11.8710601796134,76.2112997601577,114.782288659025,41.8560497836592,57.7569852388686,213.668628061371,59.878540091381,6.60752532660345,5.35972406741038,66.2798359218862,94.2316374645862,119.671492641401
HAUS4 ,6.37528342946815,4.66962538077302,3.92958773647877,3.70245669990222,3.87129707162497,8.28881465016736,4.87859482398433,19.6214692348814,10.2290427193308,4.3410898907809,7.21856405447904,10.5375452990924,4.8412382810291,7.35774884733633,11.1455870655226,5.88969570980053,6.8700168898992,10.4112783638684
WDR76,6.50228102925023,6.98487567842949,13.3690848119282,7.25801995194558,16.9533726237072,7.68346383530057,7.61742388565615,10.1329408207562,11.4910191921589,7.85646624557211,13.3597568863825,11.4341399026197,10.6696974967082,27.069336483051,13.1132600810785,9.17833392922905,9.93451186229283,6.4788478739072
CRYGEP,8.24049337772006,10.4323939747222,5.37635511919613,11.097734440126,3.17348529266095,3.47490108856216,3.44824369160218,2.78347334675635,4.18769795307634,2.98493136612911,5.20003978659592,19.6455191994732,7.40499281690715,30.3556703385357,16.9794241972793,9.51091782894138,4.21144663606874,3.34639448540635
POU6F1,4.2719129645633,7.38573680173202,4.92013792097343,5.97601938614151,4.56454682647816,4.44411437499457,5.01360092039787,4.16361650510263,4.24830871993523,3.78782510296185,7.04646911753058,11.9048165547181,3.77784570214032,9.58794507056172,10.4995936416518,7.59502602871615,4.88678824817347,4.22530898691734
CLCN7,28.4639477406545,28.4429896275924,4.00651179233367,32.6445085424573,3.27169616268092,19.3653924524323,7.62824178350544,15.7957212688654,14.3564894600347,2.49243104078779,30.509474878019,45.3319757858844,34.4197462073521,41.153845344096,38.5560758834698,21.3261036665639,16.5775929948638,14.7017046941386
PPFIA2,113.415640768703,185.587876121942,9.46409206455208,26.6177166482664,5.9981365775843,9.99430137656563,10.4048982513565,26.899533061993,10.0536164400245,8.63662100730494,24.4581159659065,17.1333178812138,11.3976676877767,15.4204412377773,13.7784420089891,18.0376468145242,17.9023436114849,18.8408877929158
DBNDD2 ,92.3888378363094,105.286249665279,4.00433742230062,102.733110422727,16.9062661203414,276.451851228923,161.675137829178,475.338676063905,27.4985059669969,3.44819496756852,82.8382584395915,109.798918927712,23.3658967159646,16.8041630254596,21.5600506055047,76.2792037766029,102.228366451064,149.748146413566
POLR2E,21.4139618579116,17.3266941679264,9.83200663688607,21.6887964027847,3.1565906279197,21.0345887518695,32.0540647293066,15.5472460603257,10.3748385510027,8.11544670614767,27.9404958470243,39.9410229286992,41.3481083394483,35.9162659700171,33.5661047670886,20.4320954061981,12.6760931931124,15.8931406045826
HAND2-AS1,2.32427261853876,2.82100778458833,7.69449676703258,2.28598149018666,7.06260873708248,2.70173930449441,3.12318350539257,2.49920988041616,11.0828930928055,15.9902308130897,4.32182901478336,2.77345444721075,3.4117807354987,3.47091465526483,3.25819047958619,2.79619805320524,5.83489916447245,3.09070400839354
DNAJC13,33.9086654902019,22.7413331275923,10.4989869370215,23.2331738507872,6.3243746255931,34.1051756126254,22.3270645583306,66.5838361590907,14.2165632382628,7.66204096645033,32.0142253640655,10.1587330255296,23.3119177131511,4.68061036187717,7.16024658729912,8.17139180357169,34.6447791584556,59.5837928759207
RPL22P22 ,8.21744580581918,8.55432085514523,5.97374635594587,8.37999547994418,7.40744427602957,9.93502429194111,17.1632901911449,10.0083162444806,5.7025960155559,2.83388735911089,13.4673265513482,11.7684070973127,6.06979240947207,7.72352404563074,7.33041404486498,7.810190408169,7.47156278075919,7.96893622985333
PMS2L2,4.27691820980098,6.62081963659692,4.51704732213476,6.67450830322966,3.11586163538279,3.54637686521941,4.25936410625251,4.87114308190947,28.0656101393024,3.47848437850752,7.8961549773223,4.42162477742379,7.10428719225211,3.81077114799999,5.78567097280559,4.24295453970559,5.21928290421074,5.08231219235721
PLAGL2,4.77177338258229,4.32265121176488,14.1980610695439,4.51526625672619,7.09390319811497,5.23914984559059,4.25650024480701,3.99506457651338,6.88288976057756,8.52106486574241,4.54048489382475,9.62065869753788,6.68980251672559,6.09770101681067,8.73510726604389,9.46760301825369,5.4668703130075,4.32043429013633
ING1,5.29299879292858,4.94498863378111,4.17004254758561,5.51584349293908,2.08347696857467,6.59667804262859,3.94304428552271,4.5950727140114,4.4928723062471,4.57627574907663,6.06068290461699,8.08360258471491,3.28502132651417,7.69039647012354,10.7696013645826,6.10888661621102,3.80965275771523,3.9345991715021
SLC25A28,19.7414385648145,22.0842577314661,3.6522423098971,11.2915067976098,4.56539226847654,17.4126813206562,13.2204206901183,24.3853084732067,4.42414579001561,3.38831188291195,9.73941586535679,15.1996650348523,5.53289492526978,13.583492599314,9.15178589545797,14.8861054674544,7.78461881563909,13.5368007825791
F2RL2,2.49353420701205,2.49461019564998,4.605192883843,2.10598952358106,2.96310563731878,3.09113748712935,2.45246448764181,2.33071425610273,3.02158441771142,2.81985342155281,2.76721615776436,2.99743686740063,4.42637288545737,3.47368942782455,3.83297681785738,2.84970364497994,3.15421143494086,2.71220003702761
TAAR3,2.06730728765978,2.08479897828387,4.5126091100305,2.42664395427777,7.9047231493246,4.27150148218245,4.79472415129593,3.16742091959881,9.7908317253631,6.78934985555628,3.35774474122904,2.6988479349468,6.49901708736775,4.91254312741551,8.14116918381733,2.3176059807134,3.52115956438375,3.4268810800694
CHD2,2.42824460595993,2.51729617034855,3.02685307966361,2.82786548748764,5.00742874125197,6.5657831163422,6.14555938933032,3.03629087154966,4.03854109239996,5.81131624842992,4.21685701499022,3.87414899480044,3.71259540095249,3.50349868413448,3.8834797620936,2.822004038053,9.98506960315653,7.59871021854402
HMGN5,2.8295141602901,3.09965667723336,13.6891633772446,3.27317418542541,14.3700093413785,3.44337065946493,3.86339281775182,4.59629884003372,5.43078845071292,6.50518810968966,3.03944554299399,4.38088284259993,2.99724111313912,2.5206046781479,3.45569149528133,2.85047476064372,3.97498170117578,3.980914226085
HOXD3 ,2.29728723131959,2.66250287515737,3.4634056926543,8.65894061386803,7.81849513150815,29.5985089057124,12.3848344991175,98.8808436966413,4.00036991145306,4.21599819849747,13.2606115328909,4.07688039065002,7.12455647911651,6.8121399634655,3.37981455415219,3.25819047958619,7.41294342219683,9.87946874581854
CDC14B,176.857160158209,207.81238041064,7.1019960014027,243.689383437315,8.64163905471822,55.1996502320272,19.2082218697165,81.9477190726052,34.9469392789295,16.4288309661544,33.659616480211,59.9432572853351,22.3134722928372,8.9502081216803,19.7617537891503,98.4373177806303,12.1545400969024,72.1275678121179
MRTO4,26.1249716342278,36.453708221544,3.17864985521219,14.3927743280739,3.34453844430165,3.17759925283808,3.80134694958119,6.1295777987421,3.51024745205816,2.67290856374745,10.1078781925453,7.32033668999081,3.37957905980074,7.87356870956614,6.14334688519953,7.58147950550627,3.75671206845783,3.6202167131096
PFKL,10.0829638346329,7.27442304665624,2.53456418789159,11.1591031606475,3.24981286574472,10.3992958974182,4.02045624737306,14.5129375551355,4.7558127194493,3.11295101632686,9.58724870080884,23.3255010493291,6.95977383765903,29.1179826627343,30.7490639801726,11.840884240388,5.05122948758583,7.37639338424902
COPS3,191.232250135851,172.419444774363,5.41285249302506,162.184497915907,19.8579015392204,52.8612032560746,30.5357652131251,95.557643691761,13.8083606602633,23.516282742091,49.8187834735997,21.3919516713115,67.7529465854455,13.5878923590041,19.104389264401,70.9884333401863,50.9243171437822,75.0414493140694
LINC01136,2.927856744891,2.58166562863881,10.7606522944509,5.74599026788531,3.4992041918654,5.15041560831798,2.68588213383117,2.86149912965744,5.39184793940944,4.50343946170827,5.72793824008649,6.34354170935976,4.21427249788198,6.55787947785489,6.3727312805639,4.22442244204792,2.96900072288364,4.7581771101812
FHL1,21.5060179751018,16.7921026477424,8.23863254970034,6.19350220343845,5.63858534407206,5.56803463487773,5.90051498533371,3.35084620758808,3.85727615939805,4.51560128279778,5.15999690292152,5.3738991198732,2.73951748670265,8.35524053324822,6.51984085328387,12.6272058595508,7.08991689164722,6.06322348928429
ACYP1,271.666778745661,308.560988753224,4.7471245271028,196.043037003385,6.03471842729181,37.9298079741705,11.7600271527969,73.7936224800892,61.523333498878,7.20847694888483,9.11995144564192,38.0730093787241,7.35879500603263,10.9333643569646,10.5176891448575,63.9946370898991,38.3953086450728,89.7894413941228
MPI,19.6110971016,10.3734975502579,4.62325864188371,5.5457755564918,5.50653498701543,4.53246603939571,5.35587584575702,4.24756060653199,4.59714596838249,4.09685259420955,5.58152013318931,7.89392662397563,6.12741373758548,5.79263790697179,4.9400765242552,7.12323134788495,3.95523855455778,2.80985579403625
PIP5K1C,45.0786754212063,33.6402909221278,5.27735781926546,42.6664864346195,9.02839506691877,16.0064060632577,7.55157900203692,32.7439579832997,26.9240096749106,7.01345717966727,37.3287086592199,59.2546608160687,23.6533290542209,26.9746609682545,19.6478001809276,43.0362622856512,21.7054217979834,35.8304565624808
UBTF,12.6476954925296,26.6192231542557,3.42731484572667,9.52534440919645,2.10598952358106,2.97717779848624,2.79532446246664,2.86576584441446,2.20700210490177,1.85387340396096,3.58673710309884,5.2912841276953,2.66760476374361,10.330832800397,4.40682437946218,4.71208680857993,2.83785154436839,2.73358991950815
MOK,8.71653363387004,7.60602325650385,6.92825726455588,9.64855790501205,6.01382597179728,7.83881727791368,6.77896035832867,7.64740526175586,7.43159311694751,4.98153853757992,7.95176449295145,13.3069211360097,5.48826148932038,11.1771607792901,14.1426474955322,15.5038719065411,9.38687412140044,8.18095014600419
WDR45B,25.780478337766,31.688954304928,3.6416855996271,34.932452269872,8.04504704580381,34.4687242749923,34.2529211607187,68.4607933393658,12.7677490300053,7.34646186205636,20.7599327798502,37.5319755001342,7.47417669267929,5.84645180806922,9.5991076114815,20.1118637161117,27.0165242294856,30.6278285024479
GNRH2,3.56144966895605,3.40681372944866,2.52020358344408,4.18078137597289,2.55505877998733,5.65570867689493,3.32040030479928,2.69999651669017,3.74649183285197,2.57460990251945,4.45764425527844,6.37999112952292,3.50603433286095,7.98632455852201,5.0713955072629,5.81302630043699,2.44610551263057,2.7262815886493
WDR74,8.68193753976178,7.03981977883594,3.56793019599137,7.60736095897085,2.58252710197718,3.8774422704082,4.63430309263203,8.04971472227303,3.91731490592227,3.56926914054426,8.84922739483468,11.255085536408,4.28191755947989,18.6013853311586,26.3227201668232,9.09253758288235,3.63670575850438,4.85912495157661
PROC,17.735434604633,13.0008121683077,6.03070169291715,15.4676889962071,9.27185937833951,8.21634514961656,8.72534154281785,5.5033577388661,15.2807266838591,6.4018307487028,9.57969341413397,17.9376098394956,10.2665598291125,20.721647803205,26.8353273285156,20.1744367420308,8.62338000431851,6.25676669644064
C1orf123,146.957960850993,231.380902585814,3.3478497702672,165.743170954149,3.9661276892319,45.4441642739643,13.1919139670184,51.6266106355174,4.81154514970474,5.32582652755615,25.9371258565491,70.7086316826842,5.84893640091567,19.6950070474077,26.3356253613144,62.4381839506458,17.6380306502061,20.8803536810029
MCF2L-AS1,3.47504488051622,3.58401398754376,2.52626662809075,3.29559797411791,2.45070255255729,3.03589274875549,2.57053149334419,2.28125481367341,2.99512382944378,2.65854850655967,3.54699219050367,3.29650641435428,3.18231696092863,4.93553617644047,4.12202873392545,3.66202230145937,2.62740235515391,2.65893435467742
ALDH1A1,1084.62551299628,1676.12363560086,25.5798895884618,35.9581750193406,11.0431164188824,24.6145824899545,42.7607564397357,35.2076424201753,17.2148742517845,145.418454256565,34.1906374403586,44.6464947732752,13.7643406459974,10.3761553142516,11.2283785850225,220.556582381826,26.2822497827677,54.5871392361615
HGH1,2.6988479349468,3.24405363954141,3.39135602783749,3.5372863216313,11.2043661689884,4.92200354784998,3.51832798218969,3.03902064352866,10.5447794557433,5.04656292064191,6.03036641679847,3.92313669583522,6.17979584682297,4.84334969910057,3.3119971367973,3.4040559412982,4.84334969910057,4.48268327997802
RPL18,7.62772579244336,6.65373544698495,6.50788118052155,7.29405459655471,8.28511038539268,8.28881465016736,7.75183036084065,4.69274486050927,11.3271319908177,3.95124661081035,9.20734620960562,13.0296523834582,6.73830682759152,21.5582611317293,22.272664050536,12.1219817097436,4.96649099379369,4.17474939767643
TIMELESS,2.19779105914627,3.03147561727559,8.7560994785708,2.85830317842224,3.46695972099386,4.89758145990273,5.58921673336496,3.81526302651791,6.70497425875917,7.03397871714526,3.97913157020433,3.36139295493786,4.47451864517609,6.70731667834984,5.77501819749565,3.54557905531081,5.04037190998485,3.90513493066395
