"","GSM850449","GSM850450","GSM850451","GSM850452","GSM850457","GSM850458"
"RASL10A",205.963231408134,140.281115725978,173.747330279311,150.998875970316,169.950406216861,141.646780427087
"SCN11A",34.4905206025615,31.9802209220844,33.4177802135015,32.3711339849004,31.9252718566144,30.8369676532357
"RPL31P33",6.86160938948313,5.98518565936781,6.44718776276145,7.05223231121056,6.61477002797063,5.84854598949913
"ARFGAP3",65.1435754452538,67.0787081686642,60.6918545353113,77.4870330575517,61.4900468110976,65.7820015211232
"UBE2O",226.280899373529,281.384490244881,289.888642265553,392.026399473331,277.043747975901,264.89687242093
"LOC105375870",10.9653199273403,16.0875307396338,16.1472435224709,10.7574408312965,9.89861033785912,14.9527299593786
"PCK1",73.1724165427366,55.9442906302742,57.2481830346138,45.767544941982,59.6629331459115,62.9381993987993
"LOC100128908",68.901620069263,58.1876872415685,64.1592334493683,58.3759411763096,70.5051628572861,61.4976765602238
"SLC23A3",56.7427041219383,57.6365469493619,63.9675356775162,49.1044204928977,61.9215208185173,58.0716451271438
"BSPRY",218.991793947777,216.724733684131,233.64656223481,181.503052336547,225.167063311858,223.358755791727
"WFDC2",119.643316727901,80.6013445424649,93.5705092438952,87.2658932419245,99.6352956347202,101.41849777155
"LOC100996365",7.50021524811786,5.65043132623414,5.74951793819653,7.03986615511149,8.42522374600728,5.67539969875786
"C2CD3",75.6057995786025,97.0556974041533,85.9625276849609,99.831001896649,83.5353538839817,84.3864817194188
"LAMP3",74.2141305235658,54.2613862341328,61.3201363572224,58.5624091680426,64.1165102883121,66.8837577524747
"CSNK1G3",48.6870775472528,72.6584658942258,42.8147501090657,81.5344018664647,52.1865454823846,56.3543081487092
"B3GAT2",137.064770942038,148.961324947638,145.743325028381,246.923955994258,140.091731767078,163.855126426167
"C7orf65",126.921265415206,131.097648688169,125.528313735851,110.065460543479,122.759596611655,137.97346261497
"NEB",31.5205324471912,29.557370004117,30.6686764224522,30.770884308077,32.4804338948093,32.0032163645476
"LOC105370386",13.2955633296377,13.2104526903643,13.2721390385036,19.6897105794664,12.0949173025826,21.079416103632
"GPR6",272.248067865552,221.102725665061,257.839413208495,204.483269680337,220.696815122679,226.455693257488
"C10orf35",198.517309933991,184.852404560203,204.520691672663,188.802754167781,222.047881996473,189.036367262591
"SPINK5",17.8214522484472,15.845672667345,17.317334726901,15.6329051260553,17.3309640165052,17.7509705218563
"SLC25A37",114.794522958368,134.970003505894,119.006041046319,191.172208798007,87.2937222079051,176.001632452245
"ZNF540",38.4199836516527,43.3643926930749,41.0285993874264,54.0817900883725,38.6991238783636,43.8112963906514
"GLYCTK",101.861354749349,103.368944033106,102.695417743685,94.7677972777873,106.038914751658,105.921892954674
"PATZ1",161.792957332649,152.661662776363,159.740464089591,151.501156869729,149.3554424928,147.619653632706
"ACTR2",56.9921376141958,105.273535825116,64.2939463195391,93.8939957804215,70.030136771224,72.3912789627862
"CYP27C1",80.5221617952043,78.3395534733569,84.1335899640736,75.9437850615602,72.95950316246,78.3359154015139
"CDK5R1",272.500109615344,334.80563514438,334.138867844658,345.460750979235,294.776151608126,310.444809403268
"EDEM3",90.2561916271828,130.268729326016,84.5693508789455,175.031648793627,85.7012890946043,125.742888567825
"RALGAPA2",93.076947978759,131.695934540965,79.1580407829413,95.695952400241,102.188426446084,108.809220076951
"ADNP-AS1",75.4066054094419,43.3184584993226,55.5456874325662,47.496786404091,42.3766900128905,58.7381938673248
"LOC105374971",23.1272688517191,26.133075233648,26.0203777252165,26.0513097168184,22.038879939858,33.1200742035414
"METTL24",57.4394886245319,60.9460577878077,63.7367256384153,61.2499176791877,65.2681842856421,62.8700061879368
"LRRC32",246.74550621379,135.912656573014,181.969014442319,130.009118190084,160.68873689916,147.42720890225
"ANKRD33B",127.500580027224,108.202123308614,110.194163309146,98.5423519273269,117.46905940481,116.730357957655
"NLRC5",138.59592214424,122.293252882014,144.476496167005,109.344132804409,137.672347264009,133.753978985777
"TTLL9",100.0628056949,99.0084668859924,92.5375501360341,98.1886253318848,99.9626331959161,85.2118991466219
"AKR1A1",127.433078128084,105.605341676888,99.5873091567299,131.13145667388,117.758713084051,127.080952649794
"LOC105378292",43.1028990073708,29.7081940122231,41.2397019242564,25.1514906244733,37.335159777004,36.177454594562
"WNT3A",176.472796844415,117.857029543739,124.889294125941,100.789811581218,137.517937284318,136.745068958847
"LOC105370980",31.8299944432184,32.9074196364709,39.6314267272522,25.7201116455496,30.944218889204,38.3158923413248
"CHCHD1",77.7612766742552,74.8570349592134,77.9269258890798,82.6722358766335,83.7326860045938,81.1516768159356
"CEP131",247.112640465819,219.529498560103,257.219641142011,213.744575957132,251.097873408324,242.908977454043
"GPC5-AS1",11.2506153002128,6.16088668107431,6.16246693216088,7.74389826812801,8.62182332690017,7.89237770130645
"MYL6",92.2326088029482,97.0133913549065,99.1633427700594,110.947473147901,93.5769952821482,95.1393985617934
"THSD4-AS2",15.8302156075066,13.4272411089371,14.5739697882494,12.5180245009085,13.2595508339003,16.7620186713861
"LOC100130345",33.5860679850304,36.2962098300798,34.0059667167944,33.6180001563752,34.6808655487137,30.6111640049103
"TIGD1",24.7656915187445,26.2407490938177,30.0019839441467,35.06515013605,34.5519924188695,27.3268071338337
"LOC728805",17.6844322787459,18.9271200211939,20.0452429768848,18.1379059633511,17.1302464230271,22.9365102594496
"LOC105369150",28.0270500831332,40.4826267931199,28.2598714898322,30.601214360534,37.7064127716035,30.1200445758403
"ORM2",45.628616324635,40.0866790953233,39.4690530203375,43.9039853466999,43.4509555726542,45.6235562297501
"LOC105374704",86.9172123891653,75.1500417225994,92.358894525292,60.7761339107002,102.619849173252,68.8286352960526
"XPO7",120.66621615348,171.315752114747,117.35064815508,217.469911879403,135.6447123587,142.59000027192
"DHRS11",100.991635613985,106.638530882237,106.123179873796,107.328395115067,106.158861977918,93.8911972807137
"KCTD13",133.383647837305,123.870943252576,132.11028711705,133.278198957704,126.129068818931,121.933353267674
"LOC105377338",20.7204869078361,16.4534475089473,18.0643820687713,16.1907285461395,17.3267359884066,20.5330636968485
"LINC01270",87.7294914220972,61.2469883399046,82.9501681161692,70.4257442607628,76.0699630939586,83.7471389815349
"COPB2",116.077536784135,202.646156154407,132.671529486082,283.947815013322,141.08961587643,169.534843236401
"TPM3",67.8056223725677,73.2613814344827,65.6950151584111,77.1159296597763,66.5337294954233,67.7152560359466
"PKD1",368.750194475241,517.565628140622,377.730638964307,367.117989290078,371.167093208616,385.511476787366
"TMEM54",295.068478721066,256.572724563903,259.861843004402,233.566410015373,270.795883923273,279.833136610325
"HYOU1",244.679937084956,324.426307231349,369.332651003701,467.750050824412,298.240422776219,333.497699646481
"DIDO1",147.450816394398,205.790988730148,237.7864999727,191.630315483021,196.210848477968,217.888765233898
"GLYCAM1",27.0232071374589,18.7558533652694,26.0486193043621,18.407859856287,20.4447001673617,20.9600899051621
"ZDHHC2",93.3059385073941,162.076374767251,91.6344387678601,153.359103683481,104.289058858844,117.034413446676
"SAP30L",87.9767255047366,100.033818145276,92.7344190610892,196.512598912693,125.643218962055,123.397469554962
"HAUS5",172.098295684979,147.780181978446,159.284160542858,124.348043667825,157.2423478193,161.047002670745
"LINC01060",12.5166189328164,10.1885369949063,12.2105391663552,11.0956324634831,11.2843154762917,10.4154769479036
"RNF220",386.434207968667,309.740451874549,320.091820262647,404.213024899236,379.367426448924,369.588229274995
"LOC105371144",57.1851243371249,54.5460945688546,49.4208870308462,53.7850382804209,57.447093605679,55.7170125467774
"FAM53B",183.554414299801,166.216754317869,169.924492050888,170.175318540621,181.097773624266,181.944294384927
"LY9",53.145439800042,45.6592418695049,51.2402283537932,46.4948493584989,51.1761247475893,52.3133045289215
"SRSF12",7.64596184059661,11.1911392189362,10.862528069858,10.7102035945196,10.0314482557801,8.69615105096399
"AAED1",23.8081068297293,21.8494491037556,24.1825587714054,24.3270756554605,21.4466290541556,29.0612932433428
"LOC105377421",14.4260157608439,23.9319491899082,19.7863692421327,17.7443029873218,16.1454192616677,25.4519802129437
"RPS27P27",113.054060557009,88.3602747778482,104.677604193625,86.0766484539037,104.988390873663,101.77320737759
"LOC101929788",9.73955596459729,13.1888054852814,15.2543732434556,13.3876236976838,12.985422050928,14.2883260285458
"TMEM181",179.665426044958,195.44989508745,179.012683566136,251.805677175764,199.981675445595,174.93134367763
"LOC101929109",24.5638705467056,22.374383096224,24.352331535588,28.2978197986569,26.9232935168765,25.5592394065236
"SIRPB2",47.7930853271327,40.1757207254479,52.366635098993,40.9445918062567,43.3781012648085,52.9206912093651
"LINC00525",71.0064905907949,70.0157215210889,91.235032952489,65.9790454138288,81.1659093280137,76.1554826995154
"PHACTR2",98.6403490652977,103.968378798962,94.8234513760014,128.928642947069,103.361277778944,96.0125439628572
"DNAAF2",92.9971114003945,97.3756399874908,88.6915650854764,99.2875555334553,101.006267105879,98.1375261971786
"FARP2",136.684420358369,150.813628962471,126.860049500979,165.815262973239,141.848393374412,130.70123834818
"MEIS1-AS2",29.8586079195735,21.9205030236283,20.3482384434778,20.5121526722963,21.5314563640472,21.2748344423429
"OR6N1",15.7626915790658,15.4235611197401,17.4856921573495,13.9451157089659,16.188102680563,16.7988200910465
