"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"204548_at",-0.033576313313892,6.5925830517644,-0.267181455934723,0.795532037131925,0.94351928802484,-5.73383586339483
"212094_at",0.0320300784617293,8.1486700593352,0.267038970083972,0.795638233128813,0.943595015637306,-5.73387389153073
"218599_at",-0.0281440609631323,6.89763846631253,-0.266760502309021,0.795845790581118,0.943725980838081,-5.73394815444192
"202811_at",-0.053359467017128,7.04714693492514,-0.266714070349369,0.795880400550225,0.943725980838081,-5.73396052970133
"206476_s_at",-0.037460224795601,4.33540479630504,-0.266698434819524,0.79589205524154,0.943725980838081,-5.7339646964784
"200742_s_at",-0.101008208172255,8.37092499070945,-0.266663534335762,0.795918070183102,0.943725980838081,-5.73397399638721
"216652_s_at",-0.034141070729821,4.33940414156464,-0.266524685896841,0.796021570941076,0.943798481711184,-5.73401098339938
"213359_at",0.04024019480119,3.90891925106214,0.266348374626887,0.796153003440337,0.943866336993328,-5.7340579226426
"204193_at",-0.0245359395776114,7.17561745081157,-0.266334270263154,0.796163517934147,0.943866336993328,-5.73406167632078
"214441_at",0.0382131427162812,5.34198580426768,0.266163188238456,0.796291059307694,0.943967317899311,-5.73410719184775
"201107_s_at",0.022806407424836,4.65359873594007,0.266031915932475,0.796388926953861,0.943981591692352,-5.73414209671544
"211165_x_at",-0.0274684242294585,5.49484430534572,-0.266009383582783,0.796405725911528,0.943981591692352,-5.73414808629101
"211208_s_at",0.0304818696531548,7.05895141579702,0.265916757444799,0.796474784351454,0.943981591692352,-5.73417270304394
"206659_at",0.0342249969840272,5.95829608328458,0.265899755884319,0.79648746025688,0.943981591692352,-5.73417722054285
"215494_at",-0.0195577108788533,3.12145539217608,-0.265844505522494,0.796528653875515,0.943981591692352,-5.73419189920349
"209653_at",-0.0294975688865521,5.15976728390632,-0.265766024247057,0.796587169171297,0.943981591692352,-5.73421274459428
"32094_at",0.0285507089627263,7.1244074812603,0.265700640241681,0.796635920230177,0.943981591692352,-5.73423010660551
"204963_at",-0.0285447028319885,3.6185791843961,-0.265575661165719,0.796729108657554,0.943981591692352,-5.73426328176124
"209514_s_at",0.0199640261603306,6.77583296324422,0.265568599560269,0.796734374120271,0.943981591692352,-5.73426515577621
"210131_x_at",-0.0627181958318931,7.78406180182001,-0.265382088522589,0.796873449409059,0.943981591692352,-5.73431463451481
"219028_at",0.0704826760150254,6.68916480610373,0.265369395535818,0.796882914438166,0.943981591692352,-5.73431800054337
"200935_at",0.0591172813674272,5.68806769330349,0.265356227548435,0.796892733707576,0.943981591692352,-5.73432149236927
"203674_at",0.0251042533680782,7.69529589846256,0.265346578284794,0.79689992911517,0.943981591692352,-5.73432405100822
"203043_at",0.0511292344413233,7.4948345593106,0.265305786764831,0.796930347372461,0.943981591692352,-5.7343348664476
"216466_at",-0.0225476474030178,2.96819660289016,-0.265262146350988,0.796962890454349,0.943981591692352,-5.73434643543226
"221143_at",0.0334223283190765,3.72777310582544,0.265237978271707,0.796980913005799,0.943981591692352,-5.73435284153628
"209896_s_at",-0.0588766012018797,7.3280387546199,-0.265078548771664,0.797099805519842,0.944072231657204,-5.73439508629541
"222221_x_at",0.0387762681760788,6.05244823791024,0.264958508010644,0.797189328050996,0.944093781202047,-5.73442687757237
"203464_s_at",0.0309902760138736,7.54623054928782,0.264934804684054,0.797207005600339,0.944093781202047,-5.73443315342589
"216300_x_at",-0.048979614253979,5.8147835333835,-0.26488371846387,0.79724510527662,0.944093781202047,-5.73444667748433
"211787_s_at",0.0622585596624563,9.03359870052594,0.264675439179328,0.797400444125675,0.944096279213405,-5.73450178875249
"210392_x_at",0.0249257085199909,5.36489047301047,0.264657755583406,0.797413633340759,0.944096279213405,-5.73450646591858
"214477_at",-0.0233438860012021,4.0286795001248,-0.264647587504851,0.797421217178466,0.944096279213405,-5.73450915515293
"218741_at",0.0210857785793042,4.82485384926533,0.264559069934932,0.797487238754945,0.944096279213405,-5.73453256182513
"217827_s_at",-0.0656428893191521,8.06619229668186,-0.264557812109117,0.797488176927263,0.944096279213405,-5.73453289437616
"206225_at",-0.0293408660667192,5.74972896220216,-0.264407807753738,0.79760006288548,0.944096279213405,-5.73457254222734
"212644_s_at",-0.0222103656452809,5.01347751076674,-0.264234040670143,0.797729679233819,0.944096279213405,-5.73461844321403
"211198_s_at",-0.02679125514654,5.84998781799264,-0.264198750281518,0.797756003845634,0.944096279213405,-5.73462776163139
"209318_x_at",-0.0210045314813069,4.04154418835022,-0.264186725357518,0.797764973813278,0.944096279213405,-5.73463093652988
"220354_at",0.0243476406721955,3.82770731897203,0.26411215592278,0.797820599435182,0.944096279213405,-5.73465062166558
"201653_at",-0.0435222385329636,7.65320974074922,-0.264037027968381,0.797876642913926,0.944096279213405,-5.73467044871942
"200995_at",0.0344794717669282,6.69593742191525,0.264031635086345,0.797880665909427,0.944096279213405,-5.73467187174425
"217083_at",0.0204060350625698,3.79710821891938,0.264026421589282,0.797884555092901,0.944096279213405,-5.73467324740744
"214161_at",-0.0269921057197484,3.5815166691965,-0.264023028793793,0.797887086065983,0.944096279213405,-5.73467414263555
"202381_at",-0.0651278945230159,5.56981804532881,-0.263995140135384,0.797907890669801,0.944096279213405,-5.73468150095045
"206080_at",-0.0546967804196257,6.33452101189372,-0.263911869707508,0.797970010415413,0.944096279213405,-5.7347034669865
"217742_s_at",-0.0379170749427114,8.7808915505997,-0.263869084812225,0.798001928537649,0.944096279213405,-5.73471475063254
"207525_s_at",0.0432358110671062,7.81130254318013,0.263858470633704,0.798009846922967,0.944096279213405,-5.73471754962796
"206920_s_at",-0.0252838578986345,6.32325947262573,-0.263702586044919,0.798126142707108,0.944137716005932,-5.73475864418608
"206306_at",0.076165693895878,5.14375988055708,0.263697935127951,0.79812961254785,0.944137716005932,-5.73475986990203
"222291_at",0.0435353173343362,5.27203986427414,0.263612219197958,0.798193562204691,0.944163241671468,-5.73478245591944
"213192_at",-0.0303083646531694,5.91814304729048,-0.263549782691453,0.798240144903851,0.94416822277682,-5.7347989033018
"209479_at",-0.0612366077684212,7.62870841039217,-0.26339207754648,0.798357809509912,0.94425727544105,-5.73484042984635
"220783_at",0.0258960890026354,4.60675316596831,0.263300670808294,0.798426011013666,0.944287819299268,-5.73486448766973
"208023_at",-0.0238635150097376,3.8512255064672,-0.263169847956371,0.79852362530373,0.944320166211263,-5.73489890535154
"AFFX-TrpnX-5_at",-0.0192327232798477,3.57389340304824,-0.263114067871955,0.798565247093112,0.944320166211263,-5.7349135752081
"217848_s_at",0.0550731123615721,10.1904507772421,0.263060370036857,0.798605315795056,0.944320166211263,-5.73492769455742
"40093_at",0.0366214842440252,7.11502578300674,0.263011534023419,0.798641757205481,0.944320166211263,-5.73494053307654
"215832_x_at",0.0606721051769294,7.56182519684861,0.262980045918126,0.798665253889398,0.944320166211263,-5.73494880975499
"218258_at",-0.0546172944281266,6.973397259524,-0.262923178264571,0.79870768954672,0.944320233786256,-5.73496375500419
"210957_s_at",-0.0279712025571175,4.90371263864441,-0.262810447708014,0.79879181317237,0.944344325878176,-5.73499337205681
"215843_s_at",-0.0442705889117752,6.02996347471214,-0.262782290069263,0.798812825852791,0.944344325878176,-5.7350007678034
