"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219633_at",-0.168813708763429,6.32826197694581,-2.31166833813509,0.0261198854941458,0.118539594392271,-3.99786938361675
"208697_s_at",0.207504772140747,9.45752492218029,2.31127122967085,0.0261440153145405,0.118624942629588,-3.99867756793327
"220465_at",0.13838061084992,6.95348086478941,2.31108272003654,0.0261554768774329,0.118652787308599,-3.99906118091016
"211003_x_at",0.241686965553805,5.80907702834905,2.31028877454137,0.0262037990140879,0.118836501848643,-4.00067658332152
"202125_s_at",0.228637102667572,8.65445550400189,2.31018002053452,0.0262104243755705,0.118836501848643,-4.00089782719007
"221692_s_at",0.211113349668076,7.2372948689986,2.31005832489065,0.0262178399316931,0.118836501848643,-4.00114538957174
"206483_at",0.158568964957929,5.08793335916993,2.31003877215018,0.0262190315586084,0.118836501848643,-4.00118516430068
"216061_x_at",0.135604143016976,6.27663637224926,2.30997957365804,0.0262226396620641,0.118836501848643,-4.00130558597109
"209897_s_at",-0.251519458951836,6.23789703262451,-2.30975152751382,0.0262365430669381,0.118856424593226,-4.00176945603246
"212217_at",-0.565652139683467,7.99209734050239,-2.30973249475035,0.026237703746088,0.118856424593226,-4.00180816912968
"219698_s_at",0.118353938729889,5.00015973241337,2.30885004713029,0.0262915688563916,0.119076225371336,-4.00360282417969
"218794_s_at",0.152721561170156,6.92148762894015,2.30859974149123,0.0263068657090131,0.11912129416662,-4.00411178249751
"220607_x_at",0.192337864330229,7.94602688530289,2.3081487526545,0.0263344470087734,0.119221959101279,-4.0050286942522
"221932_s_at",-0.165854483815443,9.15571194742404,-2.30802938228041,0.0263417517301476,0.11923080516004,-4.00527136518822
"202825_at",-0.338961824737183,8.06450671289727,-2.30714562771279,0.0263958885616436,0.119451580994944,-4.0070676763305
"207194_s_at",0.116031912235545,3.57476122665384,2.30701336348362,0.0264039993540863,0.119464023879615,-4.00733647062204
"215002_at",0.0687776739287021,3.17922393727911,2.30690082710869,0.0264109021426306,0.11947099724812,-4.00756516376532
"214718_at",0.253221102871152,5.92024071034075,2.30639031753179,0.0264422362589083,0.119554248161369,-4.00860250057548
"200022_at",0.221645290320652,10.1455330663851,2.30632050707318,0.026446523684209,0.119554248161369,-4.00874433938978
"215374_at",0.117266325913453,3.97050418577166,2.30625600800031,0.0264504854637513,0.119554248161369,-4.00887538380423
"209196_at",-0.114654159950724,5.54094405616566,-2.3062514230927,0.0264507671065633,0.119554248161369,-4.0088846989727
"208399_s_at",-0.158821640134184,5.76145236054619,-2.3059603981898,0.0264686497600519,0.119610813750403,-4.00947594636567
"216964_at",0.0931319170865287,4.82789747536179,2.30584759571674,0.0264755840673732,0.119617891276009,-4.00970510116712
"207880_at",0.132481418854143,6.74922615556246,2.30552617780307,0.0264953515307214,0.119682934960281,-4.01035800543013
"217476_at",0.121235560724791,4.38733975390777,2.30495112570558,0.026530750734439,0.119818397838865,-4.01152595147636
"212193_s_at",-0.321975706411536,7.80010095082177,-2.30473328081401,0.0265441719605812,0.119818397838865,-4.011968342689
"204623_at",-0.142243335335264,5.59984420860081,-2.30471633538848,0.026545216208091,0.119818397838865,-4.01200275349649
"221061_at",0.0969028445005183,5.99953317187775,2.30468984508237,0.0265468487246097,0.119818397838865,-4.01205654655861
"211481_at",0.131729030695148,6.13063028807238,2.30441252541258,0.0265639444937623,0.119871278889126,-4.01261966314289
"215066_at",0.143113114043697,4.2955467468487,2.30401120402793,0.0265887020103362,0.119954844648962,-4.0134344829623
